x,y,z,nearest_et_grid_distance_um,T_ET,T_TCAM,P,V,A,k,Cp,rho,Tliq,Tevap,r_xy,r_3d,delta_T,delta_T_pred,delta_T_std,T_corrected
-23.4249,9.858740000000001,-122.939,1.110142061900157,478.7372882504136,1941.778269729636,250.0,0.5,0.5902430852646028,36.27217,264.1654169316529,18038.93493,3454.846466711204,5798.06517,25.414969887796445,125.53851367368341,1463.0409814792224,1402.5895581994885,164.46983001688386,1881.326846449902
-8.622039999999998,37.030899999999995,-133.494,1.2578253342972687,380.0765374401579,985.198048690004,250.0,0.5,0.5902430852646028,36.27217,264.1654169316529,18038.93493,3454.846466711204,5798.06517,38.02140355867468,138.80300848530482,605.1215112498462,761.8639881783993,178.4784747038123,1141.940525618557
-42.2325,13.098899999999999,-101.147,1.2623971086785815,809.807706989066,3179.9801176923556,250.0,0.5,0.5902430852646028,36.27217,264.1654169316529,18038.93493,3454.846466711204,5798.06517,44.21725045115311,110.38967726404493,2370.1724107032896,2279.694095102971,164.63725505465422,3089.501802092037
-33.1754,7.023750000000001,-133.577,1.3460899756331368,447.6817875874984,1576.6101765374697,250.0,0.5,0.5902430852646028,36.27217,264.1654169316529,18038.93493,3454.846466711204,5798.06517,33.91076863213956,137.8142052120263,1128.9283889499713,994.6990197719965,166.46250646726833,1442.3808073594948
-39.4233,10.2302,-131.367,0.8867152474160186,476.95059002495015,1677.374634611821,250.0,0.5,0.5902430852646028,36.27217,264.1654169316529,18038.93493,3454.846466711204,5798.06517,40.72902619668189,137.53596716470204,1200.4240445868709,1156.3928299840172,166.4110571793895,1633.3434200089673
-51.294000000000004,29.2922,-135.24699999999999,1.2515693508551802,476.1958442508184,1414.2679143527412,250.0,0.5,0.5902430852646028,36.27217,264.1654169316529,18038.93493,3454.846466711204,5798.06517,59.068666963458725,147.58339481743872,938.0720701019227,929.7984416816623,173.84671710837725,1405.9942859324808
-22.9384,22.3953,-151.345,1.2107359951698968,361.8362763776856,947.363660663348,250.0,0.5,0.5902430852646028,36.27217,264.1654169316529,18038.93493,3454.846466711204,5798.06517,32.058066951237095,154.70303384759458,585.5273842856625,725.9702050394382,171.99320811218234,1087.8064814171237
-30.6623,14.9613,-157.256,1.3842958426579337,360.04542375860467,938.0238659479302,250.0,0.5,0.5902430852646028,36.27217,264.1654169316529,18038.93493,3454.846466711204,5798.06517,34.117695393739595,160.91447006089913,577.9784421893255,668.9155358434515,171.75100626511303,1028.9609596020562
-20.4876,6.57038,-127.61,0.8456873561784065,443.6896494937614,1678.8271778775668,250.0,0.5,0.5902430852646028,36.27217,264.1654169316529,18038.93493,3454.846466711204,5798.06517,21.515381639757173,129.41106501031663,1235.1375283838054,1088.5358278039714,164.99532782123126,1532.2254772977328
-18.1434,5.78042,-124.832,0.8723548225349258,451.73110772333933,1780.4478062295673,250.0,0.5,0.5902430852646028,36.27217,264.1654169316529,18038.93493,3454.846466711204,5798.06517,19.041959430069166,126.27598521863291,1328.7166985062279,1251.945054607655,164.70167370251477,1703.6761623309944
-18.3001,4.352659999999999,-127.92200000000001,0.4695882085402086,436.30625914196213,1633.2096572184348,250.0,0.5,0.5902430852646028,36.27217,264.1654169316529,18038.93493,3454.846466711204,5798.06517,18.810616924641256,129.29763104204812,1196.9033980764727,1047.716896815296,165.34485507717423,1484.023155957258
-18.0243,5.22107e-15,-116.943,0.9433130392398603,501.6128705960074,2479.9220658832487,250.0,0.5,0.5902430852646028,36.27217,264.1654169316529,18038.93493,3454.846466711204,5798.06517,18.0243,118.32388025876264,1978.3091952872414,2399.5113705585027,164.41662629043321,2901.12424115451
-27.1359,6.23331,-116.553,1.0520985534159653,540.8881540308095,2584.2906314446595,250.0,0.5,0.5902430852646028,36.27217,264.1654169316529,18038.93493,3454.846466711204,5798.06517,27.842615221385003,119.83243730879424,2043.4024774138502,2161.032142912087,164.0547470484841,2701.920296942896
-26.2592,15.531799999999999,-107.395,0.8077257455349807,620.3782751980525,2845.6599415151,250.0,0.5,0.5902430852646028,36.27217,264.1654169316529,18038.93493,3454.846466711204,5798.06517,30.508726552906136,111.6443837408761,2225.2816663170474,2304.9029234679388,164.13180719315156,2925.2811986659913
-22.3638,4.3912,-107.5,0.7317020431842661,605.1701432616919,4505.090791454324,250.0,0.5,0.5902430852646028,36.27217,264.1654169316529,18038.93493,3454.846466711204,5798.06517,22.790835611710246,109.88936339737344,3899.920648192632,3462.1288531667924,163.81422315900667,4067.2989964284843
-27.497799999999998,5.22107e-15,-120.105,0.5130592948188316,514.7406629157695,2342.5771360424724,250.0,0.5,0.5902430852646028,36.27217,264.1654169316529,18038.93493,3454.846466711204,5798.06517,27.497799999999998,123.21258064759459,1827.836473126703,2041.3865465803672,165.12085083597043,2556.127209496137
-29.0735,12.8574,-106.767,1.4771005416016718,645.9116785709085,3103.3165801339956,250.0,0.5,0.5902430852646028,36.27217,264.1654169316529,18038.93493,3454.846466711204,5798.06517,31.78963883107199,111.39916259115236,2457.404901563087,2538.0120743762695,164.05058222092944,3183.923752947178
-27.905299999999997,12.092,-108.572,0.5870401093621894,619.2385432542302,3019.2050811971894,250.0,0.5,0.5902430852646028,36.27217,264.1654169316529,18038.93493,3454.846466711204,5798.06517,30.41253412805319,112.75105948987797,2399.9665379429593,2491.318000282712,164.0305453727299,3110.556543536942
-35.7932,2.7504,-111.34700000000001,1.0160095471992507,634.2697674058511,2996.2175529484616,250.0,0.5,0.5902430852646028,36.27217,264.1654169316529,18038.93493,3454.846466711204,5798.06517,35.898716779294496,116.99090680646938,2361.9477855426103,2442.5669347204425,164.5678573658688,3076.836702126294
-15.645999999999999,5.22107e-15,-111.627,0.5142421608542277,533.0666323054411,3084.6862687930557,250.0,0.5,0.5902430852646028,36.27217,264.1654169316529,18038.93493,3454.846466711204,5798.06517,15.645999999999999,112.71816377585291,2551.6196364876146,2982.3508236399875,164.42028903818363,3515.4174559454286
-33.733,29.982499999999998,-114.015,0.267993003640022,570.5798200761772,1916.4018764995412,250.0,0.5,0.5902430852646028,36.27217,264.1654169316529,18038.93493,3454.846466711204,5798.06517,45.13164738019209,122.6225339007884,1345.822056423364,1311.355678605943,166.90234751582008,1881.9354986821202
-31.560699999999997,5.22107e-15,-98.36840000000001,0.5733263032514623,789.0202843884476,4604.859840728926,250.0,0.5,0.5902430852646028,36.27217,264.1654169316529,18038.93493,3454.846466711204,5798.06517,31.560699999999997,103.30740488004722,3815.839556340479,4233.286878604748,165.20177893210993,5022.3071629931965
-10.4512,12.636000000000001,-143.39600000000002,0.986353607992599,364.7629161442725,1000.808632903395,250.0,0.5,0.5902430852646028,36.27217,264.1654169316529,18038.93493,3454.846466711204,5798.06517,16.39805102565546,144.33055426152845,636.0457167591226,628.6756171472532,170.48858852053345,993.4385332915257
-6.1048100000000005,6.34383,-148.761,0.8416205825667229,348.43666669956906,877.5235658013424,250.0,0.5,0.5902430852646028,36.27217,264.1654169316529,18038.93493,3454.846466711204,5798.06517,8.804140174088552,149.02130050836692,529.0868991017734,643.811600786609,180.04468670985565,992.2482674861781
-41.8928,10.9282,-120.517,1.0678651974851352,566.2202246172009,2156.481459426276,250.0,0.5,0.5902430852646028,36.27217,264.1654169316529,18038.93493,3454.846466711204,5798.06517,43.29471384684278,128.05771954895965,1590.2612348090752,1525.8341359590336,165.33933178572485,2092.0543605762346
-2.93254,3.16757,-107.505,1.344468503349942,508.9336727186133,2036.7660921720574,250.0,0.5,0.5902430852646028,36.27217,264.1654169316529,18038.93493,3454.846466711204,5798.06517,4.316629536629244,107.59162753465763,1527.8324194534441,1315.579340458165,166.51480735963491,1824.5130131767783
-0.118513,4.63095,-108.231,0.6822787067386646,491.01514308443654,1819.0980480969226,250.0,0.5,0.5902430852646028,36.27217,264.1654169316529,18038.93493,3454.846466711204,5798.06517,4.632466215059642,108.33009325313843,1328.0829050124862,1038.504216733374,166.7667621867704,1529.5193598178107
-0.882226,3.91713,-104.828,1.2127547781707386,520.6512603071743,2008.8258393578599,250.0,0.5,0.5902430852646028,36.27217,264.1654169316529,18038.93493,3454.846466711204,5798.06517,4.015249699828891,104.90487030711193,1488.1745790506857,1190.3526387956447,166.83964529672608,1711.003899102819
10.3175,5.3508,-95.7723,0.7577032268639308,540.2385159292181,1652.5599196878936,250.0,0.5,0.5902430852646028,36.27217,264.1654169316529,18038.93493,3454.846466711204,5798.06517,11.622472494697504,96.47494656220339,1112.3214037586754,1093.1103199284285,171.52295572245916,1633.3488358576465
-9.24459,13.7771,-104.588,0.9828899623558877,560.0157846338018,2356.088582639523,250.0,0.5,0.5902430852646028,36.27217,264.1654169316529,18038.93493,3454.846466711204,5798.06517,16.591290747801995,105.89580101532873,1796.072798005721,1879.3746247200795,164.5300318048421,2439.3904093538813
-40.6523,41.3079,-134.065,0.95326947921351,443.16675877842897,1238.1096636692057,250.0,0.5,0.5902430852646028,36.27217,264.1654169316529,18038.93493,3454.846466711204,5798.06517,57.956467263800675,146.05607252935428,794.9429048907767,785.1995199908033,172.47326194263826,1228.3662787692324
-41.437000000000005,49.2757,-123.011,1.3489627459644906,496.8818883612522,1340.7981801741587,250.0,0.5,0.5902430852646028,36.27217,264.1654169316529,18038.93493,3454.846466711204,5798.06517,64.38260308103425,138.84100871316804,843.9162918129065,798.005522036217,173.19707636454413,1294.8874103974692
1.04525,19.020300000000002,-138.69899999999998,1.5362163429998827,357.77119488316066,908.6687660648214,250.0,0.5,0.5902430852646028,36.27217,264.1654169316529,18038.93493,3454.846466711204,5798.06517,19.04899891470678,140.0009891416932,550.8975711816607,738.1731185648541,174.3632811062937,1095.9443134480148
-19.6004,5.22107e-15,-116.206,0.44957330881624763,513.2557371118799,2661.3935577510315,250.0,0.5,0.5902430852646028,36.27217,264.1654169316529,18038.93493,3454.846466711204,5798.06517,19.6004,117.84740182184757,2148.137820639152,2570.5312074707726,164.30136424061556,3083.7869445826527
-19.7672,5.22107e-15,-114.56,0.6064617382819556,526.9376822335313,2965.5023281575013,250.0,0.5,0.5902430852646028,36.27217,264.1654169316529,18038.93493,3454.846466711204,5798.06517,19.7672,116.25289586001718,2438.56464592397,2815.0125450448595,164.21221063515355,3341.9502272783907
-19.364800000000002,1.6412799999999999,-115.325,0.9938732707946378,519.1056490926794,2773.9629207833623,250.0,0.5,0.5902430852646028,36.27217,264.1654169316529,18038.93493,3454.846466711204,5798.06517,19.43422957254545,116.95103635316106,2254.857271690683,2571.7952464540604,163.99340888468672,3090.90089554674
-8.2404,14.032100000000002,-117.03699999999999,0.9930717849179233,461.7230689230471,1703.8777039937368,250.0,0.5,0.5902430852646028,36.27217,264.1654169316529,18038.93493,3454.846466711204,5798.06517,16.272800083882306,118.16286807440821,1242.1546350706897,1093.9177726560604,165.10084663574776,1555.6408415791075
-24.3682,3.10507,-99.078,1.336620718416428,725.369435855754,5792.901462015858,250.0,0.5,0.5902430852646028,36.27217,264.1654169316529,18038.93493,3454.846466711204,5798.06517,24.56523215735809,102.07791492259675,5067.532026160104,4569.582630632647,164.28625270460256,5294.952066488401
-3.9032799999999996,5.22107e-15,-110.19800000000001,0.22036051914985086,493.28799267030126,1988.0979083313757,250.0,0.5,0.5902430852646028,36.27217,264.1654169316529,18038.93493,3454.846466711204,5798.06517,3.9032799999999996,110.26710660373021,1494.8099156610745,1444.9742297022626,167.4709054064106,1938.2622223725639
-40.653,21.7798,-149.839,0.7076849864169843,392.61854986951363,1103.5738279907669,250.0,0.5,0.5902430852646028,36.27217,264.1654169316529,18038.93493,3454.846466711204,5798.06517,46.11969315856297,156.77612068819664,710.9552781212533,780.3138603173961,172.0947921139055,1172.9324101869097
-32.807700000000004,7.19455,-109.801,1.1578989560838275,634.6351599499891,3118.3768233810206,250.0,0.5,0.5902430852646028,36.27217,264.1654169316529,18038.93493,3454.846466711204,5798.06517,33.587300114663876,114.82319595792698,2483.7416634310316,2546.5675753926366,164.07160943043957,3181.2027353426256
-27.7716,5.22107e-15,-99.1614,0.8691470071282805,748.7148034431302,5114.835512321303,250.0,0.5,0.5902430852646028,36.27217,264.1654169316529,18038.93493,3454.846466711204,5798.06517,27.7716,102.97691496893854,4366.120708878173,4635.776674708181,165.01537163632779,5384.491478151312
-20.955099999999998,5.22107e-15,-118.849,1.2778955395492835,499.17560641630746,2376.643559736673,250.0,0.5,0.5902430852646028,36.27217,264.1654169316529,18038.93493,3454.846466711204,5798.06517,20.955099999999998,120.68223157122179,1877.4679533203657,2236.7377909096595,164.53380440002866,2735.913397325967
-19.6491,0.696025,-109.21600000000001,1.1055485564302598,573.9816127839615,5792.901462015857,250.0,0.5,0.5902430852646028,36.27217,264.1654169316529,18038.93493,3454.846466711204,5798.06517,19.661423692363304,110.97164609759841,5218.919849231896,3538.7337885805464,164.09241985996422,4112.715401364508
-21.7718,0.869474,-110.595,1.0780005921500995,571.1120484376237,4637.246172846745,250.0,0.5,0.5902430852646028,36.27217,264.1654169316529,18038.93493,3454.846466711204,5798.06517,21.78915464805085,112.72098866349903,4066.1341244091213,3371.412097958976,164.0158374990611,3942.5241463966
-11.7955,9.36344,-122.051,0.6705444680257948,446.60492066431345,1688.9229779157563,250.0,0.5,0.5902430852646028,36.27217,264.1654169316529,18038.93493,3454.846466711204,5798.06517,15.06014040052748,122.97664180600965,1242.318057251443,1098.344385058753,164.892961821921,1544.9493057230666
-42.580400000000004,38.2376,-112.714,0.9503230608587603,607.7571410747585,1794.951036254421,250.0,0.5,0.5902430852646028,36.27217,264.1654169316529,18038.93493,3454.846466711204,5798.06517,57.22940256476561,126.41064161659808,1187.1938951796626,1223.6415023704951,168.26798884297403,1831.3986434452536
-39.341,41.1617,-116.465,1.1632939826200297,552.9480264343749,1609.934476258801,250.0,0.5,0.5902430852646028,36.27217,264.1654169316529,18038.93493,3454.846466711204,5798.06517,56.938561870581175,129.63832786984722,1056.986449824426,1086.333064858266,169.03396596884753,1639.281091292641
-33.941900000000004,5.51986,-108.618,0.7847509347557082,655.7169340032838,3252.224172603914,250.0,0.5,0.5902430852646028,36.27217,264.1654169316529,18038.93493,3454.846466711204,5798.06517,34.387809322921406,113.93152045869307,2596.5072386006304,2679.8784139210875,164.1265259445925,3335.5953479243713
-23.147599999999997,5.01508,-100.927,1.5987439339681524,689.9086405379261,5792.901462015857,250.0,0.5,0.5902430852646028,36.27217,264.1654169316529,18038.93493,3454.846466711204,5798.06517,23.68464509268399,103.66880795189266,5102.992821477931,4171.1718909946,163.99344035835213,4861.080531532526
-8.60257,26.2587,-154.605,0.8922114631072354,339.0448200290301,775.1464577671321,250.0,0.5,0.5902430852646028,36.27217,264.1654169316529,18038.93493,3454.846466711204,5798.06517,27.63192965203299,157.05486162896995,436.101637738102,627.2168497685166,180.4959281417897,966.2616697975467
-18.3167,5.22107e-15,-115.185,0.8743705678944387,515.9402801636929,2747.6145368363545,250.0,0.5,0.5902430852646028,36.27217,264.1654169316529,18038.93493,3454.846466711204,5798.06517,18.3167,116.63226707858337,2231.6742566726616,2663.134330416065,164.28637709174038,3179.074610579758
-37.2021,5.22107e-15,-111.374,1.014159952867416,641.6490005787695,2964.190009572191,250.0,0.5,0.5902430852646028,36.27217,264.1654169316529,18038.93493,3454.846466711204,5798.06517,37.2021,117.42301358937267,2322.541008993421,2424.268016453883,165.44330619259114,3065.9170170326524
-33.158699999999996,7.127179999999999,-118.428,1.2856066437289368,549.9459377858309,2382.9594691124144,250.0,0.5,0.5902430852646028,36.27217,264.1654169316529,18038.93493,3454.846466711204,5798.06517,33.916015102638454,123.1888276770357,1833.0135313265835,1811.3145195620157,164.43456188810651,2361.2604573478466
-29.8618,6.77948,-118.665,1.0338826386007125,534.4754186021685,2381.2848429279843,250.0,0.5,0.5902430852646028,36.27217,264.1654169316529,18038.93493,3454.846466711204,5798.06517,30.62169897818212,122.55231810663722,1846.8094243258158,1875.9872081188566,164.27770704064284,2410.462626721025
13.1811,7.6857,-139.139,1.2291064640624223,342.7599421438498,787.0865369001608,250.0,0.5,0.5902430852646028,36.27217,264.1654169316529,18038.93493,3454.846466711204,5798.06517,15.258157873740855,139.97311421376608,444.326594756311,602.4365551541937,184.34088752117094,945.1964972980435
-29.4883,42.432199999999995,-143.369,0.9202145021678547,384.0683351003228,991.19332850701,250.0,0.5,0.5902430852646028,36.27217,264.1654169316529,18038.93493,3454.846466711204,5798.06517,51.672540422646144,152.39659312048283,607.1249934066873,638.8317823306327,176.5733260144747,1022.9001174309556
-28.8349,49.3799,-139.46,1.1718284942772235,390.02469002405337,980.6815667656423,250.0,0.5,0.5902430852646028,36.27217,264.1654169316529,18038.93493,3454.846466711204,5798.06517,57.18239223764602,150.7279588597285,590.6568767415889,578.3466291440473,176.23061699965027,968.3713191681006
-14.6028,12.8682,-113.53,1.1567363917505258,509.7194752481504,2189.6805996854646,250.0,0.5,0.5902430852646028,36.27217,264.1654169316529,18038.93493,3454.846466711204,5798.06517,19.463615776109023,115.1863413737931,1679.961124437314,1713.8614813234533,164.28500719385406,2223.5809565716036
-39.4323,34.0528,-130.517,0.7696493552261111,465.91150308481014,1400.8660205379927,250.0,0.5,0.5902430852646028,36.27217,264.1654169316529,18038.93493,3454.846466711204,5798.06517,52.10085864100514,140.53179981815504,934.9545174531825,985.6175837131168,169.3052605275195,1451.529086797927
-35.413700000000006,35.0056,-126.033,1.1548454658524616,479.26621116440987,1463.0036229084292,250.0,0.5,0.5902430852646028,36.27217,264.1654169316529,18038.93493,3454.846466711204,5798.06517,49.794800723067475,135.5132438843156,983.7374117440193,1037.2968103027538,168.62074345913513,1516.5630214671637
-10.4199,29.1718,-138.562,1.08539174955404,372.665762584566,992.1937100021444,250.0,0.5,0.5902430852646028,36.27217,264.1654169316529,18038.93493,3454.846466711204,5798.06517,30.97689834780106,141.98237945340261,619.5279474175784,771.7063207705006,175.46276702886507,1144.3720833550665
-66.84700000000001,5.22107e-15,-110.79299999999999,1.1602835860253977,813.1437735366327,2432.1326115547613,250.0,0.5,0.5902430852646028,36.27217,264.1654169316529,18038.93493,3454.846466711204,5798.06517,66.84700000000001,129.39710297375285,1618.9888380181287,1672.3728181148742,174.5295153286484,2485.516591651507
19.596799999999998,5.74878,-115.856,0.49640480295824213,388.4197626862493,982.0118106047235,250.0,0.5,0.5902430852646028,36.27217,264.1654169316529,18038.93493,3454.846466711204,5798.06517,20.42261104091247,117.64223636827208,593.5920479184741,710.1808687799219,171.31741659643185,1098.6006314661713
-4.96138,31.659899999999997,-124.90099999999998,1.3607793775626962,404.43969183552207,1130.1380496072281,250.0,0.5,0.5902430852646028,36.27217,264.1654169316529,18038.93493,3454.846466711204,5798.06517,32.04628776495649,128.94659499387487,725.698357771706,767.1483873361092,171.6056591674913,1171.5880791716313
-58.776,19.3189,-127.96500000000002,1.0331012583478962,560.1730644091148,1738.324949172779,250.0,0.5,0.5902430852646028,36.27217,264.1654169316529,18038.93493,3454.846466711204,5798.06517,61.86952459175681,142.13683301034257,1178.1518847636644,1183.5934272230083,171.39421821047318,1743.7664916321232
-56.995,18.9651,-122.49799999999999,1.4729042772698966,603.6332206739849,1919.2706908026526,250.0,0.5,0.5902430852646028,36.27217,264.1654169316529,18038.93493,3454.846466711204,5798.06517,60.06750405177495,136.43263922907155,1315.6374701286677,1344.640353347396,168.87233604285265,1948.273574021381
-57.4774,17.6174,-114.844,1.0638747670660955,692.8996868278219,2203.4311351198576,250.0,0.5,0.5902430852646028,36.27217,264.1654169316529,18038.93493,3454.846466711204,5798.06517,60.116755513916424,129.62703664560104,1510.5314482920357,1560.669459484157,167.08093639241503,2253.569146311979
-17.4667,4.427790000000001,-110.479,0.8347779190299497,550.9596523524289,3293.8373406786855,250.0,0.5,0.5902430852646028,36.27217,264.1654169316529,18038.93493,3454.846466711204,5798.06517,18.019182366969375,111.93882424866763,2742.8776883262567,2883.122548567072,163.86026142512995,3434.082200919501
-20.7212,4.348059999999999,-112.583,0.9905373307452698,547.3940096158929,3183.26369512781,250.0,0.5,0.5902430852646028,36.27217,264.1654169316529,18038.93493,3454.846466711204,5798.06517,21.172476359736475,114.5565608954965,2635.869685511917,2774.4561820205327,163.79555741651004,3321.8501916364257
-19.822300000000002,5.13495,-112.39999999999999,0.9694786188977919,544.6710972942275,3085.037198378044,250.0,0.5,0.5902430852646028,36.27217,264.1654169316529,18038.93493,3454.846466711204,5798.06517,20.47660344863132,114.24995093562403,2540.366101083817,2701.1114026279974,163.80542826987113,3245.782499922225
-21.333000000000002,5.08556,-111.83500000000001,1.1438157690817188,556.6549147835942,3260.7719872244684,250.0,0.5,0.5902430852646028,36.27217,264.1654169316529,18038.93493,3454.846466711204,5798.06517,21.930795916099353,113.96502548814527,2704.117072440874,2822.1108008841347,163.79026977599415,3378.7657156677287
-18.8334,6.52278,-112.87400000000001,1.3159523123578485,535.8482946324746,2835.924155121016,250.0,0.5,0.5902430852646028,36.27217,264.1654169316529,18038.93493,3454.846466711204,5798.06517,19.930971237960282,114.62017052198274,2300.0758604885414,2482.944566953008,163.85948502306726,3018.7928615854826
-35.899699999999996,9.574300000000001,-101.649,0.5607865725924787,761.9707665459346,3563.589420977764,250.0,0.5,0.5902430852646028,36.27217,264.1654169316529,18038.93493,3454.846466711204,5798.06517,37.15448399022653,108.22649805652958,2801.6186544318293,2794.7957739218036,164.14321145610558,3556.766540467738
-42.793600000000005,5.3350800000000005,-133.609,1.1067070824748626,474.49895272738394,1632.9418388742413,250.0,0.5,0.5902430852646028,36.27217,264.1654169316529,18038.93493,3454.846466711204,5798.06517,43.12488005277696,140.39629681927656,1158.4428861468573,1135.5468494353358,168.162981838254,1610.0458021627198
-23.581999999999997,5.22107e-15,-113.562,0.6054485940193679,552.1911215517819,3243.9159635306482,250.0,0.5,0.5902430852646028,36.27217,264.1654169316529,18038.93493,3454.846466711204,5798.06517,23.581999999999997,115.984647984119,2691.7248419788666,2999.639409559354,164.25345667374918,3551.830531111136
-33.3496,5.22107e-15,-120.444,0.7874999428571242,534.9977611245599,2305.0629248512923,250.0,0.5,0.5902430852646028,36.27217,264.1654169316529,18038.93493,3454.846466711204,5798.06517,33.3496,124.97580948391573,1770.0651637267324,1822.8184544827545,165.88715424246743,2357.8162156073145
-19.9327,5.22107e-15,-113.098,0.9045072083737382,539.8542391715392,3356.1051909022403,250.0,0.5,0.5902430852646028,36.27217,264.1654169316529,18038.93493,3454.846466711204,5798.06517,19.9327,114.84106466456151,2816.250951730701,3036.5262290351066,164.17082862407415,3576.3804682066457
-20.4737,0.6499780000000001,-112.03699999999999,0.8051286173550151,551.4376515712422,3887.34401730568,250.0,0.5,0.5902430852646028,36.27217,264.1654169316529,18038.93493,3454.846466711204,5798.06517,20.48401481864539,113.89417997461715,3335.9063657344377,3156.367978203233,164.03606404204177,3707.805629774475
-20.9888,5.22107e-15,-112.46100000000001,1.0909841612049131,550.1670629921404,3703.791053265996,250.0,0.5,0.5902430852646028,36.27217,264.1654169316529,18038.93493,3454.846466711204,5798.06517,20.9888,114.4028244688041,3153.6239902738557,3158.0544095931064,164.15898387388492,3708.221472585247
-29.836699999999997,7.19029,-115.647,0.8982795634433731,560.188742174076,2630.058746544399,250.0,0.5,0.5902430852646028,36.27217,264.1654169316529,18038.93493,3454.846466711204,5798.06517,30.690860808620208,119.65014645279003,2069.870004370323,2134.5683811559447,164.12760453573677,2694.7571233300205
-20.1011,0.718596,-111.216,1.0682965043545045,557.2558902207686,4467.127878365171,250.0,0.5,0.5902430852646028,36.27217,264.1654169316529,18038.93493,3454.846466711204,5798.06517,20.113940474735823,113.02021614481727,3909.871988144402,3260.1941892382856,164.03235243964363,3817.450079459054
-36.381699999999995,5.22107e-15,-114.485,0.6171870786074252,603.2454194426241,2729.852535058533,250.0,0.5,0.5902430852646028,36.27217,264.1654169316529,18038.93493,3454.846466711204,5798.06517,36.381699999999995,120.12678019446788,2126.6071156159087,2211.3131466873665,165.56878578590488,2814.5585661299906
-35.2978,3.31931,-114.449,1.0761155681895738,598.0689648515144,2733.641980126878,250.0,0.5,0.5902430852646028,36.27217,264.1654169316529,18038.93493,3454.846466711204,5798.06517,35.45352597015,119.8145488023725,2135.5730152753636,2184.846603984809,164.59341515963172,2782.9155688363235
-10.606,5.22107e-15,-146.61,0.8598464979285441,358.52489342133117,963.3660697186041,250.0,0.5,0.5902430852646028,36.27217,264.1654169316529,18038.93493,3454.846466711204,5798.06517,10.606,146.99312683251554,604.8411762972729,373.53138521669996,180.32562134020452,732.0562786380311
-34.2909,5.22107e-15,-112.24,0.3771243959225978,616.7406867885105,2988.601888572528,250.0,0.5,0.5902430852646028,36.27217,264.1654169316529,18038.93493,3454.846466711204,5798.06517,34.2909,117.36133700162928,2371.8612017840173,2564.6284220281436,165.13787383369188,3181.3691088166543
-22.5346,8.07677,-107.662,0.637130122423996,602.8987952030398,3585.3376122683917,250.0,0.5,0.5902430852646028,36.27217,264.1654169316529,18038.93493,3454.846466711204,5798.06517,23.938304258925694,110.29119935331603,2982.438817065352,3052.3142218570783,163.82891832326274,3655.213017060118
-41.6501,5.22107e-15,-149.89600000000002,0.36502877968730285,397.8567042649432,1171.4761377104455,250.0,0.5,0.5902430852646028,36.27217,264.1654169316529,18038.93493,3454.846466711204,5798.06517,41.6501,155.57487472599811,773.6194334455024,809.4096504014658,181.73139753826666,1207.266354666409
18.0904,18.5513,-104.535,0.7735171943790048,437.29529964199884,1131.0649789986785,250.0,0.5,0.5902430852646028,36.27217,264.1654169316529,18038.93493,3454.846466711204,5798.06517,25.911644174965044,107.69855862011339,693.7696793566797,763.3664246250646,171.44977199994045,1200.6617242670634
-39.1118,15.5198,-109.904,1.0142520791203742,660.9209777052228,2631.819875012602,250.0,0.5,0.5902430852646028,36.27217,264.1654169316529,18038.93493,3454.846466711204,5798.06517,42.078463509020864,117.68384046792491,1970.8988973073792,1894.9979612989046,164.87484711682387,2555.9189390041274
-65.763,50.1533,-112.154,0.3215367630613771,686.3124806842794,1655.6133993290384,250.0,0.5,0.5902430852646028,36.27217,264.1654169316529,18038.93493,3454.846466711204,5798.06517,82.70505226338958,139.350799731792,969.300918644759,956.1754407269104,183.68533405430978,1642.4879214111897
-16.0601,4.90113,-110.884,1.2637655189551384,540.7263583518734,2994.700916746342,250.0,0.5,0.5902430852646028,36.27217,264.1654169316529,18038.93493,3454.846466711204,5798.06517,16.791303918603223,112.14815800220217,2453.9745583944687,2680.1906058636205,163.92534668940417,3220.916964215494
-29.4969,6.04144,-124.566,0.7584081246927478,489.71957291494186,1981.701193864542,250.0,0.5,0.5902430852646028,36.27217,264.1654169316529,18038.93493,3454.846466711204,5798.06517,30.109236238795564,128.15324600993765,1491.9816209496,1422.6388248254516,164.79317008014772,1912.3583977403935
-32.1861,9.57761,-119.443,0.7233916795899958,536.474068813714,2261.2895508223237,250.0,0.5,0.5902430852646028,36.27217,264.1654169316529,18038.93493,3454.846466711204,5798.06517,33.58088215818787,124.07379213807442,1724.8154820086097,1673.1381251862526,164.49018805078583,2209.6121939999666
-16.2784,5.22107e-15,-112.805,0.851781403882455,526.1816550738099,2959.5118533348023,250.0,0.5,0.5902430852646028,36.27217,264.1654169316529,18038.93493,3454.846466711204,5798.06517,16.2784,113.97348082584827,2433.3301982609923,2871.0550941266856,164.3602490222295,3397.2367492004955
-17.7505,5.22107e-15,-112.572,0.6240466729339811,534.5674536131053,3234.3865884889196,250.0,0.5,0.5902430852646028,36.27217,264.1654169316529,18038.93493,3454.846466711204,5798.06517,17.7505,113.96286866453477,2699.8191348758146,3010.9157927833676,164.24744733895344,3545.483246396473
-32.5744,3.83683,-112.595,0.8429619261271304,603.9526441019632,2973.851118200594,250.0,0.5,0.5902430852646028,36.27217,264.1654169316529,18038.93493,3454.846466711204,5798.06517,32.799585360319725,117.27509038499565,2369.8984740986307,2486.909546291744,164.24805650573495,3090.8621903937074
