delta_T_pred,delta_T_std,Gradient_Magnitude,Normals_0,Normals_1,Normals_2,Points_0,Points_1,Points_2,R (m/s),T_ET,T_pred,T_pred_lower_95,T_pred_unconstrained,T_pred_upper_95,T_warped_ET
-82.7276,267.914,36.6995,-0.284927,0.858609,-0.41589,-85.5,34.1156,-52.7344,0.142464,2803.07,3454.85,2929.74,3454.85,3979.96,3537.57
-76.9175,267.12,36.7999,-0.288353,0.85383,-0.422943,-85.5,34.4085,-52.2461,0.144176,2824.95,3454.85,2931.29,3454.85,3978.4,3531.76
-80.3514,267.611,36.768,-0.278808,0.854878,-0.42644,-85,34.5391,-52.2461,0.139404,2820.64,3454.85,2930.33,3454.85,3979.36,3535.2
-77.9752,267.309,36.8426,-0.272689,0.851147,-0.436989,-84.5,34.9626,-51.7578,0.136345,2838.21,3454.85,2930.92,3454.85,3978.77,3532.82
-72.1651,266.515,36.9486,-0.276115,0.846368,-0.444043,-84.5,35.2555,-51.2695,0.138057,2860.09,3454.85,2932.48,3454.85,3977.21,3527.01
-75.599,267.006,36.9234,-0.26657,0.847417,-0.447539,-84,35.386,-51.2695,0.133285,2855.78,3454.85,2931.51,3454.85,3978.18,3530.45
-83.7853,268.103,36.7398,-0.269263,0.855926,-0.429936,-84.5,34.6697,-52.2461,0.134632,2816.33,3454.85,2929.36,3454.85,3980.33,3538.63
-87.2191,268.594,36.7153,-0.259719,0.856974,-0.433433,-84,34.8002,-52.2461,0.129859,2812.03,3454.85,2928.4,3454.85,3981.29,3542.07
-89.5953,268.897,36.6401,-0.265838,0.860705,-0.422883,-84.5,34.3768,-52.7344,0.132919,2794.46,3454.85,2927.81,3454.85,3981.88,3544.44
-94.3477,269.502,36.5083,-0.278076,0.868167,-0.401784,-85.5,33.5298,-53.7109,0.139038,2759.31,3454.85,2926.62,3454.85,3983.07,3549.19
-88.5377,268.708,36.6023,-0.281501,0.863388,-0.408837,-85.5,33.8227,-53.2227,0.140751,2781.19,3454.85,2928.18,3454.85,3981.51,3543.38
-91.9715,269.199,36.5711,-0.271957,0.864436,-0.412334,-85,33.9533,-53.2227,0.135978,2776.88,3454.85,2927.22,3454.85,3982.48,3546.82
-73.2228,266.704,37.0103,-0.260451,0.843686,-0.458089,-83.5,35.8095,-50.7812,0.130226,2873.35,3454.85,2932.11,3454.85,3977.58,3528.07
-67.4128,265.91,37.1218,-0.263877,0.838907,-0.465142,-83.5,36.1024,-50.293,0.131938,2895.23,3454.85,2933.66,3454.85,3976.03,3522.26
-70.8466,266.401,37.1033,-0.254332,0.839955,-0.468639,-83,36.233,-50.293,0.127166,2890.92,3454.85,2932.7,3454.85,3976.99,3525.69
-68.4704,266.098,37.2023,-0.248213,0.836224,-0.479188,-82.5,36.6564,-49.8047,0.124107,2908.49,3454.85,2933.29,3454.85,3976.4,3523.32
-62.6604,265.304,37.3192,-0.251639,0.831445,-0.486241,-82.5,36.9493,-49.3164,0.125819,2930.37,3454.85,2934.85,3454.85,3974.84,3517.51
-66.0942,265.796,37.3073,-0.242094,0.832493,-0.489738,-82,37.0799,-49.3164,0.121047,2926.06,3454.85,2933.89,3454.85,3975.81,3520.94
-74.2805,266.892,37.0885,-0.244788,0.841003,-0.472135,-82.5,36.3635,-50.293,0.122394,2886.62,3454.85,2931.74,3454.85,3977.96,3529.13
-77.7144,267.384,37.0775,-0.235243,0.842051,-0.475632,-82,36.4941,-50.293,0.117621,2882.31,3454.85,2930.77,3454.85,3978.92,3532.56
-80.0906,267.686,36.9778,-0.241362,0.845782,-0.465082,-82.5,36.0706,-50.7812,0.120681,2864.74,3454.85,2930.18,3454.85,3979.51,3534.94
-63.7181,265.493,37.4182,-0.235975,0.828763,-0.500288,-81.5,37.5034,-48.8281,0.117988,2943.64,3454.85,2934.48,3454.85,3975.21,3518.56
-57.908,264.699,37.5403,-0.239401,0.823984,-0.507341,-81.5,37.7963,-48.3398,0.1197,2965.51,3454.85,2936.04,3454.85,3973.66,3512.75
-61.3419,265.191,37.535,-0.229856,0.825032,-0.510837,-81,37.9268,-48.3398,0.114928,2961.21,3454.85,2935.07,3454.85,3974.62,3516.19
-58.9657,264.888,37.6576,-0.223737,0.821301,-0.521387,-80.5,38.3503,-47.8516,0.111869,2978.78,3454.85,2935.67,3454.85,3974.03,3513.81
-53.1556,264.094,37.7848,-0.227163,0.816522,-0.52844,-80.5,38.6432,-47.3633,0.113582,3000.66,3454.85,2937.22,3454.85,3972.47,3508
-56.5895,264.586,37.786,-0.217618,0.81757,-0.531937,-80,38.7738,-47.3633,0.108809,2996.35,3454.85,2936.26,3454.85,3973.43,3511.44
-64.7757,265.682,37.5334,-0.220312,0.82608,-0.514334,-80.5,38.0574,-48.3398,0.110156,2956.9,3454.85,2934.11,3454.85,3975.58,3519.62
-68.2096,266.174,37.5355,-0.210767,0.827128,-0.51783,-80,38.188,-48.3398,0.105384,2952.59,3454.85,2933.15,3454.85,3976.55,3523.06
-70.5858,266.476,37.4122,-0.216886,0.830859,-0.507281,-80.5,37.7645,-48.8281,0.108443,2935.02,3454.85,2932.55,3454.85,3977.14,3525.43
-76.3959,267.27,37.294,-0.21346,0.835637,-0.500228,-80.5,37.4716,-49.3164,0.10673,2913.14,3454.85,2931,3454.85,3978.7,3531.24
-79.8298,267.762,37.297,-0.203916,0.836686,-0.503724,-80,37.6022,-49.3164,0.101958,2908.83,3454.85,2930.03,3454.85,3979.66,3534.68
-82.2059,268.064,37.1788,-0.210035,0.840416,-0.493174,-80.5,37.1787,-49.8047,0.105017,2891.26,3454.85,2929.44,3454.85,3980.25,3537.05
-88.016,268.858,37.0667,-0.206609,0.845195,-0.486121,-80.5,36.8858,-50.293,0.103305,2869.38,3454.85,2927.88,3454.85,3981.81,3542.86
-91.4499,269.349,37.0706,-0.197064,0.846243,-0.489618,-80,37.0164,-50.293,0.0985322,2865.08,3454.85,2926.92,3454.85,3982.77,3546.3
-93.8261,269.652,36.9577,-0.203183,0.849974,-0.479068,-80.5,36.5929,-50.7812,0.101592,2847.5,3454.85,2926.33,3454.85,3983.36,3548.67
-84.5821,268.367,37.0666,-0.216154,0.844147,-0.482625,-81,36.7552,-50.293,0.108077,2873.69,3454.85,2928.85,3454.85,3980.84,3539.43
-86.9583,268.669,36.9603,-0.222273,0.847878,-0.472075,-81.5,36.3318,-50.7812,0.111136,2856.12,3454.85,2928.25,3454.85,3981.44,3541.8
-81.1483,267.875,37.0702,-0.225698,0.843099,-0.479128,-81.5,36.6247,-50.293,0.112849,2878,3454.85,2929.81,3454.85,3979.88,3535.99
-69.5281,266.287,37.2991,-0.23255,0.833541,-0.493234,-81.5,37.2105,-49.3164,0.116275,2921.76,3454.85,2932.92,3454.85,3976.77,3524.37
-72.962,266.779,37.2947,-0.223005,0.834589,-0.496731,-81,37.341,-49.3164,0.111503,2917.45,3454.85,2931.96,3454.85,3977.73,3527.81
-75.3382,267.081,37.1831,-0.229124,0.83832,-0.486181,-81.5,36.9176,-49.8047,0.114562,2899.88,3454.85,2931.37,3454.85,3978.33,3530.18
-108.083,271.467,36.4076,-0.239897,0.872359,-0.41577,-83.5,34.0521,-53.7109,0.119949,2742.08,3454.85,2922.77,3454.85,3986.92,3562.93
-102.273,270.673,36.5,-0.243323,0.86758,-0.422823,-83.5,34.345,-53.2227,0.121661,2763.96,3454.85,2924.33,3454.85,3985.37,3557.12
-96.4631,269.879,36.5957,-0.246748,0.862801,-0.429877,-83.5,34.6379,-52.7344,0.123374,2785.84,3454.85,2925.88,3454.85,3983.81,3551.31
-105.707,271.165,36.4839,-0.233778,0.868628,-0.42632,-83,34.4756,-53.2227,0.116889,2759.65,3454.85,2923.36,3454.85,3986.33,3560.55
-103.331,270.862,36.5664,-0.227659,0.864897,-0.43687,-82.5,34.899,-52.7344,0.11383,2777.22,3454.85,2923.96,3454.85,3985.74,3558.18
-90.653,269.085,36.6946,-0.250174,0.858022,-0.43693,-83.5,34.9308,-52.2461,0.125087,2807.72,3454.85,2927.44,3454.85,3982.25,3545.5
-84.843,268.291,36.7967,-0.2536,0.853243,-0.443983,-83.5,35.2237,-51.7578,0.1268,2829.6,3454.85,2928.99,3454.85,3980.7,3539.69
-79.0329,267.497,36.9019,-0.257025,0.848465,-0.451036,-83.5,35.5166,-51.2695,0.128513,2851.47,3454.85,2930.55,3454.85,3979.14,3533.88
-82.4668,267.989,36.8842,-0.247481,0.849513,-0.454532,-83,35.6472,-51.2695,0.12374,2847.17,3454.85,2929.59,3454.85,3980.1,3537.31
-85.9007,268.48,36.8702,-0.237936,0.850561,-0.458029,-82.5,35.7777,-51.2695,0.118968,2842.86,3454.85,2928.62,3454.85,3981.07,3540.75
-89.3345,268.972,36.86,-0.228392,0.851609,-0.461525,-82,35.9083,-51.2695,0.114196,2838.55,3454.85,2927.66,3454.85,3982.03,3544.18
-92.7684,269.463,36.8535,-0.218847,0.852657,-0.465022,-81.5,36.0389,-51.2695,0.109423,2834.24,3454.85,2926.7,3454.85,3982.99,3547.61
-96.2023,269.955,36.8508,-0.209302,0.853705,-0.468519,-81,36.1694,-51.2695,0.104651,2829.93,3454.85,2925.73,3454.85,3983.96,3551.05
-98.5785,270.257,36.7499,-0.215421,0.857436,-0.457969,-81.5,35.746,-51.7578,0.107711,2812.36,3454.85,2925.14,3454.85,3984.55,3553.42
-100.955,270.56,36.6551,-0.22154,0.861166,-0.447419,-82,35.3225,-52.2461,0.11077,2794.79,3454.85,2924.55,3454.85,3985.14,3555.8
-94.0869,269.577,36.6777,-0.24063,0.85907,-0.440426,-83,35.0614,-52.2461,0.120315,2803.41,3454.85,2926.48,3454.85,3983.22,3548.93
-91.7107,269.274,36.7658,-0.234511,0.85534,-0.450976,-82.5,35.4848,-51.7578,0.117255,2820.98,3454.85,2927.07,3454.85,3982.62,3546.56
-97.5208,270.068,36.6645,-0.231085,0.860118,-0.443923,-82.5,35.1919,-52.2461,0.115542,2799.1,3454.85,2925.51,3454.85,3984.18,3552.37
-83.0953,267.617,36.5406,-0.314757,0.864735,-0.387217,-87.5,32.9538,-53.7109,0.157379,2777.07,3454.85,2930.32,3454.85,3979.38,3537.94
-79.7684,266.904,36.5062,-0.316686,0.860717,-0.39369,-87.5,33.193,-53.2227,0.158343,2799.48,3454.85,2931.71,3454.85,3977.98,3534.61
-76.4414,266.192,36.474,-0.318615,0.856699,-0.400163,-87.5,33.4322,-52.7344,0.159308,2821.89,3454.85,2933.11,3454.85,3976.58,3531.29
-80.7191,267.315,36.5895,-0.308639,0.861004,-0.397767,-87,33.3773,-53.2227,0.154319,2794.64,3454.85,2930.91,3454.85,3978.78,3535.57
-78.3429,267.012,36.6448,-0.30252,0.857274,-0.408317,-86.5,33.8008,-52.7344,0.15126,2812.21,3454.85,2931.5,3454.85,3978.19,3533.19
-73.1145,265.479,36.4441,-0.320544,0.852682,-0.406636,-87.5,33.6713,-52.2461,0.160272,2844.29,3454.85,2934.51,3454.85,3975.18,3527.96
-69.7875,264.766,36.4164,-0.322473,0.848664,-0.413109,-87.5,33.9105,-51.7578,0.161237,2866.7,3454.85,2935.9,3454.85,3973.79,3524.63
-66.4605,264.053,36.391,-0.324402,0.844646,-0.419582,-87.5,34.1496,-51.2695,0.162201,2889.1,3454.85,2937.3,3454.85,3972.39,3521.31
-63.1336,263.34,36.3677,-0.326331,0.840628,-0.426055,-87.5,34.3888,-50.7812,0.163165,2911.51,3454.85,2938.7,3454.85,3970.99,3517.98
-67.4113,264.463,36.476,-0.316354,0.844933,-0.423659,-87,34.3339,-51.2695,0.158177,2884.27,3454.85,2936.5,3454.85,3973.19,3522.26
-65.0351,264.161,36.5419,-0.310235,0.841202,-0.434208,-86.5,34.7574,-50.7812,0.155118,2901.84,3454.85,2937.09,3454.85,3972.6,3519.88
-68.3621,264.874,36.5643,-0.308306,0.84522,-0.427736,-86.5,34.5182,-51.2695,0.154153,2879.43,3454.85,2935.69,3454.85,3974,3523.21
-69.3128,265.284,36.6557,-0.300258,0.845507,-0.431812,-86,34.7025,-51.2695,0.150129,2874.6,3454.85,2934.89,3454.85,3974.8,3524.16
-66.9366,264.981,36.7287,-0.294139,0.841776,-0.442362,-85.5,35.126,-50.7812,0.14707,2892.17,3454.85,2935.48,3454.85,3974.21,3521.78
-70.2636,265.694,36.7502,-0.292211,0.845794,-0.435889,-85.5,34.8869,-51.2695,0.146105,2869.76,3454.85,2934.09,3454.85,3975.61,3525.11
-71.2144,266.104,36.8479,-0.284163,0.846081,-0.439966,-85,35.0712,-51.2695,0.142081,2864.93,3454.85,2933.28,3454.85,3976.41,3526.06
-68.8382,265.802,36.928,-0.278044,0.842351,-0.450516,-84.5,35.4946,-50.7812,0.139022,2882.5,3454.85,2933.87,3454.85,3975.82,3523.68
-73.5906,266.407,36.774,-0.290282,0.849812,-0.429416,-85.5,34.6477,-51.7578,0.145141,2847.36,3454.85,2932.69,3454.85,3977,3528.44
-75.9668,266.71,36.7063,-0.296401,0.853543,-0.418866,-86,34.2242,-52.2461,0.1482,2829.79,3454.85,2932.1,3454.85,3977.6,3530.81
-74.0652,265.889,36.5283,-0.312496,0.852969,-0.410713,-87,33.8556,-52.2461,0.156248,2839.46,3454.85,2933.7,3454.85,3975.99,3528.91
-71.689,265.586,36.5889,-0.306377,0.849238,-0.421263,-86.5,34.2791,-51.7578,0.153189,2857.03,3454.85,2934.3,3454.85,3975.4,3526.54
-75.016,266.299,36.6157,-0.304448,0.853256,-0.41479,-86.5,34.0399,-52.2461,0.152224,2834.62,3454.85,2932.9,3454.85,3976.79,3529.86
-59.8066,262.628,36.3468,-0.32826,0.83661,-0.432528,-87.5,34.6279,-50.293,0.16413,2933.91,3454.85,2940.1,3454.85,3969.6,3514.65
-56.4797,261.915,36.3281,-0.330189,0.832592,-0.439001,-87.5,34.8671,-49.8047,0.165094,2956.32,3454.85,2941.49,3454.85,3968.2,3511.33
-53.1527,261.202,36.3116,-0.332118,0.828574,-0.445474,-87.5,35.1063,-49.3164,0.166059,2978.72,3454.85,2942.89,3454.85,3966.8,3508
-49.8257,260.489,36.2974,-0.334047,0.824556,-0.451946,-87.5,35.3454,-48.8281,0.167023,3001.13,3454.85,2944.29,3454.85,3965.4,3504.67
-54.1035,261.612,36.3983,-0.32407,0.828861,-0.44955,-87,35.2906,-49.3164,0.162035,2973.89,3454.85,2942.09,3454.85,3967.61,3508.95
-51.7273,261.31,36.4748,-0.317951,0.82513,-0.4601,-86.5,35.714,-48.8281,0.158975,2991.46,3454.85,2942.68,3454.85,3967.01,3506.57
-55.0542,262.022,36.4883,-0.316022,0.829148,-0.453627,-86.5,35.4749,-49.3164,0.158011,2969.05,3454.85,2941.28,3454.85,3968.41,3509.9
-46.4988,259.776,36.2854,-0.335976,0.820538,-0.458419,-87.5,35.5846,-48.3398,0.167988,3023.54,3454.85,2945.68,3454.85,3964.01,3501.34
-43.1718,259.064,36.2757,-0.337904,0.81652,-0.464892,-87.5,35.8237,-47.8516,0.168952,3045.94,3454.85,2947.08,3454.85,3962.61,3498.02
-39.8449,258.351,36.2683,-0.339833,0.812503,-0.471365,-87.5,36.0629,-47.3633,0.169917,3068.35,3454.85,2948.48,3454.85,3961.21,3494.69
-36.5179,257.638,36.2631,-0.341762,0.808485,-0.477838,-87.5,36.302,-46.875,0.170881,3090.75,3454.85,2949.88,3454.85,3959.82,3491.36
-40.7956,258.761,36.3566,-0.331786,0.81279,-0.475442,-87,36.2472,-47.3633,0.165893,3063.51,3454.85,2947.67,3454.85,3962.02,3495.64
-38.4194,258.458,36.4437,-0.325667,0.809059,-0.485992,-86.5,36.6707,-46.875,0.162833,3081.08,3454.85,2948.27,3454.85,3961.42,3493.27
-41.7464,259.171,36.4481,-0.323738,0.813077,-0.479519,-86.5,36.4315,-47.3633,0.161869,3058.68,3454.85,2946.87,3454.85,3962.82,3496.59
-42.6972,259.582,36.5428,-0.31569,0.813364,-0.483595,-86,36.6158,-47.3633,0.157845,3053.84,3454.85,2946.07,3454.85,3963.63,3497.54
-40.321,259.279,36.6369,-0.309571,0.809633,-0.494145,-85.5,37.0393,-46.875,0.154785,3071.41,3454.85,2946.66,3454.85,3963.03,3495.17
-43.6479,259.992,36.6406,-0.307642,0.813651,-0.487672,-85.5,36.8001,-47.3633,0.153821,3049.01,3454.85,2945.26,3454.85,3964.43,3498.49
-44.5987,260.402,36.7415,-0.299594,0.813938,-0.491749,-85,36.9844,-47.3633,0.149797,3044.17,3454.85,2944.46,3454.85,3965.23,3499.44
-42.2225,260.099,36.8426,-0.293475,0.810207,-0.502299,-84.5,37.4079,-46.875,0.146738,3061.74,3454.85,2945.05,3454.85,3964.64,3497.07
-45.5495,260.812,36.8454,-0.291546,0.814225,-0.495826,-84.5,37.1687,-47.3633,0.145773,3039.34,3454.85,2943.65,3454.85,3966.04,3500.4
-46.9749,260.705,36.6465,-0.305713,0.817669,-0.481199,-85.5,36.561,-47.8516,0.152856,3026.6,3454.85,2943.87,3454.85,3965.83,3501.82
-50.3018,261.417,36.6546,-0.303784,0.821687,-0.474726,-85.5,36.3218,-48.3398,0.151892,3004.2,3454.85,2942.47,3454.85,3967.22,3505.15
-49.3511,261.007,36.5576,-0.311832,0.8214,-0.47065,-86,36.1375,-48.3398,0.155916,3009.03,3454.85,2943.27,3454.85,3966.42,3504.2
-47.4495,260.187,36.373,-0.327928,0.820825,-0.462496,-87,35.7689,-48.3398,0.163964,3018.7,3454.85,2944.88,3454.85,3964.81,3502.3
-45.0734,259.884,36.4548,-0.321809,0.817095,-0.473046,-86.5,36.1923,-47.8516,0.160904,3036.27,3454.85,2945.47,3454.85,3964.22,3499.92
-48.4003,260.597,36.4637,-0.31988,0.821113,-0.466573,-86.5,35.9532,-48.3398,0.15994,3013.87,3454.85,2944.08,3454.85,3965.62,3503.25
-46.5002,261.223,36.9525,-0.283498,0.814512,-0.499903,-84,37.353,-47.3633,0.141749,3034.5,3454.85,2942.85,3454.85,3966.84,3501.35
-44.124,260.92,37.0604,-0.277379,0.810781,-0.510452,-83.5,37.7765,-46.875,0.13869,3052.07,3454.85,2943.44,3454.85,3966.25,3498.97
-47.451,261.633,37.0625,-0.27545,0.814799,-0.503979,-83.5,37.5374,-47.3633,0.137725,3029.67,3454.85,2942.05,3454.85,3967.65,3502.3
-48.4018,262.043,37.1755,-0.267402,0.815086,-0.508056,-83,37.7217,-47.3633,0.133701,3024.83,3454.85,2941.24,3454.85,3968.45,3503.25
-46.0256,261.74,37.2902,-0.261283,0.811356,-0.518606,-82.5,38.1451,-46.875,0.130642,3042.4,3454.85,2941.83,3454.85,3967.86,3500.87
-49.3525,262.453,37.2916,-0.259355,0.815374,-0.512133,-82.5,37.906,-47.3633,0.129677,3020,3454.85,2940.44,3454.85,3969.25,3504.2
-50.778,262.346,37.0669,-0.273521,0.818817,-0.497506,-83.5,37.2982,-47.8516,0.136761,3007.26,3454.85,2940.65,3454.85,3969.04,3505.62
-54.1049,263.058,37.0734,-0.271592,0.822835,-0.491034,-83.5,37.059,-48.3398,0.135796,2984.85,3454.85,2939.25,3454.85,3970.44,3508.95
-53.1541,262.648,36.9641,-0.27964,0.822548,-0.486957,-84,36.8747,-48.3398,0.13982,2989.69,3454.85,2940.06,3454.85,3969.64,3508
-50.3033,262.864,37.4105,-0.251307,0.815661,-0.51621,-82,38.0903,-47.3633,0.125653,3015.16,3454.85,2939.63,3454.85,3970.06,3505.15
-47.9271,262.561,37.5317,-0.245188,0.81193,-0.526759,-81.5,38.5137,-46.875,0.122594,3032.73,3454.85,2940.23,3454.85,3969.47,3502.77
-51.2541,263.274,37.5324,-0.243259,0.815948,-0.520286,-81.5,38.2746,-47.3633,0.121629,3010.33,3454.85,2938.83,3454.85,3970.86,3506.1
-52.2048,263.684,37.6572,-0.235211,0.816235,-0.524363,-81,38.4589,-47.3633,0.117605,3005.49,3454.85,2938.03,3454.85,3971.67,3507.05
-49.8286,263.382,37.7848,-0.229092,0.812504,-0.534913,-80.5,38.8824,-46.875,0.114546,3023.06,3454.85,2938.62,3454.85,3971.07,3504.67
-54.581,263.987,37.5353,-0.24133,0.819966,-0.513813,-81.5,38.0354,-47.8516,0.120665,2987.92,3454.85,2937.43,3454.85,3972.26,3509.43
-56.9572,264.289,37.4192,-0.247449,0.823697,-0.503264,-82,37.612,-48.3398,0.123724,2970.35,3454.85,2936.84,3454.85,3972.85,3511.8
-59.3334,264.592,37.309,-0.253568,0.827427,-0.492714,-82.5,37.1885,-48.8281,0.126784,2952.78,3454.85,2936.25,3454.85,3973.45,3514.18
-61.7096,264.894,37.2047,-0.259687,0.831158,-0.482165,-83,36.765,-49.3164,0.129843,2935.21,3454.85,2935.65,3454.85,3974.04,3516.56
-64.0858,265.197,37.1064,-0.265806,0.834889,-0.471615,-83.5,36.3416,-49.8047,0.132903,2917.64,3454.85,2935.06,3454.85,3974.63,3518.93
-66.462,265.499,37.0142,-0.271925,0.83862,-0.461065,-84,35.9181,-50.293,0.135962,2900.07,3454.85,2934.47,3454.85,3975.22,3521.31
-60.7588,264.484,37.0932,-0.267735,0.830871,-0.478088,-83.5,36.5807,-49.3164,0.133867,2940.04,3454.85,2936.46,3454.85,3973.23,3515.6
-59.8081,264.074,36.9847,-0.275783,0.830584,-0.474011,-84,36.3964,-49.3164,0.137891,2944.88,3454.85,2937.26,3454.85,3972.43,3514.65
-57.4319,263.771,37.0822,-0.269664,0.826853,-0.484561,-83.5,36.8199,-48.8281,0.134832,2962.45,3454.85,2937.85,3454.85,3971.84,3512.28
-52.6795,263.166,37.2952,-0.257426,0.819392,-0.50566,-82.5,37.6668,-47.8516,0.128713,2997.59,3454.85,2939.04,3454.85,3970.65,3507.53
-56.0064,263.879,37.301,-0.255497,0.823409,-0.499187,-82.5,37.4277,-48.3398,0.127748,2975.18,3454.85,2937.64,3454.85,3972.05,3510.85
-55.0557,263.469,37.1857,-0.263545,0.823122,-0.49511,-83,37.2433,-48.3398,0.131772,2980.02,3454.85,2938.45,3454.85,3971.24,3509.9
-60.7574,263.038,36.4327,-0.320212,0.836897,-0.436605,-87,34.8122,-50.293,0.160106,2929.08,3454.85,2939.29,3454.85,3970.4,3515.6
-58.3812,262.735,36.5039,-0.314093,0.833166,-0.447154,-86.5,35.2357,-49.8047,0.157047,2946.65,3454.85,2939.88,3454.85,3969.81,3513.23
-56.005,262.433,36.5813,-0.307974,0.829435,-0.457704,-86,35.6592,-49.3164,0.153987,2964.22,3454.85,2940.48,3454.85,3969.21,3510.85
-61.7081,263.448,36.5218,-0.312164,0.837184,-0.440681,-86.5,34.9966,-50.293,0.156082,2924.24,3454.85,2938.49,3454.85,3971.2,3516.55
-62.6589,263.858,36.614,-0.304116,0.837471,-0.444758,-86,35.1809,-50.293,0.152058,2919.41,3454.85,2937.68,3454.85,3972.01,3517.5
-53.6288,262.13,36.6649,-0.301855,0.825705,-0.468254,-85.5,36.0826,-48.8281,0.150928,2981.79,3454.85,2941.07,3454.85,3968.62,3508.47
-51.2526,261.828,36.7547,-0.295736,0.821974,-0.478803,-85,36.5061,-48.3398,0.147868,2999.36,3454.85,2941.66,3454.85,3968.03,3506.1
-48.8764,261.525,36.8506,-0.289617,0.818243,-0.489353,-84.5,36.9296,-47.8516,0.144809,3016.93,3454.85,2942.26,3454.85,3967.44,3503.72
-52.2034,262.238,36.8579,-0.287688,0.822261,-0.48288,-84.5,36.6904,-48.3398,0.143844,2994.53,3454.85,2940.86,3454.85,3968.83,3507.05
-55.5303,262.951,36.8675,-0.285759,0.826279,-0.476407,-84.5,36.4513,-48.8281,0.14288,2972.12,3454.85,2939.46,3454.85,3970.23,3510.38
-58.8573,263.663,36.8793,-0.28383,0.830297,-0.469934,-84.5,36.2121,-49.3164,0.141915,2949.71,3454.85,2938.07,3454.85,3971.63,3513.7
-62.1843,264.376,36.8933,-0.281902,0.834315,-0.463461,-84.5,35.9729,-49.8047,0.140951,2927.31,3454.85,2936.67,3454.85,3973.02,3517.03
-65.5112,265.089,36.9095,-0.279973,0.838333,-0.456988,-84.5,35.7338,-50.293,0.139986,2904.9,3454.85,2935.27,3454.85,3974.42,3520.36
-64.5604,264.679,36.8079,-0.28802,0.838045,-0.452912,-85,35.5495,-50.293,0.14401,2909.74,3454.85,2936.08,3454.85,3973.62,3519.41
-63.6097,264.269,36.7094,-0.296068,0.837758,-0.448835,-85.5,35.3652,-50.293,0.148034,2914.57,3454.85,2936.88,3454.85,3972.81,3518.46
-56.9558,262.843,36.6775,-0.299926,0.829723,-0.461781,-85.5,35.8435,-49.3164,0.149963,2959.38,3454.85,2939.67,3454.85,3970.02,3511.8
-57.9065,263.253,36.7769,-0.291878,0.83001,-0.465857,-85,36.0278,-49.3164,0.145939,2954.55,3454.85,2938.87,3454.85,3970.82,3512.75
-60.2827,263.556,36.6924,-0.297997,0.83374,-0.455308,-85.5,35.6043,-49.8047,0.148999,2936.98,3454.85,2938.28,3454.85,3971.42,3515.13
-119.57,269.364,37.222,-0.0742573,0.79836,-0.597317,-72.2208,40,-47.7654,0.0371286,2917.21,3454.85,2926.89,3454.85,3982.8,3574.42
-117.713,269.257,37.2078,-0.0792333,0.799055,-0.594704,-72.5,39.9417,-47.7654,0.0396167,2919.58,3454.85,2927.1,3454.85,3982.59,3572.56
-115.108,269,37.2395,-0.0837113,0.799276,-0.593602,-72.7208,39.9417,-47.7061,0.0418557,2923.79,3454.85,2927.61,3454.85,3982.09,3569.95
-110.646,268.636,37.2609,-0.0931654,0.800192,-0.589888,-73.2208,39.8833,-47.6467,0.0465827,2930.37,3454.85,2928.32,3454.85,3981.37,3565.49
-108.789,268.528,37.2511,-0.0981415,0.800886,-0.587276,-73.5,39.825,-47.6467,0.0490707,2932.73,3454.85,2928.53,3454.85,3981.16,3563.63
-106.183,268.271,37.2863,-0.102619,0.801108,-0.586174,-73.7208,39.825,-47.5873,0.0513097,2936.94,3454.85,2929.03,3454.85,3980.66,3561.03
-112.502,268.744,37.272,-0.0881893,0.799497,-0.5925,-72.9417,39.9417,-47.6467,0.0440947,2928,3454.85,2928.11,3454.85,3981.58,3567.35
-109.897,268.487,37.3053,-0.0926673,0.799718,-0.591398,-73.1625,39.9417,-47.5873,0.0463336,2932.22,3454.85,2928.61,3454.85,3981.08,3564.74
-114.359,268.851,37.2843,-0.0832132,0.798803,-0.595112,-72.6625,40,-47.6467,0.0416066,2925.64,3454.85,2927.9,3454.85,3981.79,3569.21
-101.721,267.907,37.3157,-0.112073,0.802023,-0.582459,-74.2208,39.7667,-47.528,0.0560367,2943.52,3454.85,2929.75,3454.85,3979.94,3556.57
-99.8641,267.799,37.3102,-0.11705,0.802718,-0.579847,-74.5,39.7083,-47.528,0.0585248,2945.88,3454.85,2929.96,3454.85,3979.73,3554.71
-97.2588,267.543,37.349,-0.121528,0.802939,-0.578745,-74.7208,39.7083,-47.4686,0.0607638,2950.1,3454.85,2930.46,3454.85,3979.23,3552.1
-92.7966,267.178,37.3863,-0.130982,0.803855,-0.575031,-75.2208,39.65,-47.4093,0.0654908,2956.67,3454.85,2931.18,3454.85,3978.52,3547.64
-90.9396,267.071,37.3853,-0.135958,0.804549,-0.572418,-75.5,39.5917,-47.4093,0.0679788,2959.04,3454.85,2931.39,3454.85,3978.3,3545.79
-88.3343,266.814,37.4276,-0.140436,0.804771,-0.571316,-75.7208,39.5917,-47.3499,0.0702178,2963.25,3454.85,2931.89,3454.85,3977.8,3543.18
-94.6535,267.286,37.3886,-0.126006,0.80316,-0.577643,-74.9417,39.7083,-47.4093,0.0630028,2954.31,3454.85,2930.96,3454.85,3978.73,3549.5
-92.0482,267.03,37.429,-0.130483,0.803381,-0.576541,-75.1625,39.7083,-47.3499,0.0652417,2958.53,3454.85,2931.47,3454.85,3978.22,3546.89
