delta_T_pred,delta_T_std,Gradient_Magnitude,Normals_0,Normals_1,Normals_2,Points_0,Points_1,Points_2,R (m/s),T_ET,T_pred,T_pred_lower_95,T_pred_unconstrained,T_pred_upper_95,T_warped_ET
-67.0815,239.778,26.1865,-0.477196,0.218696,-0.85024,-120.5,10.5,-35.4819,0.238598,3884.88,3454.85,2984.88,3454.85,3924.81,3521.93
-77.0175,239.516,26.0877,-0.480751,0.218367,-0.848424,-120,10.5,-35.7185,0.240375,3882.08,3454.85,2985.39,3454.85,3924.3,3531.86
-72.1788,239.631,26.1775,-0.478756,0.213972,-0.85066,-120.5,10,-35.6072,0.239378,3883.44,3454.85,2985.17,3454.85,3924.52,3527.02
-57.1455,240.04,26.2856,-0.47364,0.219025,-0.852056,-121,10.5,-35.2453,0.23682,3887.68,3454.85,2984.37,3454.85,3925.32,3511.99
-52.3068,240.155,26.376,-0.471646,0.214631,-0.854291,-121.5,10,-35.1341,0.235823,3889.04,3454.85,2984.14,3454.85,3925.55,3507.15
-47.2094,240.302,26.3853,-0.470085,0.219354,-0.853872,-121.5,10.5,-35.0088,0.235043,3890.48,3454.85,2983.85,3454.85,3925.84,3502.06
-77.2762,239.484,26.1692,-0.480317,0.209249,-0.851079,-120.5,9.5,-35.7325,0.240158,3882,3454.85,2985.46,3454.85,3924.23,3532.12
-87.2122,239.222,26.0708,-0.483872,0.20892,-0.849263,-120,9.5,-35.9691,0.241936,3879.2,3454.85,2985.97,3454.85,3923.72,3542.06
-82.3736,239.337,26.1615,-0.481878,0.204525,-0.851499,-120.5,9,-35.8578,0.240939,3880.55,3454.85,2985.75,3454.85,3923.95,3537.22
-87.4709,239.19,26.1545,-0.483438,0.199802,-0.851918,-120.5,8.5,-35.9831,0.241719,3879.11,3454.85,2986.03,3454.85,3923.66,3542.32
-97.4069,238.928,26.0565,-0.486994,0.199472,-0.850102,-120,8.5,-36.2197,0.243497,3876.31,3454.85,2986.55,3454.85,3923.15,3552.25
-77.5349,239.452,26.2531,-0.479883,0.200131,-0.853734,-121,8.5,-35.7465,0.239942,3881.91,3454.85,2985.52,3454.85,3924.17,3532.38
-67.5988,239.714,26.352,-0.476328,0.20046,-0.85555,-121.5,8.5,-35.51,0.238164,3884.71,3454.85,2985.01,3454.85,3924.68,3522.44
-57.6628,239.975,26.4515,-0.472773,0.200789,-0.857366,-122,8.5,-35.2734,0.236386,3887.51,3454.85,2984.49,3454.85,3925.2,3512.51
-47.7267,240.237,26.5514,-0.469217,0.201118,-0.859182,-122.5,8.5,-35.0369,0.234609,3890.3,3454.85,2983.98,3454.85,3925.71,3502.57
-37.7907,240.499,26.6517,-0.465662,0.201448,-0.860998,-123,8.5,-34.8003,0.232831,3893.1,3454.85,2983.47,3454.85,3926.22,3492.64
-27.8547,240.761,26.7525,-0.462107,0.201777,-0.862814,-123.5,8.5,-34.5638,0.231053,3895.9,3454.85,2982.95,3454.85,3926.74,3482.7
-42.6294,240.384,26.559,-0.467657,0.205842,-0.858762,-122.5,9,-34.9116,0.233828,3891.75,3454.85,2983.69,3454.85,3926,3497.48
-37.532,240.531,26.5673,-0.466096,0.210566,-0.858343,-122.5,9.5,-34.7863,0.233048,3893.19,3454.85,2983.4,3454.85,3926.29,3492.38
-47.4681,240.269,26.4671,-0.469651,0.210236,-0.856527,-122,9.5,-35.0228,0.234826,3890.39,3454.85,2983.92,3454.85,3925.77,3502.31
-67.3402,239.746,26.268,-0.476762,0.209578,-0.852895,-121,9.5,-35.4959,0.238381,3884.79,3454.85,2984.94,3454.85,3924.75,3522.19
-62.5015,239.861,26.3594,-0.474767,0.205184,-0.855131,-121.5,9,-35.3847,0.237384,3886.15,3454.85,2984.72,3454.85,3924.97,3517.35
-57.4041,240.008,26.3674,-0.473206,0.209907,-0.854711,-121.5,9.5,-35.2594,0.236603,3887.59,3454.85,2984.43,3454.85,3925.26,3512.25
2.72944,241.643,26.81,-0.452743,0.230118,-0.860296,-123.5,11.5,-33.8119,0.226371,3904.56,3454.85,2981.23,3454.85,3928.47,3452.12
-7.2066,241.381,26.7083,-0.456298,0.229789,-0.858481,-123,11.5,-34.0485,0.228149,3901.76,3454.85,2981.74,3454.85,3927.95,3462.05
-17.1426,241.119,26.607,-0.459853,0.22946,-0.856665,-122.5,11.5,-34.2851,0.229927,3898.96,3454.85,2982.25,3454.85,3927.44,3471.99
-2.36791,241.496,26.7988,-0.454303,0.225395,-0.860716,-123.5,11,-33.9372,0.227152,3903.12,3454.85,2981.51,3454.85,3928.18,3457.21
-7.46526,241.349,26.7883,-0.455864,0.220671,-0.861136,-123.5,10.5,-34.0625,0.227932,3901.67,3454.85,2981.8,3454.85,3927.89,3462.31
-27.0787,240.858,26.5062,-0.463408,0.229131,-0.854849,-122,11.5,-34.5216,0.231704,3896.16,3454.85,2982.77,3454.85,3926.93,3481.92
-37.0147,240.596,26.4058,-0.466964,0.228802,-0.853033,-121.5,11.5,-34.7582,0.233482,3893.36,3454.85,2983.28,3454.85,3926.41,3491.86
-46.9508,240.334,26.3058,-0.470519,0.228472,-0.851217,-121,11.5,-34.9947,0.235259,3890.57,3454.85,2983.79,3454.85,3925.9,3501.8
-42.1121,240.449,26.3952,-0.468524,0.224078,-0.853452,-121.5,11,-34.8835,0.234262,3891.92,3454.85,2983.57,3454.85,3926.13,3496.96
-37.2734,240.564,26.4854,-0.46653,0.219684,-0.855688,-122,10.5,-34.7722,0.233265,3893.28,3454.85,2983.34,3454.85,3926.35,3492.12
-32.4347,240.678,26.5763,-0.464535,0.215289,-0.857923,-122.5,10,-34.661,0.232268,3894.63,3454.85,2983.12,3454.85,3926.58,3487.28
-27.596,240.793,26.668,-0.462541,0.210895,-0.860159,-123,9.5,-34.5497,0.23127,3895.99,3454.85,2982.89,3454.85,3926.8,3482.44
-22.7573,240.908,26.7605,-0.460546,0.2065,-0.862394,-123.5,9,-34.4385,0.230273,3897.35,3454.85,2982.67,3454.85,3927.03,3477.6
-17.66,241.055,26.7691,-0.458985,0.211224,-0.861975,-123.5,9.5,-34.3132,0.229493,3898.79,3454.85,2982.38,3454.85,3927.31,3472.51
-12.5626,241.202,26.7784,-0.457425,0.215948,-0.861555,-123.5,10,-34.1879,0.228712,3900.23,3454.85,2982.09,3454.85,3927.6,3467.41
-22.24,240.972,26.5961,-0.461414,0.224736,-0.857084,-122.5,11,-34.4104,0.230707,3897.52,3454.85,2982.54,3454.85,3927.15,3477.09
-27.3373,240.825,26.5859,-0.462974,0.220013,-0.857504,-122.5,10.5,-34.5357,0.231487,3896.08,3454.85,2982.83,3454.85,3926.86,3482.18
-17.4013,241.087,26.6869,-0.459419,0.220342,-0.85932,-123,10.5,-34.2991,0.22971,3898.88,3454.85,2982.31,3454.85,3927.38,3472.25
-177.753,240.247,26.0973,-0.592638,0.184793,-0.782806,-116.045,8.5,-38.7673,0.296319,3802.62,3454.85,2983.96,3454.85,3925.73,3632.6
-176.1,240.323,26.1561,-0.593731,0.191762,-0.779753,-115.848,9,-38.7673,0.296865,3800.55,3454.85,2983.81,3454.85,3925.88,3630.95
-165.646,240.382,26.1426,-0.585127,0.197464,-0.78382,-116.112,9.5,-38.4722,0.292563,3806.91,3454.85,2983.7,3454.85,3926,3620.49
-156.846,240.365,26.0726,-0.575431,0.196197,-0.79094,-116.572,9.5,-38.1771,0.287715,3815.33,3454.85,2983.73,3454.85,3925.96,3611.69
-155.192,240.441,26.1324,-0.576523,0.203166,-0.787887,-116.375,10,-38.1771,0.288262,3813.26,3454.85,2983.58,3454.85,3926.11,3610.04
-174.447,240.399,26.2166,-0.594823,0.198731,-0.7767,-115.651,9.5,-38.7673,0.297412,3798.49,3454.85,2983.66,3454.85,3926.03,3629.29
-172.793,240.475,26.2787,-0.595916,0.2057,-0.773647,-115.454,10,-38.7673,0.297958,3796.42,3454.85,2983.51,3454.85,3926.18,3627.64
-144.739,240.5,26.1254,-0.56792,0.208869,-0.791954,-116.639,10.5,-37.8819,0.28396,3819.62,3454.85,2983.47,3454.85,3926.23,3599.58
-135.938,240.483,26.0609,-0.558223,0.207602,-0.799074,-117.099,10.5,-37.5868,0.279112,3828.04,3454.85,2983.5,3454.85,3926.19,3590.78
-134.285,240.559,26.1216,-0.559316,0.214571,-0.796021,-116.903,11,-37.5868,0.279658,3825.98,3454.85,2983.35,3454.85,3926.34,3589.13
-123.831,240.619,26.1211,-0.550712,0.220273,-0.800087,-117.166,11.5,-37.2916,0.275356,3832.33,3454.85,2983.23,3454.85,3926.46,3578.68
-115.031,240.602,26.0622,-0.541016,0.219006,-0.807207,-117.627,11.5,-36.9965,0.270508,3840.75,3454.85,2983.27,3454.85,3926.42,3569.88
-113.377,240.678,26.1237,-0.542109,0.225975,-0.804154,-117.43,12,-36.9965,0.271054,3838.69,3454.85,2983.12,3454.85,3926.57,3568.22
-132.631,240.636,26.1839,-0.560409,0.22154,-0.792967,-116.706,11.5,-37.5868,0.280204,3823.91,3454.85,2983.2,3454.85,3926.49,3587.48
-130.978,240.712,26.2479,-0.561501,0.228509,-0.789914,-116.509,12,-37.5868,0.280751,3821.84,3454.85,2983.05,3454.85,3926.64,3585.82
-141.432,240.653,26.2508,-0.570105,0.222806,-0.785847,-116.246,11.5,-37.8819,0.285052,3815.48,3454.85,2983.17,3454.85,3926.53,3596.28
-150.232,240.67,26.3216,-0.579801,0.224073,-0.778727,-115.785,11.5,-38.1771,0.289901,3807.06,3454.85,2983.13,3454.85,3926.56,3605.08
-148.579,240.746,26.3879,-0.580894,0.231042,-0.775674,-115.588,12,-38.1771,0.290447,3804.99,3454.85,2982.98,3454.85,3926.71,3603.42
-159.033,240.687,26.3963,-0.589497,0.22534,-0.771607,-115.325,11.5,-38.4722,0.294749,3798.64,3454.85,2983.1,3454.85,3926.59,3613.88
-167.833,240.704,26.4749,-0.599194,0.226606,-0.764487,-114.864,11.5,-38.7673,0.299597,3790.21,3454.85,2983.07,3454.85,3926.63,3622.68
-166.179,240.78,26.5436,-0.600286,0.233575,-0.761434,-114.668,12,-38.7673,0.300143,3788.15,3454.85,2982.92,3454.85,3926.77,3621.03
-169.486,240.628,26.4079,-0.598101,0.219638,-0.76754,-115.061,11,-38.7673,0.299051,3792.28,3454.85,2983.22,3454.85,3926.48,3624.33
-171.14,240.552,26.3425,-0.597008,0.212669,-0.770593,-115.258,10.5,-38.7673,0.298504,3794.35,3454.85,2983.36,3454.85,3926.33,3625.99
-153.539,240.517,26.1938,-0.577616,0.210135,-0.784834,-116.179,10.5,-38.1771,0.288808,3811.2,3454.85,2983.43,3454.85,3926.26,3608.39
-151.886,240.594,26.2569,-0.578709,0.217104,-0.78178,-115.982,11,-38.1771,0.289354,3809.13,3454.85,2983.28,3454.85,3926.41,3606.73
-162.339,240.535,26.2662,-0.587312,0.211402,-0.777714,-115.718,10.5,-38.4722,0.293656,3802.77,3454.85,2983.4,3454.85,3926.29,3617.19
-102.924,240.737,26.1296,-0.533505,0.231678,-0.808221,-117.694,12.5,-36.7013,0.266753,3845.04,3454.85,2983,3454.85,3926.69,3557.77
-94.1232,240.72,26.0764,-0.523809,0.230411,-0.815341,-118.154,12.5,-36.4062,0.261904,3853.47,3454.85,2983.04,3454.85,3926.66,3548.97
-92.4697,240.796,26.1388,-0.524901,0.23738,-0.812288,-117.957,13,-36.4062,0.262451,3851.4,3454.85,2982.89,3454.85,3926.81,3547.32
-82.016,240.855,26.1511,-0.516298,0.243082,-0.816355,-118.221,13.5,-36.111,0.258149,3857.75,3454.85,2982.77,3454.85,3926.92,3536.86
-73.2156,240.838,26.1035,-0.506601,0.241815,-0.823475,-118.682,13.5,-35.8159,0.253301,3866.18,3454.85,2982.8,3454.85,3926.89,3528.06
-71.5622,240.914,26.1667,-0.507694,0.248784,-0.820422,-118.485,14,-35.8159,0.253847,3864.11,3454.85,2982.65,3454.85,3927.04,3526.41
-90.8163,240.872,26.2028,-0.525994,0.244349,-0.809235,-117.761,13.5,-36.4062,0.262997,3849.33,3454.85,2982.74,3454.85,3926.96,3545.66
-89.1629,240.948,26.2684,-0.527086,0.251318,-0.806182,-117.564,14,-36.4062,0.263543,3847.26,3454.85,2982.59,3454.85,3927.1,3544.01
-99.6167,240.889,26.2585,-0.53569,0.245615,-0.802115,-117.3,13.5,-36.7013,0.267845,3840.91,3454.85,2982.7,3454.85,3926.99,3554.46
-61.1084,240.973,26.1854,-0.49909,0.254487,-0.824489,-118.749,14.5,-35.5207,0.249545,3870.46,3454.85,2982.54,3454.85,3927.15,3515.95
-52.308,240.956,26.1435,-0.489394,0.25322,-0.831609,-119.209,14.5,-35.2256,0.244697,3878.89,3454.85,2982.57,3454.85,3927.12,3507.15
-50.6546,241.032,26.2074,-0.490487,0.260189,-0.828556,-119.012,15,-35.2256,0.245243,3876.82,3454.85,2982.42,3454.85,3927.27,3505.5
-40.2008,241.091,26.2326,-0.481883,0.265891,-0.832622,-119.276,15.5,-34.9304,0.240942,3883.18,3454.85,2982.31,3454.85,3927.38,3495.05
-31.4005,241.074,26.1963,-0.472187,0.264624,-0.839742,-119.736,15.5,-34.6353,0.236093,3891.6,3454.85,2982.34,3454.85,3927.35,3486.25
-29.7471,241.15,26.261,-0.473279,0.271593,-0.836689,-119.54,16,-34.6353,0.23664,3889.53,3454.85,2982.19,3454.85,3927.5,3484.59
-49.0012,241.108,26.273,-0.491579,0.267158,-0.825502,-118.816,15.5,-35.2256,0.24579,3874.75,3454.85,2982.27,3454.85,3927.42,3503.85
-47.3478,241.185,26.3402,-0.492672,0.274127,-0.822449,-118.619,16,-35.2256,0.246336,3872.68,3454.85,2982.12,3454.85,3927.57,3502.19
-57.8016,241.125,26.3175,-0.501276,0.268424,-0.818382,-118.355,15.5,-35.5207,0.250638,3866.33,3454.85,2982.24,3454.85,3927.45,3512.65
-66.6019,241.142,26.366,-0.510972,0.269691,-0.811262,-117.895,15.5,-35.8159,0.255486,3857.91,3454.85,2982.21,3454.85,3927.49,3521.45
-64.9485,241.219,26.4356,-0.512064,0.27666,-0.808209,-117.698,16,-35.8159,0.256032,3855.84,3454.85,2982.06,3454.85,3927.63,3519.79
-75.4023,241.16,26.4185,-0.520668,0.270958,-0.804142,-117.434,15.5,-36.111,0.260334,3849.48,3454.85,2982.17,3454.85,3927.52,3530.25
-84.2026,241.177,26.475,-0.530364,0.272224,-0.797022,-116.974,15.5,-36.4062,0.265182,3841.06,3454.85,2982.14,3454.85,3927.55,3539.05
-82.5492,241.253,26.5471,-0.531457,0.279193,-0.793969,-116.777,16,-36.4062,0.265728,3838.99,3454.85,2981.99,3454.85,3927.7,3537.4
-93.003,241.194,26.5355,-0.540061,0.273491,-0.789902,-116.514,15.5,-36.7013,0.27003,3832.64,3454.85,2982.11,3454.85,3927.59,3547.85
-85.8561,241.1,26.4045,-0.529272,0.265256,-0.800075,-117.171,15,-36.4062,0.264636,3843.13,3454.85,2982.29,3454.85,3927.4,3540.7
-96.3098,241.041,26.3938,-0.537875,0.259553,-0.796008,-116.907,14.5,-36.7013,0.268938,3836.77,3454.85,2982.41,3454.85,3927.29,3551.16
-87.5095,241.024,26.3357,-0.528179,0.258287,-0.803128,-117.367,14.5,-36.4062,0.26409,3845.19,3454.85,2982.44,3454.85,3927.25,3542.36
-69.9088,240.99,26.2315,-0.508787,0.255753,-0.817369,-118.288,14.5,-35.8159,0.254393,3862.04,3454.85,2982.51,3454.85,3927.19,3524.75
-68.2553,241.066,26.2979,-0.509879,0.262722,-0.814315,-118.091,15,-35.8159,0.25494,3859.97,3454.85,2982.36,3454.85,3927.34,3523.1
-78.7091,241.007,26.2816,-0.518483,0.25702,-0.810248,-117.828,14.5,-36.111,0.259241,3853.62,3454.85,2982.47,3454.85,3927.22,3533.56
-101.803,241.211,26.5999,-0.549757,0.274758,-0.782782,-116.053,15.5,-36.9965,0.274878,3824.21,3454.85,2982.07,3454.85,3927.62,3556.65
-100.15,241.287,26.6743,-0.550849,0.281727,-0.779729,-115.856,16,-36.9965,0.275425,3822.15,3454.85,2981.92,3454.85,3927.77,3555
-110.604,241.228,26.6683,-0.559453,0.276024,-0.775662,-115.593,15.5,-37.2916,0.279727,3815.79,3454.85,2982.04,3454.85,3927.65,3565.45
-119.404,241.245,26.7405,-0.569149,0.277291,-0.768542,-115.132,15.5,-37.5868,0.284575,3807.37,3454.85,2982.01,3454.85,3927.69,3574.25
-117.751,241.321,26.8172,-0.570242,0.28426,-0.765489,-114.936,16,-37.5868,0.285121,3805.3,3454.85,2981.86,3454.85,3927.84,3572.6
-128.204,241.262,26.8166,-0.578846,0.278558,-0.761422,-114.672,15.5,-37.8819,0.289423,3798.94,3454.85,2981.97,3454.85,3927.72,3583.05
-121.057,241.169,26.6654,-0.568057,0.270322,-0.771595,-115.329,15,-37.5868,0.284028,3809.43,3454.85,2982.16,3454.85,3927.54,3575.9
-131.511,241.11,26.6657,-0.57666,0.26462,-0.767528,-115.065,14.5,-37.8819,0.28833,3803.08,3454.85,2982.27,3454.85,3927.42,3586.36
-122.711,241.093,26.5919,-0.566964,0.263353,-0.774648,-115.526,14.5,-37.5868,0.283482,3811.5,3454.85,2982.3,3454.85,3927.39,3577.56
-137.005,241.279,26.8965,-0.588542,0.279824,-0.754302,-114.212,15.5,-38.1771,0.294271,3790.52,3454.85,2981.94,3454.85,3927.75,3591.85
-135.351,241.355,26.9754,-0.589634,0.286793,-0.751249,-114.015,16,-38.1771,0.294817,3788.45,3454.85,2981.79,3454.85,3927.9,3590.2
-145.805,241.296,26.9802,-0.598238,0.281091,-0.747182,-113.751,15.5,-38.4722,0.299119,3782.1,3454.85,2981.91,3454.85,3927.79,3600.65
-154.605,241.313,27.0676,-0.607934,0.282358,-0.740062,-113.291,15.5,-38.7673,0.303967,3773.67,3454.85,2981.87,3454.85,3927.82,3609.45
-152.952,241.389,27.1486,-0.609027,0.289327,-0.737009,-113.094,16,-38.7673,0.304513,3771.61,3454.85,2981.72,3454.85,3927.97,3607.8
-156.259,241.237,26.9882,-0.606842,0.275389,-0.743115,-113.487,15,-38.7673,0.303421,3775.74,3454.85,2982.02,3454.85,3927.67,3611.1
-157.912,241.161,26.9102,-0.605749,0.26842,-0.746168,-113.684,14.5,-38.7673,0.302875,3777.81,3454.85,2982.17,3454.85,3927.52,3612.76
-159.566,241.085,26.8338,-0.604657,0.261451,-0.749221,-113.881,14,-38.7673,0.302328,3779.88,3454.85,2982.32,3454.85,3927.37,3614.41
-161.219,241.009,26.7589,-0.603564,0.254482,-0.752274,-114.078,13.5,-38.7673,0.301782,3781.94,3454.85,2982.47,3454.85,3927.22,3616.06
-162.873,240.932,26.6855,-0.602471,0.247513,-0.755328,-114.274,13,-38.7673,0.301236,3784.01,3454.85,2982.62,3454.85,3927.07,3617.72
-164.526,240.856,26.6138,-0.601379,0.240544,-0.758381,-114.471,12.5,-38.7673,0.300689,3786.08,3454.85,2982.77,3454.85,3926.92,3619.37
-152.419,240.991,26.6758,-0.593868,0.253215,-0.759394,-114.538,13.5,-38.4722,0.296934,3790.37,3454.85,2982.5,3454.85,3927.19,3607.26
-143.618,240.974,26.5965,-0.584172,0.251949,-0.766514,-114.998,13.5,-38.1771,0.292086,3798.79,3454.85,2982.54,3454.85,3927.16,3598.46
-141.965,241.051,26.6692,-0.585264,0.258918,-0.763461,-114.802,14,-38.1771,0.292632,3796.72,3454.85,2982.39,3454.85,3927.3,3596.81
-138.658,241.203,26.8192,-0.587449,0.272856,-0.757355,-114.408,15,-38.1771,0.293725,3792.59,3454.85,2982.09,3454.85,3927.6,3593.5
-149.112,241.144,26.8249,-0.596053,0.267153,-0.753288,-114.145,14.5,-38.4722,0.298026,3786.23,3454.85,2982.2,3454.85,3927.49,3603.96
-140.312,241.127,26.7434,-0.586357,0.265887,-0.760408,-114.605,14.5,-38.1771,0.293178,3794.66,3454.85,2982.24,3454.85,3927.45,3595.16
-111.724,240.754,26.1869,-0.543201,0.232944,-0.801101,-117.233,12.5,-36.9965,0.271601,3836.62,3454.85,2982.97,3454.85,3926.72,3566.57
-110.07,240.83,26.2517,-0.544294,0.239913,-0.798048,-117.037,13,-36.9965,0.272147,3834.55,3454.85,2982.82,3454.85,3926.87,3564.92
-108.417,240.906,26.3182,-0.545386,0.246882,-0.794995,-116.84,13.5,-36.9965,0.272693,3832.48,3454.85,2982.67,3454.85,3927.02,3563.26
-120.524,240.771,26.2482,-0.552898,0.234211,-0.793981,-116.773,12.5,-37.2916,0.276449,3828.2,3454.85,2982.94,3454.85,3926.76,3575.37
-129.325,240.788,26.3135,-0.562594,0.235478,-0.786861,-116.313,12.5,-37.5868,0.281297,3819.77,3454.85,2982.9,3454.85,3926.79,3584.17
-106.764,240.982,26.3862,-0.546479,0.253851,-0.791942,-116.643,14,-36.9965,0.27324,3830.42,3454.85,2982.52,3454.85,3927.17,3561.61
-105.11,241.058,26.4559,-0.547572,0.26082,-0.788888,-116.447,14.5,-36.9965,0.273786,3828.35,3454.85,2982.37,3454.85,3927.32,3559.96
-103.457,241.135,26.5271,-0.548664,0.267789,-0.785835,-116.25,15,-36.9965,0.274332,3826.28,3454.85,2982.22,3454.85,3927.47,3558.3
-113.911,241.076,26.5219,-0.557268,0.262087,-0.781768,-115.986,14.5,-37.2916,0.278634,3819.93,3454.85,2982.34,3454.85,3927.35,3568.76
-124.364,241.016,26.5199,-0.565872,0.256384,-0.777701,-115.722,14,-37.5868,0.282936,3813.57,3454.85,2982.45,3454.85,3927.24,3579.21
-134.818,240.957,26.521,-0.574475,0.250682,-0.773635,-115.459,13.5,-37.8819,0.287238,3807.21,3454.85,2982.57,3454.85,3927.12,3589.66
-145.272,240.898,26.5254,-0.583079,0.24498,-0.769568,-115.195,13,-38.1771,0.291539,3800.86,3454.85,2982.69,3454.85,3927.01,3600.12
-155.726,240.839,26.5329,-0.591683,0.239278,-0.765501,-114.931,12.5,-38.4722,0.295841,3794.5,3454.85,2982.8,3454.85,3926.89,3610.57
-146.925,240.822,26.4558,-0.581986,0.238011,-0.772621,-115.392,12.5,-38.1771,0.290993,3802.93,3454.85,2982.83,3454.85,3926.86,3601.77
-138.125,240.805,26.3827,-0.57229,0.236744,-0.779741,-115.852,12.5,-37.8819,0.286145,3811.35,3454.85,2982.87,3454.85,3926.82,3592.97
-117.217,240.923,26.3818,-0.555083,0.248149,-0.787875,-116.38,13.5,-37.2916,0.277541,3824.06,3454.85,2982.64,3454.85,3927.06,3572.06
-126.018,240.94,26.4495,-0.564779,0.249415,-0.780755,-115.919,13.5,-37.5868,0.282389,3815.64,3454.85,2982.6,3454.85,3927.09,3580.86
-127.671,240.864,26.3807,-0.563686,0.242447,-0.783808,-116.116,13,-37.5868,0.281843,3817.7,3454.85,2982.75,3454.85,3926.94,3582.52
-102.763,239.016,26.0463,-0.494037,0.198494,-0.845616,-119.736,8.5,-36.3895,0.247018,3871.4,3454.85,2986.38,3454.85,3923.32,3557.61
-97.666,239.163,26.0527,-0.492476,0.203217,-0.845196,-119.736,9,-36.2642,0.246238,3872.84,3454.85,2986.09,3454.85,3923.61,3552.51
-92.5687,239.31,26.0599,-0.490915,0.207941,-0.844777,-119.736,9.5,-36.1389,0.245458,3874.28,3454.85,2985.8,3454.85,3923.89,3547.41
-108.12,239.104,26.0379,-0.50108,0.197515,-0.84113,-119.473,8.5,-36.5594,0.25054,3866.49,3454.85,2986.2,3454.85,3923.49,3562.97
-113.476,239.192,26.0314,-0.508123,0.196536,-0.836643,-119.209,8.5,-36.7292,0.254061,3861.57,3454.85,2986.03,3454.85,3923.66,3568.32
-87.4713,239.457,26.0676,-0.489355,0.212665,-0.844357,-119.736,10,-36.0136,0.244677,3875.73,3454.85,2985.51,3454.85,3924.18,3542.32
-82.374,239.604,26.0761,-0.487794,0.217388,-0.843938,-119.736,10.5,-35.8883,0.243897,3877.17,3454.85,2985.22,3454.85,3924.47,3537.22
-77.2766,239.751,26.0852,-0.486233,0.222112,-0.843518,-119.736,11,-35.763,0.243117,3878.61,3454.85,2984.93,3454.85,3924.76,3532.12
-72.1793,239.898,26.0949,-0.484672,0.226835,-0.843099,-119.736,11.5,-35.6377,0.242336,3880.06,3454.85,2984.65,3454.85,3925.05,3527.03
-87.7304,239.692,26.0663,-0.494837,0.21641,-0.839451,-119.473,10.5,-36.0581,0.247418,3872.26,3454.85,2985.05,3454.85,3924.64,3542.58
-93.0868,239.78,26.0583,-0.50188,0.215431,-0.834965,-119.209,10.5,-36.228,0.25094,3867.34,3454.85,2984.88,3454.85,3924.81,3547.93
-98.1842,239.633,26.0506,-0.50344,0.210707,-0.835384,-119.209,10,-36.3533,0.25172,3865.9,3454.85,2985.17,3454.85,3924.53,3553.03
-108.638,239.574,26.0381,-0.512044,0.205005,-0.831318,-118.945,9.5,-36.6484,0.256022,3859.55,3454.85,2985.28,3454.85,3924.41,3563.48
-113.994,239.662,26.0346,-0.519087,0.204026,-0.826831,-118.682,9.5,-36.8183,0.259544,3854.63,3454.85,2985.11,3454.85,3924.58,3568.84
-119.092,239.515,26.0289,-0.520648,0.199303,-0.827251,-118.682,9,-36.9436,0.260324,3853.19,3454.85,2985.4,3454.85,3924.29,3573.94
-129.546,239.456,26.0229,-0.529251,0.193601,-0.823184,-118.418,8.5,-37.2387,0.264626,3846.83,3454.85,2985.51,3454.85,3924.18,3584.39
-134.902,239.543,26.0238,-0.536294,0.192622,-0.818698,-118.154,8.5,-37.4086,0.268147,3841.92,3454.85,2985.34,3454.85,3924.35,3589.75
-124.189,239.368,26.0239,-0.522208,0.194579,-0.82767,-118.682,8.5,-37.0689,0.261104,3851.75,3454.85,2985.69,3454.85,3924.01,3579.04
-118.833,239.28,26.0267,-0.515165,0.195558,-0.832157,-118.945,8.5,-36.899,0.257583,3856.66,3454.85,2985.86,3454.85,3923.83,3573.68
-97.9251,239.398,26.0508,-0.497958,0.206962,-0.84029,-119.473,9.5,-36.3088,0.248979,3869.37,3454.85,2985.63,3454.85,3924.07,3552.77
-103.282,239.486,26.0435,-0.505001,0.205984,-0.835804,-119.209,9.5,-36.4786,0.252501,3864.46,3454.85,2985.45,3454.85,3924.24,3558.13
-108.379,239.339,26.0371,-0.506562,0.20126,-0.836224,-119.209,9,-36.6039,0.253281,3863.02,3454.85,2985.74,3454.85,3923.95,3563.22
-67.0819,240.045,26.1053,-0.483112,0.231559,-0.842679,-119.736,12,-35.5124,0.241556,3881.5,3454.85,2984.36,3454.85,3925.33,3521.93
-61.9846,240.192,26.1163,-0.481551,0.236283,-0.84226,-119.736,12.5,-35.3871,0.240776,3882.94,3454.85,2984.07,3454.85,3925.62,3516.83
-56.8872,240.339,26.128,-0.47999,0.241006,-0.84184,-119.736,13,-35.2618,0.239995,3884.38,3454.85,2983.78,3454.85,3925.91,3511.73
-51.7899,240.486,26.1404,-0.47843,0.24573,-0.841421,-119.736,13.5,-35.1365,0.239215,3885.83,3454.85,2983.49,3454.85,3926.2,3506.64
-67.341,240.28,26.1051,-0.488594,0.235304,-0.837773,-119.473,12.5,-35.5569,0.244297,3878.03,3454.85,2983.9,3454.85,3925.79,3522.19
-72.6974,240.368,26.0957,-0.495637,0.234325,-0.833287,-119.209,12.5,-35.7268,0.247818,3873.12,3454.85,2983.73,3454.85,3925.97,3527.54
-77.7948,240.221,26.0853,-0.497198,0.229602,-0.833706,-119.209,12,-35.8521,0.248599,3871.67,3454.85,2984.01,3454.85,3925.68,3532.64
-46.6925,240.633,26.1534,-0.476869,0.250454,-0.841001,-119.736,14,-35.0112,0.238434,3887.27,3454.85,2983.21,3454.85,3926.49,3501.54
-41.5952,240.78,26.1671,-0.475308,0.255177,-0.840582,-119.736,14.5,-34.8859,0.237654,3888.71,3454.85,2982.92,3454.85,3926.78,3496.44
