x,y,z,T_TCAM
-0.0002516,0.000133074,0,1294.683691
-0.0002516,0.000133074,0,1294.683691
-0.0002516,0.000133074,0,1294.683691
-0.000364142,0.000105742,-2.74E-05,1294.006417
-0.000256455,8.78E-05,-0.000103354,1293.57896
-6.23E-05,4.79E-05,-0.000132666,1293.309591
-5.53E-06,4.09E-05,-0.000108937,1293.306685
1.39E-05,7.31E-21,-0.000106004,1292.770148
-0.000256452,1.33E-05,-0.000135767,1291.767137
-0.00031552,2.27E-05,-0.000120809,1291.175106
-0.000215223,1.11E-05,-0.000142679,1291.021118
-1.52E-05,6.11E-05,-9.50E-05,1289.842262
-0.000431791,5.45E-05,-4.83E-05,1289.59237
-2.16E-05,6.04E-06,-0.000138309,1288.655557
-0.000370474,7.47E-05,-7.61E-05,1287.812382
3.57E-06,2.28E-05,-0.000113597,1287.624996
-2.20E-05,1.20E-05,-0.00013761,1287.611886
-0.000315905,8.54E-05,-9.03E-05,1286.773019
-9.90E-05,1.60E-05,-0.000148962,1286.748189
-0.000225242,0.000135506,0,1286.475416
-0.000225242,0.000135506,0,1286.475416
-0.000225242,0.000135506,0,1286.475416
-0.000225242,0.000135506,0,1286.475416
-1.94E-05,5.14E-05,-0.000111231,1285.991044
-0.000161527,0.000133967,0,1285.559437
-0.000161527,0.000133967,0,1285.559437
-0.000161527,0.000133967,0,1285.559437
-0.000161527,0.000133967,0,1285.559437
-0.000161527,0.000133967,0,1285.559437
1.29E-05,1.80E-05,-0.000103196,1285.07919
-6.76E-05,9.76E-05,-7.70E-05,1284.357623
-0.000239429,0.000128114,-4.42E-05,1282.772036
-3.15E-05,9.90E-05,-3.92E-05,1282.101215
-2.84E-06,7.31E-21,-0.000127121,1280.593273
-0.000120216,0.000120159,-5.44E-05,1278.830671
-0.000426854,7.31E-21,-7.85E-05,1278.811485
-0.000133524,9.97E-05,-9.64E-05,1278.685666
4.18E-05,1.49E-05,-5.00E-05,1278.188326
-0.000373947,9.33E-05,-5.48E-05,1277.819565
-2.43E-05,0.000102325,0,1277.126537
-2.43E-05,0.000102325,0,1277.126537
-2.43E-05,0.000102325,0,1277.126537
-2.43E-05,0.000102325,0,1277.126537
-0.000470211,4.58E-05,0,1276.872392
-0.000470211,4.58E-05,0,1276.872392
-0.000470211,4.58E-05,0,1276.872392
-0.000470211,4.58E-05,0,1276.872392
7.97E-07,1.81E-05,-0.000119719,1276.414509
-0.00016562,0.00012944,-4.29E-05,1276.279761
-0.000111474,1.29E-05,-0.000150272,1276.187102
-0.000200704,0.000136698,0,1275.068163
-0.000200704,0.000136698,0,1275.068163
-0.000200704,0.000136698,0,1275.068163
-0.000200704,0.000136698,0,1275.068163
-2.31E-05,9.95E-05,-1.98E-05,1274.350382
-0.000406755,3.26E-05,-8.50E-05,1273.602762
8.24E-06,3.55E-05,-9.80E-05,1272.065392
-3.89E-05,1.32E-05,-0.000143634,1271.458938
2.51E-05,1.32E-05,-8.44E-05,1271.320079
-3.38E-05,7.90E-06,-0.000143124,1271.31626
-0.000106221,0.000115993,-5.90E-05,1270.984729
-4.25E-05,9.41E-05,-6.65E-05,1269.558145
-8.01E-05,7.74E-05,-0.000113084,1269.479372
-5.90E-05,0.000110887,-3.50E-05,1269.260929
-3.52E-05,4.67E-05,-0.000125999,1267.382834
-3.96E-05,1.98E-05,-0.000142422,1266.264176
-9.86E-06,1.16E-05,-0.000131699,1265.022411
-0.000264445,0.00012533,-5.14E-05,1264.806572
-3.19E-05,6.52E-05,-0.000105792,1264.728022
1.29E-05,5.67E-06,-0.000108342,1264.477694
-0.000133069,0.000132215,-1.49E-05,1264.458219
-0.000491748,3.20E-20,0,1264.027174
-0.000491748,3.20E-20,0,1264.027174
-0.000491748,3.39E-20,0,1264.027174
-9.22E-05,0.000111826,-6.37E-05,1263.138788
-8.33E-05,7.31E-21,-0.00015112,1261.76494
-0.00021069,7.19E-05,-0.000124912,1261.309582
-3.34E-05,5.36E-05,-0.000119648,1260.678803
1.22E-05,1.19E-05,-0.000108394,1260.379732
-0.000417966,9.01E-05,-1.81E-05,1260.102685
-0.000354337,0.000118145,0,1259.893896
-0.000354337,0.000118145,0,1259.893896
-0.000354337,0.000118145,0,1259.893896
-0.000354337,0.000118145,0,1259.893896
-0.000354337,0.000118145,0,1259.893896
-0.0001662,0.000126606,-5.81E-05,1259.883584
-2.35E-06,1.22E-05,-0.000125682,1259.187892
-0.000128837,7.31E-21,-0.00015159,1258.151879
-6.75E-06,6.06E-05,-8.88E-05,1257.085308
-1.03E-05,3.60E-05,-0.000119883,1256.928726
-0.000105227,3.37E-05,-0.000146643,1256.881011
-1.67E-05,4.70E-05,-0.000115293,1256.725452
-1.57E-05,3.48E-05,-0.000124762,1256.374237
-5.66E-05,2.36E-05,-0.000145308,1256.21125
-5.32E-05,1.50E-05,-0.000146863,1255.734901
-1.80E-05,8.35E-06,-0.000137441,1255.120919
-7.56E-05,5.11E-05,-0.00013531,1254.953393
-0.000417925,1.42E-05,-8.74E-05,1254.579415
-9.55E-05,8.95E-05,-0.000104449,1254.494244
-0.000166112,7.42E-05,-0.000126518,1254.230809
-0.000147381,0.000108579,-8.91E-05,1253.426297
-0.000367,5.61E-05,-9.75E-05,1253.306315
-4.24E-05,7.31E-21,-0.000146451,1252.773159
5.42E-05,1.05E-05,-2.67E-05,1252.314672
2.03E-06,1.15E-05,-0.000121908,1252.295809
-0.00041917,5.98E-05,-6.87E-05,1250.400353
9.72E-06,6.36E-06,-0.000113978,1250.229103
-0.00024776,0.000102498,-9.62E-05,1249.808513
-2.18E-05,1.73E-05,-0.000137412,1248.339496
-0.000119239,0.000115107,-6.98E-05,1246.637366
-3.39E-05,1.28E-05,-0.000143315,1246.584877
-6.47E-05,3.29E-05,-0.00014383,1245.972037
-0.000298421,0.000121802,-5.48E-05,1245.909147
-0.000166809,1.25E-05,-0.000149972,1245.773961
-8.50E-06,7.01E-05,-7.69E-05,1245.426292
-0.000250656,7.53E-05,-0.000120891,1245.119351
-3.18E-05,2.93E-05,-0.000137085,1244.200052
-0.000204107,0.000122075,-7.23E-05,1244.159292
-0.000459162,2.72E-05,-6.01E-05,1244.154615
-1.43E-05,6.42E-06,-0.000136194,1243.591969
-1.67E-05,4.22E-05,-0.000120288,1243.396547
7.24E-06,4.23E-05,-9.43E-05,1242.809881
2.63E-05,2.62E-05,-7.66E-05,1242.439605
-0.000295624,4.55E-05,-0.000126137,1242.342614
-0.000390248,7.93E-05,-7.20E-05,1242.19383
9.52E-06,8.51E-05,-1.12E-05,1242.176886
-2.09E-05,6.27E-05,-0.000102113,1242.01869
-0.000167179,0.000116592,-8.03E-05,1241.739565
-0.000241261,8.64E-05,-0.000115096,1241.142188
-0.000352809,9.46E-05,-7.60E-05,1240.566842
-0.000284362,7.38E-05,-0.000114892,1240.315466
2.84E-05,3.52E-05,-6.55E-05,1240.153836
-0.000105243,0.000110941,-7.45E-05,1238.791425
-5.00E-06,3.67E-05,-0.000115296,1238.009299
-2.75E-05,9.49E-05,-5.20E-05,1237.599699
-2.90E-05,1.21E-05,-0.00014224,1236.343489
-0.000203315,2.10E-05,-0.000147697,1235.956528
2.69E-05,5.04E-05,-5.16E-05,1235.601011
-0.000446747,7.31E-21,-7.63E-05,1235.443325
-2.30E-05,4.60E-05,-0.000122144,1234.079333
-0.000222858,0.000126075,-6.56E-05,1233.385139
-5.12E-05,0.000105791,-4.95E-05,1232.81442
-1.65E-05,5.48E-05,-0.000108496,1232.608648
-0.00026035,5.95E-05,-0.00012886,1231.879
-0.000429037,8.17E-05,-4.23E-05,1230.938051
-0.000450586,8.14E-05,0,1230.716523
-0.000450586,8.14E-05,0,1230.716523
-0.000450586,8.14E-05,0,1230.716523
-0.000450586,8.14E-05,0,1230.716523
-1.78E-05,8.47E-05,-6.38E-05,1230.039594
-2.23E-05,6.82E-05,-9.69E-05,1229.842082
-2.93E-05,2.43E-05,-0.000139004,1229.335523
-0.00032556,0.000121633,-4.70E-05,1229.322387
-0.000313647,7.07E-05,-0.000111669,1228.586115
5.43E-05,7.31E-21,-2.99E-05,1228.378036
-7.69E-05,3.80E-05,-0.000144176,1227.424683
3.50E-06,6.12E-05,-7.66E-05,1226.357722
-0.000137461,0.000133364,-3.45E-05,1226.212325
1.91E-05,1.71E-05,-9.69E-05,1225.919629
-0.000349335,7.60E-05,-9.74E-05,1225.913008
6.38E-05,1.33E-05,0,1225.772902
6.38E-05,1.33E-05,0,1225.772902
6.38E-05,1.33E-05,0,1225.772902
6.38E-05,1.33E-05,0,1225.772902
-0.000173661,0.000137611,-2.80E-05,1224.82506
-4.63E-06,4.81E-05,-0.000104824,1224.802232
-0.000326234,0.000130924,0,1224.795581
-0.000326234,0.000130924,0,1224.795581
-0.000326234,0.000130924,0,1224.795581
-0.000326234,0.000130924,0,1224.795581
-0.000326234,0.000130924,0,1224.795581
-5.54E-05,7.36E-05,-0.000111674,1223.41992
-1.75E-07,2.44E-05,-0.000120049,1221.91967
-1.17E-05,7.80E-05,-7.03E-05,1221.890507
-5.75E-06,5.28E-05,-0.000100768,1221.541197
-1.20E-05,9.51E-05,-2.47E-05,1221.47343
7.56E-06,1.61E-05,-0.000115285,1220.922617
-3.36E-05,1.79E-05,-0.000142997,1220.025664
-2.17E-05,5.44E-05,-0.000113964,1219.988195
-0.000327645,4.40E-05,-0.0001212,1219.965542
-3.93E-05,8.56E-06,-0.000146631,1219.551927
-3.53E-05,4.18E-05,-0.000132421,1219.439926
-0.000461657,7.30E-05,-2.41E-05,1218.998593
-0.000238113,2.65E-05,-0.000144161,1218.766913
-0.000386775,6.07E-05,-9.34E-05,1218.369129
-1.17E-05,1.64E-05,-0.000133326,1217.802973
-2.05E-05,2.68E-05,-0.000134343,1217.569144
1.37E-05,3.21E-05,-9.62E-05,1217.486459
7.40E-06,2.83E-05,-0.00010856,1217.227679
-3.48E-05,0.000105984,-2.77E-05,1217.133543
-2.20E-05,4.03E-05,-0.000126902,1217.087818
-4.38E-06,3.02E-05,-0.00012079,1214.771096
-0.000247874,0.000123292,-7.27E-05,1214.639972
-0.000118261,0.000110055,-8.53E-05,1214.444062
-1.51E-05,5.90E-05,-0.000103422,1214.41333
-3.20E-05,7.23E-05,-0.000100646,1212.831958
-0.000176227,5.69E-05,-0.000140192,1212.369762
-0.00039031,0.000113554,-1.81E-05,1212.36625
-2.21E-05,2.26E-05,-0.000137258,1211.529365
-0.000437817,1.42E-05,-8.52E-05,1211.211256
-0.000400115,0.000101151,-4.55E-05,1210.777372
-2.97E-05,5.03E-05,-0.000123761,1210.267383
3.80E-06,7.48E-06,-0.000122746,1210.153923
5.41E-06,3.98E-05,-0.000102002,1209.412149
-0.000144793,0.00012533,-6.68E-05,1209.002738
2.35E-05,6.75E-05,-3.08E-05,1208.965571
-0.000146441,1.25E-05,-0.000153813,1208.303613
5.22E-05,2.38E-05,-2.85E-05,1208.262478
1.80E-07,9.35E-05,0,1208.025586
1.80E-07,9.35E-05,0,1208.025586
1.80E-07,9.35E-05,0,1208.025586
1.80E-07,9.35E-05,0,1208.025586
1.80E-07,9.35E-05,0,1208.025586
-0.000108396,0.000131626,-1.59E-05,1207.818638
-9.97E-06,5.39E-05,-0.000104954,1207.602665
-9.92E-06,2.94E-05,-0.00012654,1207.292501
-0.000206308,0.000109807,-9.70E-05,1206.906034
-1.43E-07,3.41E-05,-0.000114094,1206.724408
1.30E-05,2.49E-05,-0.000103564,1206.038755
-3.06E-05,8.65E-05,-7.74E-05,1205.178266
-5.39E-06,5.87E-06,-0.000131837,1204.468034
-0.000106636,0.000132193,0,1204.158878
-0.000106636,0.000132193,0,1204.158878
-0.000106636,0.000132193,0,1204.158878
-0.000106636,0.000132193,0,1204.158878
-0.000106636,0.000132193,0,1204.158878
-0.000106636,0.000132193,0,1204.158878
-0.000260489,4.43E-05,-0.000138376,1202.762965
-0.000489028,4.58E-05,-3.60E-05,1202.079779
-4.30E-05,4.66E-05,-0.000133496,1201.863338
-1.93E-05,7.46E-05,-8.66E-05,1198.494492
-3.32E-05,6.22E-05,-0.000114768,1197.565163
-1.17E-05,2.33E-05,-0.000131407,1197.394176
-0.000499796,2.29E-05,-3.60E-05,1196.968664
-8.24E-05,0.000100999,-8.93E-05,1196.801544
7.11E-06,4.99E-05,-8.94E-05,1196.70235
-2.87E-05,0.000107039,-9.90E-06,1196.52752
1.87E-05,6.33E-06,-0.00010299,1195.096778
-0.000138041,0.000130529,-4.97E-05,1194.709832
-0.000422159,7.31E-21,-0.000100148,1194.437225
-0.00038984,2.10E-05,-0.000110509,1194.173575
-6.88E-05,1.88E-05,-0.000151607,1194.087986
6.83E-06,1.02E-05,-0.000119363,1193.838294
-2.51E-05,3.54E-05,-0.000133169,1193.720302
-0.000215982,9.47E-05,-0.000115008,1193.459364
1.81E-05,1.35E-05,-0.000102041,1193.447663
-5.33E-05,7.31E-21,-0.000151307,1193.34364
-0.000268285,2.33E-05,-0.000142562,1192.31877
-6.04E-05,0.000120313,0,1192.128397
-6.04E-05,0.000120313,0,1192.128397
-6.04E-05,0.000120313,0,1192.128397
-6.04E-05,0.000120313,0,1192.128397
-0.000510565,1.88E-20,-3.60E-05,1191.85755
-7.34E-05,6.83E-05,-0.000126235,1191.749817
-0.000232567,0.000101106,-0.000107945,1191.373168
-4.49E-05,1.31E-05,-0.000148601,1191.143905
-0.000501044,4.58E-05,-1.80E-05,1190.278409
-0.000293078,0.000116419,-8.00E-05,1189.64038
3.34E-05,7.31E-21,-7.61E-05,1189.471278
-0.000119428,7.05E-05,-0.00013349,1188.370387
-0.000350013,0.000119283,-5.45E-05,1187.50641
-0.000428888,2.85E-05,-9.41E-05,1186.979186
2.67E-05,5.99E-06,-8.90E-05,1186.83188
-1.38E-05,7.31E-21,-0.000138279,1186.216347
-3.09E-05,3.77E-05,-0.000135011,1186.214549
-0.00048778,2.29E-05,-5.39E-05,1185.951685
-3.60E-05,2.32E-05,-0.00014376,1185.797412
-0.000185151,7.20E-05,-0.000134236,1185.755708
-9.20E-05,7.65E-05,-0.000123804,1183.826527
-7.22E-05,8.93E-05,-0.000103852,1183.436036
-0.000406549,6.52E-05,-8.92E-05,1182.991976
-8.19E-05,0.000126267,-2.12E-05,1182.712516
-0.000302385,9.90E-05,-0.000100424,1181.769498
-0.000176487,0.000128923,-6.81E-05,1181.767394
-3.57E-05,3.59E-05,-0.000138186,1181.14459
-0.0002731,0.0001021,-0.000103646,1180.846819
-0.000498549,1.30E-20,-5.39E-05,1180.840571
3.76E-05,1.46E-05,-6.52E-05,1179.847206
-6.64E-05,7.31E-21,-0.000154036,1179.825831
-0.000340208,0.000131686,-2.72E-05,1179.755564
-2.78E-05,4.10E-05,-0.000131616,1178.699446
-0.000513061,4.58E-05,0,1178.47704
-0.000513061,4.58E-05,0,1178.47704
-0.000513061,4.58E-05,0,1178.47704
-0.000513061,4.58E-05,0,1178.47704
-0.000513061,4.58E-05,0,1178.47704
-0.000513061,4.58E-05,0,1178.47704
-0.000141109,0.000140386,0,1178.086873
-0.000141109,0.000140386,0,1178.086873
-0.000141109,0.000140386,0,1178.086873
-0.000141109,0.000140386,0,1178.086873
-4.03E-06,2.31E-05,-0.000126563,1176.325683
-0.000441303,5.57E-05,-7.78E-05,1175.603918
1.13E-06,3.94E-05,-0.000109787,1175.579127
-7.05E-06,8.50E-05,-5.42E-05,1175.41759
-7.57E-05,0.000126316,0,1174.681097
-7.57E-05,0.000126316,0,1174.681097
-7.57E-05,0.000126316,0,1174.681097
-7.57E-05,0.000126316,0,1174.681097
-7.57E-05,0.000126316,0,1174.681097
-7.57E-05,0.000126316,0,1174.681097
-5.22E-05,5.17E-05,-0.000134666,1174.462026
-2.60E-05,5.90E-05,-0.000115267,1174.274232
-2.73E-05,4.68E-05,-0.000127548,1173.981928
-0.000212816,4.66E-05,-0.00014566,1173.8528
-7.14E-05,0.000122143,-3.84E-05,1172.883825
-0.00033167,9.60E-05,-9.72E-05,1172.808977
-5.38E-05,3.71E-05,-0.000143966,1171.120928
-0.000112788,0.000132774,-3.55E-05,1170.725338
-0.000486532,7.31E-21,-7.19E-05,1169.823592
-0.000178688,0.000116655,-9.28E-05,1168.602376
-9.17E-07,9.06E-05,-2.97E-05,1168.596477
-0.000534598,3.02E-20,0,1168.412038
-0.000534598,3.02E-20,0,1168.412038
-0.000534598,3.02E-20,0,1168.412038
-0.000534598,3.02E-20,0,1168.412038
-0.000534598,3.02E-20,0,1168.412038
-1.61E-05,5.27E-05,-0.000114758,1168.291298
2.09E-06,2.90E-05,-0.000117401,1168.014263
-0.000131568,6.05E-05,-0.000141957,1167.993205
-6.52E-05,0.000122192,-1.72E-05,1167.918261
-0.000298131,0.000143702,0,1167.819747
-0.000298131,0.000143702,0,1167.819747
-0.000298131,0.000143702,0,1167.819747
-0.000298131,0.000143702,0,1167.819747
-0.000298131,0.000143702,0,1167.819747
-4.27E-05,2.66E-05,-0.0001457,1166.920559
-2.54E-05,6.62E-05,-0.000107236,1166.595933
-3.48E-06,1.06E-05,-0.000130789,1166.55293
-2.21E-05,5.16E-06,-0.000143204,1166.399387
3.80E-05,3.65E-05,-5.13E-05,1166.092642
-0.000278564,6.13E-05,-0.000132428,1165.366936
-0.000425404,8.44E-05,-6.85E-05,1165.179814
2.53E-05,1.28E-05,-9.12E-05,1164.780432
1.27E-05,1.76E-05,-0.000110849,1163.88493
-0.000490275,6.87E-05,-1.80E-05,1163.425614
-0.00022558,2.43E-05,-0.000151044,1162.893401
-1.56E-05,9.83E-05,-3.54E-05,1162.225937
1.14E-06,7.61E-06,-0.000127512,1162.029693
-9.37E-05,0.000132583,-1.30E-05,1160.9603
-4.64E-05,0.000112439,-3.57E-05,1159.916704
-0.000454535,7.35E-05,-6.10E-05,1159.281588
-8.37E-05,0.000125699,-3.71E-05,1158.582727
-1.14E-05,4.71E-05,-0.000116627,1158.510745
-0.000164045,2.50E-05,-0.000156036,1158.455347
1.29E-05,3.12E-05,-0.000102169,1158.350835
-0.000333917,2.42E-05,-0.000132858,1157.478194
-0.000145501,0.000141534,-1.96E-05,1157.346795
2.34E-05,8.38E-06,-9.70E-05,1157.202518
-1.69E-05,3.28E-05,-0.000131863,1157.111397
-0.000354068,2.10E-05,-0.000127898,1157.028096
-0.000376138,9.95E-05,-8.06E-05,1156.740171
-2.72E-05,5.10E-06,-0.000145688,1156.650808
-0.000221539,0.00011224,-0.00010355,1156.301291
-5.76E-05,8.42E-05,-0.000106292,1156.024139
-2.38E-05,5.29E-05,-0.000121116,1155.860414
-0.000448781,2.85E-05,-9.19E-05,1154.784909
-0.000205723,7.31E-21,-0.000155802,1154.169047
2.01E-05,2.33E-05,-9.65E-05,1153.965131
-4.01E-07,5.55E-05,-9.65E-05,1153.458614
-0.000271286,0.000123671,-8.24E-05,1153.445132
-2.77E-05,1.62E-05,-0.000144383,1152.014979
-0.000502292,6.87E-05,0,1151.624245
-0.000502292,6.87E-05,0,1151.624245
-0.000502292,6.87E-05,0,1151.624245
-0.000502292,6.87E-05,0,1151.624245
4.31E-05,4.08E-05,-3.74E-05,1151.555099
-0.000442052,7.31E-21,-9.80E-05,1151.069066
-0.000484219,2.31E-05,-7.24E-05,1150.550712
-0.000120494,4.22E-05,-0.000152122,1149.611371
-9.55E-05,0.000132015,-2.90E-05,1149.316063
-1.73E-05,4.93E-05,-0.000120221,1149.290521
-1.59E-05,1.83E-05,-0.000138154,1148.828135
-8.99E-06,0.000104822,0,1148.595334
-8.99E-06,0.000104822,0,1148.595334
-8.99E-06,0.000104822,0,1148.595334
-8.99E-06,0.000104822,0,1148.595334
4.61E-05,5.04E-05,-1.54E-05,1148.053331
2.29E-05,7.71E-05,-1.57E-05,1147.40864
-2.34E-05,2.91E-05,-0.000137976,1147.188455
-9.70E-05,0.000129073,-4.44E-05,1146.727403
-4.46E-05,7.50E-05,-0.000111726,1146.34463
-0.000426283,0.000108963,-3.62E-05,1145.534727
-1.22E-05,1.14E-05,-0.000137903,1145.139602
-0.00051906,4.18E-05,-3.71E-05,1143.923251
4.32E-05,5.92E-05,0,1143.718788
4.32E-05,5.92E-05,0,1143.718788
4.32E-05,5.92E-05,0,1143.718788
4.32E-05,5.92E-05,0,1143.718788
2.44E-05,1.96E-05,-9.15E-05,1142.832919
-2.91E-05,3.38E-05,-0.000138514,1142.801646
-0.000190963,2.39E-05,-0.000156597,1142.72122
-0.000458903,0.000100289,-1.81E-05,1142.721122
-1.19E-06,4.60E-05,-0.000108772,1142.656011
9.70E-06,7.31E-21,-0.000119637,1142.209138
-0.000166256,4.50E-05,-0.000151501,1142.021282
-0.000177592,0.000147546,0,1141.464856
-0.000177592,0.000147546,0,1141.464856
-0.000177592,0.000147546,0,1141.464856
-0.000177592,0.000147546,0,1141.464856
-0.00036986,4.91E-05,-0.00011892,1141.417189
-0.000328875,0.000120589,-7.58E-05,1141.364551
-0.000349709,5.23E-05,-0.00012388,1140.855906
-0.000372665,8.09E-05,-0.00010198,1140.669676
2.48E-06,7.54E-05,-6.39E-05,1140.383456
2.70E-05,4.74E-05,-6.39E-05,1140.119331
-0.000141788,4.78E-05,-0.000151011,1139.98463
-0.000267302,8.96E-05,-0.000121183,1139.82386
-4.02E-05,1.90E-05,-0.000148454,1139.36826
-4.04E-05,0.000113494,-1.78E-05,1139.310681
-4.29E-05,8.99E-05,-9.00E-05,1138.96235
-0.000529829,1.89E-05,-3.71E-05,1138.812137
-4.74E-05,1.98E-05,-0.000150377,1138.27383
-0.000411489,1.98E-05,-0.000112523,1138.032143
6.29E-05,7.31E-21,-1.57E-05,1136.927037
-0.000396482,0.000103809,-7.18E-05,1136.787392
-8.57E-06,1.41E-05,-0.000135285,1136.586057
-1.93E-05,6.08E-05,-0.000110925,1136.522549
-4.49E-05,9.77E-05,-7.89E-05,1135.653938
-2.32E-05,0.000107137,-2.57E-05,1135.3802
-0.000124846,0.00013463,-4.68E-05,1135.139195
-0.000278702,4.61E-05,-0.000141944,1134.670346
1.66E-05,3.98E-05,-9.05E-05,1134.659533
4.45E-06,1.53E-05,-0.000123611,1134.534
-5.65E-05,7.16E-05,-0.000122106,1134.157835
-0.00027813,0.000147993,-2.38E-05,1133.747368
-4.11E-05,6.12E-05,-0.000125189,1133.496247
-3.49E-05,2.94E-05,-0.000143484,1132.996842
-7.36E-06,5.04E-05,-0.000111233,1132.712932
-0.000415014,0.000123175,0,1132.531747
-0.000415014,0.000123175,0,1132.531747
-0.000415014,0.000123175,0,1132.531747
-0.000415014,0.000123175,0,1132.531747
-0.000531077,4.18E-05,-1.92E-05,1132.121882
-0.00038796,0.000120054,-5.20E-05,1131.374858
-0.000481906,4.62E-05,-7.28E-05,1131.277832
-0.000312105,0.000144464,-2.72E-05,1131.176599
-8.91E-05,0.000134854,0,1131.025195
-8.91E-05,0.000134854,0,1131.025195
-0.000155079,0.000127647,-7.68E-05,1130.886548
-0.000187995,0.000128986,-8.06E-05,1130.866596
-6.61E-05,0.000114882,-6.02E-05,1130.165553
-0.000507044,4.18E-05,-5.51E-05,1129.477979
-4.87E-06,1.68E-05,-0.00013189,1129.314601
-0.000257907,0.000100709,-0.000115388,1129.267184
-1.69E-05,2.41E-05,-0.00013752,1129.262062
-9.62E-05,0.000111134,-8.78E-05,1128.903026
-2.14E-05,1.24E-05,-0.000143485,1128.428892
-0.000378155,0.000132457,-2.46E-05,1128.408751
-4.14E-05,5.99E-06,-0.000151592,1127.704167
-7.72E-05,1.22E-05,-0.000157665,1127.560166
-5.02E-06,4.33E-05,-0.000116291,1127.405595
-1.86E-06,6.71E-05,-8.48E-05,1127.130888
-0.000541846,1.89E-05,-1.92E-05,1127.089381
-6.57E-05,0.000100114,-9.08E-05,1127.042677
-9.50E-06,5.76E-06,-0.000137857,1127.031264
-0.000223703,0.000125551,-8.95E-05,1126.911127
-0.000532161,1.88E-20,-4.80E-05,1126.864773
-0.000508292,6.47E-05,-3.71E-05,1126.854517
-0.000433122,1.42E-05,-0.000106823,1126.836996
-0.000178958,1.39E-05,-0.000159817,1126.820924
1.36E-05,2.32E-05,-0.000108765,1126.347098
-0.000270432,0.000151221,0,1125.388907
-0.000270432,0.000151221,0,1125.388907
-0.000270432,0.000151221,0,1125.388907
-0.000270432,0.000151221,0,1125.388907
-1.91E-05,8.52E-05,-7.61E-05,1125.062095
-0.000491523,9.16E-05,0,1124.771449
-0.000491523,9.16E-05,0,1124.771449
-0.000491523,9.16E-05,0,1124.771449
-0.000491523,9.16E-05,0,1124.771449
-0.000491523,9.16E-05,0,1124.771449
-0.000491523,9.16E-05,0,1124.771449
-0.000491523,9.16E-05,0,1124.771449
-0.000491523,9.16E-05,0,1124.771449
-0.000491523,9.16E-05,0,1124.771449
-0.000491523,9.16E-05,0,1124.771449
-0.000517813,1.89E-05,-5.51E-05,1124.366864
-2.96E-05,2.22E-05,-0.000144625,1124.178612
3.27E-05,8.50E-06,-8.17E-05,1124.138738
-0.000231044,7.31E-21,-0.000156953,1123.823894
-0.000468674,2.85E-05,-8.97E-05,1122.590632
-0.000538727,4.92E-05,0,1122.552397
-0.000538727,4.92E-05,0,1122.552397
-0.000538727,4.92E-05,0,1122.552397
-0.000538727,4.92E-05,0,1122.552397
1.82E-05,4.27E-06,-0.000108727,1122.345788
-0.000185794,0.000141254,-5.59E-05,1121.795222
-3.33E-05,1.35E-05,-0.000148377,1121.677453
-2.91E-05,8.58E-05,-8.72E-05,1120.924159
-9.12E-05,6.65E-05,-0.000138027,1119.834435
-9.32E-05,2.58E-05,-0.000157245,1119.186613
-0.000190359,4.38E-05,-0.000153651,1119.0734
-0.000214263,0.000149997,-2.80E-05,1118.881085
-0.000229782,6.53E-05,-0.00014311,1118.818859
-0.000520308,6.47E-05,-1.92E-05,1118.773228
-3.43E-05,0.000114549,0,1118.704658
-3.43E-05,0.000114549,0,1118.704658
-3.43E-05,0.000114549,0,1118.704658
-3.43E-05,0.000114549,0,1118.704658
-3.43E-05,0.000114549,0,1118.704658
-3.43E-05,0.000114549,0,1118.704658
-3.43E-05,0.000114549,0,1118.704658
-3.43E-05,0.000114549,0,1118.704658
-3.43E-05,0.000114549,0,1118.704658
5.21E-05,1.14E-05,-4.16E-05,1118.613915
2.10E-05,3.08E-05,-9.25E-05,1118.297129
-4.58E-05,8.54E-05,-0.000101601,1117.570661
-0.000560336,2.92E-20,0,1117.038924
-0.000560336,2.92E-20,0,1117.038924
-0.000560336,2.92E-20,0,1117.038924
-0.000560336,2.92E-20,0,1117.038924
1.30E-05,1.24E-05,-0.000114796,1116.950561
-0.000249947,3.66E-05,-0.000150956,1116.444312
-0.000544177,2.45E-20,-3.00E-05,1115.142017
2.62E-05,7.31E-21,-9.55E-05,1114.907855
6.25E-06,4.64E-06,-0.000124798,1114.310473
1.78E-05,2.79E-05,-0.000100238,1114.215527
-0.000332044,7.22E-05,-0.000123718,1113.489889
-0.000505796,1.89E-05,-7.31E-05,1113.349885
-0.000439852,4.27E-05,-0.000100728,1113.331519
-0.000190162,9.29E-05,-0.000127252,1113.002659
-0.000112321,9.00E-05,-0.000122283,1112.564509
-0.000314021,4.70E-05,-0.000138186,1112.348433
-0.000392439,8.55E-05,-9.78E-05,1111.12282
-0.000428682,6.11E-05,-9.83E-05,1110.632806
-9.56E-06,4.22E-05,-0.000122516,1110.112999
-0.000213047,2.21E-05,-0.000157926,1107.019889
-0.000193816,9.95E-06,-0.00016082,1106.718886
-5.27E-05,9.85E-05,-8.72E-05,1106.376073
-0.000520144,1.30E-20,-6.59E-05,1105.851096
-1.59E-05,5.89E-06,-0.000142496,1105.131165
-0.000484401,9.20E-05,-3.68E-05,1104.594687
-4.86E-05,8.75E-06,-0.000154399,1102.984549
-1.59E-05,6.64E-05,-0.000104343,1102.616452
