delta_T_pred,delta_T_std,Gradient_Magnitude,Normals_0,Normals_1,Normals_2,Points_0,Points_1,Points_2,R (m/s),T_ET,T_pred,T_pred_lower_95,T_pred_unconstrained,T_pred_upper_95,T_warped_ET
-482.98,245.813,35.4076,-0.503016,0.695813,-0.51091,-73,20.7654,-68.6859,0.251508,2070.44,3454.85,2973.05,3454.85,3936.64,3937.83
50.1384,201.353,22.8045,-0.50301,0.38228,-0.774705,-128,2.5,-35.1456,0.251505,3822.19,3454.85,3060.19,3454.85,3849.5,3404.71
-130.862,190.365,26.117,-0.503004,0.363277,-0.783491,-113.03,17.0544,-39.0625,0.251502,3742.4,3454.85,3081.73,3454.85,3827.96,3585.71
320.241,194.411,25.2127,-0.503002,0.646872,-0.562579,-124.801,30.2355,-22.3514,0.251501,4031.04,3454.85,3073.8,3454.85,3835.89,3134.6
-12.5186,201.47,23.4557,-0.502995,0.393834,-0.769098,-124.776,0.5,-38.3031,0.251497,3732.84,3454.85,3059.96,3454.85,3849.73,3467.36
-132.831,190.4,26.1435,-0.502993,0.364238,-0.783076,-112.916,17.0544,-39.1407,0.251496,3739.61,3454.85,3081.66,3454.85,3828.03,3587.68
86.8451,197.999,22.42,-0.502992,0.345874,-0.792041,-129.05,9.43058,-31.3247,0.251496,3941.93,3454.85,3066.77,3454.85,3842.92,3368
-134.799,190.435,26.17,-0.502982,0.3652,-0.78266,-112.801,17.0544,-39.219,0.251491,3736.81,3454.85,3081.59,3454.85,3828.1,3589.65
104.126,191.95,23.5429,-0.502977,0.414301,-0.755979,-121.406,22,-31.2682,0.251488,3924.12,3454.85,3078.62,3454.85,3831.07,3350.72
-136.768,190.471,26.1965,-0.502971,0.366161,-0.782245,-112.687,17.0544,-39.2972,0.251485,3734.01,3454.85,3081.52,3454.85,3828.17,3591.61
0.989477,202.415,23.2588,-0.502968,0.397599,-0.76739,-125.524,0,-38.054,0.251484,3734.79,3454.85,3058.11,3454.85,3851.58,3453.86
-242.837,205.126,23.126,-0.502959,0.394544,-0.769,-112,0.662616,-46.8983,0.25148,3431.59,3454.85,3052.8,3454.85,3856.89,3697.68
-138.736,190.506,26.2231,-0.502959,0.367122,-0.781829,-112.572,17.0544,-39.3755,0.25148,3731.21,3454.85,3081.45,3454.85,3828.24,3593.58
-474.975,249.081,35.8782,-0.502949,0.69153,-0.517487,-72,20.1167,-70.6709,0.251474,1971.16,3454.85,2966.65,3454.85,3943.04,3929.82
-140.704,190.541,26.2497,-0.502948,0.368083,-0.781414,-112.458,17.0544,-39.4537,0.251474,3728.41,3454.85,3081.39,3454.85,3828.31,3595.55
571.052,221.234,21.0864,-0.502945,0.727715,-0.463644,-148,24.8918,-2.92969,0.251473,3970.87,3454.85,3021.23,3454.85,3888.46,2883.79
-142.673,190.577,26.2763,-0.502937,0.369045,-0.780998,-112.343,17.0544,-39.5319,0.251469,3725.62,3454.85,3081.32,3454.85,3828.38,3597.52
88.0357,198.038,22.4005,-0.502931,0.346284,-0.791901,-129.2,9.25175,-31.3247,0.251465,3940.89,3454.85,3066.69,3454.85,3843,3366.81
-144.641,190.612,26.303,-0.502926,0.370006,-0.780583,-112.229,17.0544,-39.6102,0.251463,3722.82,3454.85,3081.25,3454.85,3828.45,3599.49
372.789,194.354,26.399,-0.502926,0.702947,-0.498096,-125.601,32.2118,-19.4385,0.251463,4053.36,3454.85,3073.91,3454.85,3835.78,3082.06
-497.887,221.922,31.3725,-0.502919,0.6656,-0.549143,-81.3653,23.4389,-56.6563,0.25146,2744.22,3454.85,3019.88,3454.85,3889.81,3952.73
595.852,217.024,19.6573,-0.502919,0.708539,-0.494807,-150.71,24,-1.78447,0.25146,3933.3,3454.85,3029.48,3454.85,3880.21,2858.99
-146.61,190.647,26.3297,-0.502915,0.370967,-0.780167,-112.114,17.0544,-39.6884,0.251458,3720.02,3454.85,3081.18,3454.85,3828.51,3601.46
79.4519,189.923,23.9545,-0.50291,0.409493,-0.757859,-120,22,-32.2145,0.251455,3903.79,3454.85,3082.6,3454.85,3827.1,3375.39
-148.578,190.683,26.3564,-0.502904,0.371929,-0.779752,-112,17.0544,-39.7667,0.251452,3717.22,3454.85,3081.11,3454.85,3828.58,3603.42
-233.83,204.725,23.2055,-0.502887,0.395147,-0.768726,-112.5,0.662616,-46.5483,0.251443,3445.3,3454.85,3053.58,3454.85,3856.11,3688.68
89.2263,198.076,22.381,-0.50287,0.346694,-0.791761,-129.35,9.07293,-31.3247,0.251435,3939.85,3454.85,3066.62,3454.85,3843.08,3365.62
-502.629,236.186,34.0968,-0.502869,0.699627,-0.501871,-75.6946,22.416,-63.4796,0.251435,2337.13,3454.85,2991.92,3454.85,3917.77,3957.47
-427.76,243.557,36.3385,-0.502866,0.229083,-0.825978,-67.7863,5.5,-85.1537,0.251433,1422.77,3454.85,2977.47,3454.85,3932.22,3882.61
-206.625,203.368,23.4487,-0.502865,0.395004,-0.768708,-114,0.845945,-45.4066,0.251433,3490.28,3454.85,3056.24,3454.85,3853.45,3661.47
-425.943,248.384,35.9614,-0.502861,0.39495,-0.756983,-68,10.4362,-82.9393,0.25143,1494.66,3454.85,2968.01,3454.85,3941.68,3880.79
-242.342,205.094,23.1299,-0.502853,0.394522,-0.769081,-112.031,0.662616,-46.875,0.251427,3432.59,3454.85,3052.86,3454.85,3856.83,3697.19
-179.42,202.011,23.6918,-0.502844,0.394861,-0.768689,-115.5,1.02927,-44.2649,0.251422,3535.26,3454.85,3058.9,3454.85,3850.79,3634.27
103.902,191.932,23.5438,-0.502831,0.4143,-0.756076,-121.393,22,-31.2773,0.251415,3923.94,3454.85,3078.66,3454.85,3831.03,3350.94
-440.967,252.862,36.5892,-0.502831,0.6034,-0.618154,-70.0769,15.8446,-77.9951,0.251415,1670.51,3454.85,2959.24,3454.85,3950.46,3895.81
293.15,194.604,24.6242,-0.502826,0.616516,-0.595262,-124.4,29.1768,-23.7387,0.251413,4019.31,3454.85,3073.42,3454.85,3836.27,3161.7
-152.215,200.654,23.9349,-0.502822,0.394719,-0.768671,-117,1.2126,-43.1231,0.251411,3580.23,3454.85,3061.56,3454.85,3848.13,3607.06
590.697,217.638,19.8617,-0.502814,0.711268,-0.490893,-150.28,24.0785,-2.10065,0.251407,3939.91,3454.85,3028.28,3454.85,3881.42,2864.15
90.4168,198.115,22.3615,-0.502809,0.347105,-0.791621,-129.5,8.89411,-31.3247,0.251404,3938.81,3454.85,3066.54,3454.85,3843.15,3364.43
-125.011,199.296,24.178,-0.502801,0.394576,-0.768652,-118.5,1.39593,-41.9814,0.2514,3625.21,3454.85,3064.23,3454.85,3845.47,3579.86
584.984,218.349,20.1014,-0.502801,0.714405,-0.486253,-149.78,24.183,-2.44141,0.2514,3947.41,3454.85,3026.88,3454.85,3882.81,2869.86
541.204,206.773,31.1017,-0.502798,0.8108,-0.297234,-128,37.7355,-4.88281,0.251399,4120.61,3454.85,3049.57,3454.85,3860.12,2913.64
552.946,208.751,31.3613,-0.502796,0.814252,-0.287203,-128.5,37.9019,-3.41797,0.251398,4113.65,3454.85,3045.69,3454.85,3864,2901.9
564.688,210.729,31.6243,-0.502795,0.817704,-0.277172,-129,38.0682,-1.95312,0.251397,4106.68,3454.85,3041.82,3454.85,3867.88,2890.16
132.418,191.652,23.5258,-0.502793,0.449411,-0.73736,-121.139,24.0499,-30.5207,0.251397,3924.77,3454.85,3079.21,3454.85,3830.48,3322.43
576.43,212.707,31.8908,-0.502793,0.821157,-0.267141,-129.5,38.2346,-0.488281,0.251397,4099.72,3454.85,3037.94,3454.85,3871.75,2878.42
-97.8058,197.939,24.4212,-0.502779,0.394433,-0.768634,-120,1.57926,-40.8397,0.25139,3670.19,3454.85,3066.89,3454.85,3842.81,3552.65
-93.3571,198.046,24.3775,-0.502773,0.393643,-0.769057,-120.252,1.57926,-40.6782,0.251387,3674.96,3454.85,3066.67,3454.85,3843.02,3548.2
-88.9084,198.154,24.3339,-0.502768,0.392853,-0.769479,-120.505,1.57926,-40.5166,0.251384,3679.73,3454.85,3066.46,3454.85,3843.23,3543.75
-461.076,251.676,36.1385,-0.502767,0.650172,-0.562764,-71,18.0693,-74.1561,0.251383,1828.52,3454.85,2961.56,3454.85,3948.13,3915.92
-84.4598,198.261,24.2903,-0.502762,0.392063,-0.769902,-120.757,1.57926,-40.355,0.251381,3684.5,3454.85,3066.25,3454.85,3843.44,3539.31
-80.0111,198.368,24.2467,-0.502756,0.391272,-0.770325,-121.009,1.57926,-40.1935,0.251378,3689.27,3454.85,3066.04,3454.85,3843.65,3534.86
-490.984,242.333,34.9228,-0.502753,0.696973,-0.507499,-74,21.3651,-66.7343,0.251376,2170.76,3454.85,2979.87,3454.85,3929.82,3945.83
-75.5624,198.475,24.2031,-0.50275,0.390482,-0.770748,-121.262,1.57926,-40.0319,0.251375,3694.04,3454.85,3065.83,3454.85,3843.86,3530.41
91.6074,198.154,22.342,-0.502748,0.347515,-0.791481,-129.65,8.71529,-31.3247,0.251374,3937.77,3454.85,3066.46,3454.85,3843.23,3363.24
-93.4417,190.255,25.7951,-0.502747,0.361569,-0.780563,-114.645,17.5,-37.6698,0.251373,3784.36,3454.85,3081.95,3454.85,3827.75,3548.29
-71.1137,198.582,24.1596,-0.502744,0.389692,-0.77117,-121.514,1.57926,-39.8703,0.251372,3698.82,3454.85,3065.62,3454.85,3844.07,3525.96
-280.547,273.192,67.9206,-0.502744,0.165259,-0.847915,-49.5924,0.255123,-93.9558,0.251372,1020.65,3454.85,2919.39,3454.85,3990.3,3735.39
-496.985,221.44,31.2978,-0.50274,0.664244,-0.550963,-81.548,23.4389,-56.4922,0.25137,2754.12,3454.85,3020.82,3454.85,3888.87,3951.83
-66.665,198.69,24.1161,-0.502738,0.388902,-0.771593,-121.767,1.57926,-39.7088,0.251369,3703.59,3454.85,3065.41,3454.85,3844.28,3521.51
-62.2163,198.797,24.0726,-0.502733,0.388112,-0.772016,-122.019,1.57926,-39.5472,0.251366,3708.36,3454.85,3065.2,3454.85,3844.49,3517.06
-242.796,205.213,23.1122,-0.502732,0.395093,-0.768864,-112,0.618442,-46.9216,0.251366,3430.47,3454.85,3052.63,3454.85,3857.06,3697.64
-269.049,272.027,69.7734,-0.502731,0.19084,-0.841678,-48.5791,1.02049,-94.1616,0.251366,1007.57,3454.85,2921.67,3454.85,3988.02,3723.9
550.154,226.392,22.8706,-0.50273,0.751703,-0.421753,-145,26.2335,-3.41797,0.251365,4009.53,3454.85,3011.12,3454.85,3898.57,2904.69
-57.7676,198.904,24.0291,-0.502727,0.387322,-0.772439,-122.271,1.57926,-39.3856,0.251363,3713.13,3454.85,3064.99,3454.85,3844.7,3512.61
-53.3189,199.011,23.9856,-0.502721,0.386532,-0.772861,-122.524,1.57926,-39.2241,0.25136,3717.9,3454.85,3064.78,3454.85,3844.91,3508.17
-48.8702,199.119,23.9422,-0.502715,0.385741,-0.773284,-122.776,1.57926,-39.0625,0.251358,3722.67,3454.85,3064.57,3454.85,3845.12,3503.72
-125.91,190.346,26.0724,-0.502703,0.362738,-0.782858,-113.259,17.1025,-38.8728,0.251351,3748.59,3454.85,3081.77,3454.85,3827.92,3580.76
92.7979,198.192,22.3225,-0.502687,0.347926,-0.79134,-129.8,8.53647,-31.3247,0.251343,3936.73,3454.85,3066.39,3454.85,3843.3,3362.05
103.678,191.913,23.5448,-0.502685,0.414299,-0.756172,-121.379,22,-31.2865,0.251343,3923.75,3454.85,3078.7,3454.85,3831,3351.17
-327.228,193.415,25.9728,-0.502675,0.440886,-0.739704,-101.717,17.5,-46.1018,0.251337,3439.18,3454.85,3075.75,3454.85,3833.94,3782.07
-231.657,275.372,76.1578,-0.50267,0.235349,-0.824333,-46.5,2.01025,-94.8582,0.251335,976.212,3454.85,2915.12,3454.85,3994.58,3686.5
-484.642,215.215,30.2202,-0.502664,0.640917,-0.578055,-84.1919,23.1583,-54.4263,0.251332,2884.43,3454.85,3033.02,3454.85,3876.67,3939.49
-58.2472,190.183,25.5021,-0.50264,0.362164,-0.778396,-116.072,18,-36.3821,0.25132,3821.47,3454.85,3082.09,3454.85,3827.6,3513.09
561.476,226.753,24.8919,-0.502631,0.783073,-0.363732,-142.5,28.9453,-1.32243,0.251316,4022.6,3454.85,3010.41,3454.85,3899.28,2893.37
-242.301,205.18,23.1161,-0.502626,0.395072,-0.768944,-112.031,0.618442,-46.8983,0.251313,3431.46,3454.85,3052.69,3454.85,3857,3697.15
93.9885,198.231,22.303,-0.502626,0.348336,-0.7912,-129.95,8.35764,-31.3247,0.251313,3935.69,3454.85,3066.31,3454.85,3843.38,3360.86
-61.2935,293.85,105.329,-0.502624,0.389408,-0.762227,-39.5,4.5,-98.2392,0.251312,853.441,3454.85,2878.9,3454.85,4030.79,3516.14
596.065,217.045,19.6643,-0.502599,0.70905,-0.494391,-150.71,24.0131,-1.75989,0.2513,3933.17,3454.85,3029.44,3454.85,3880.25,2858.78
-224.782,204.411,23.2714,-0.502586,0.3963,-0.768316,-113,0.618442,-46.2216,0.251293,3457.88,3454.85,3054.2,3454.85,3855.49,3679.63
-502.242,227.323,32.4391,-0.502585,0.685178,-0.525613,-79.021,23.472,-58.9336,0.251293,2601.87,3454.85,3009.29,3454.85,3900.4,3957.09
347.672,194.172,25.8195,-0.50258,0.677489,-0.528809,-125.201,31.2942,-20.9033,0.25129,4041.13,3454.85,3074.27,3454.85,3835.42,3107.17
584.64,218.467,20.1434,-0.502573,0.715323,-0.485111,-149.71,24.2221,-2.44141,0.251286,3948.17,3454.85,3026.65,3454.85,3883.04,2870.21
95.1791,198.27,22.2835,-0.502565,0.348747,-0.79106,-130.101,8.17882,-31.3247,0.251282,3934.65,3454.85,3066.24,3454.85,3843.45,3359.67
-197.577,203.054,23.5145,-0.502565,0.396158,-0.768297,-114.5,0.801771,-45.0799,0.251282,3502.86,3454.85,3056.86,3454.85,3852.83,3652.42
85.0607,190.383,23.8538,-0.502562,0.410691,-0.75763,-120.317,22,-32.0007,0.251281,3908.4,3454.85,3081.7,3454.85,3828,3369.79
-496.083,220.959,31.2232,-0.50256,0.662888,-0.552783,-81.7306,23.4389,-56.3282,0.25128,2764.02,3454.85,3021.77,3454.85,3887.92,3950.93
-233.294,204.78,23.1957,-0.502553,0.395675,-0.76867,-112.531,0.618442,-46.5483,0.251276,3445.17,3454.85,3053.48,3454.85,3856.21,3688.14
-170.373,201.697,23.7576,-0.502543,0.396015,-0.768279,-116,0.9851,-43.9381,0.251272,3547.83,3454.85,3059.52,3454.85,3850.17,3625.22
103.454,191.894,23.5457,-0.502539,0.414297,-0.756269,-121.365,22,-31.2956,0.25127,3923.56,3454.85,3078.73,3454.85,3830.96,3351.39
132.452,191.631,23.5285,-0.502533,0.449865,-0.737257,-121.125,24.0623,-30.5207,0.251266,3924.73,3454.85,3079.25,3454.85,3830.44,3322.39
-23.0526,190.111,25.2092,-0.502533,0.362759,-0.776229,-117.5,18.5,-35.0943,0.251266,3858.58,3454.85,3082.23,3454.85,3827.46,3477.9
-44.2961,199.447,23.8817,-0.502531,0.386867,-0.772764,-123.028,1.44756,-38.9755,0.251265,3723.94,3454.85,3063.93,3454.85,3845.76,3499.14
-143.168,200.339,24.0007,-0.502522,0.395872,-0.76826,-117.5,1.16843,-42.7964,0.251261,3592.81,3454.85,3062.18,3454.85,3847.51,3598.01
568.271,222.148,21.3992,-0.502522,0.732498,-0.455694,-147.5,25.1549,-2.92969,0.251261,3976.95,3454.85,3019.44,3454.85,3890.26,2886.57
-241.807,205.148,23.12,-0.502519,0.39505,-0.769024,-112.062,0.618442,-46.875,0.25126,3432.45,3454.85,3052.76,3454.85,3856.94,3696.65
-242.756,205.3,23.0984,-0.502504,0.395643,-0.768727,-112,0.574267,-46.9448,0.251252,3429.34,3454.85,3052.46,3454.85,3857.23,3697.6
96.3696,198.308,22.264,-0.502504,0.349157,-0.79092,-130.251,8,-31.3247,0.251252,3933.61,3454.85,3066.16,3454.85,3843.53,3358.48
-115.963,198.982,24.2438,-0.5025,0.395729,-0.768242,-119,1.35176,-41.6547,0.25125,3637.79,3454.85,3064.84,3454.85,3844.85,3570.81
590.91,217.659,19.8687,-0.502494,0.711779,-0.490477,-150.28,24.0916,-2.07606,0.251247,3939.78,3454.85,3028.23,3454.85,3881.46,2863.94
60.9846,199.671,22.6705,-0.502493,0.36288,-0.783183,-128.474,5,-33.5979,0.251247,3874.34,3454.85,3063.49,3454.85,3846.2,3393.86
-498.989,238.853,34.4388,-0.502489,0.698134,-0.504088,-75,21.9649,-64.7827,0.251245,2271.09,3454.85,2986.69,3454.85,3923,3953.83
-470.97,211.366,29.4276,-0.502486,0.616689,-0.603437,-86.4133,22.5972,-53.1203,0.251243,2978.42,3454.85,3040.57,3454.85,3869.12,3925.82
-167.45,190.555,26.5119,-0.50248,0.37718,-0.774091,-111,17,-40.3456,0.25124,3697.06,3454.85,3081.36,3454.85,3828.33,3622.3
82.4897,198.309,22.4239,-0.502464,0.347733,-0.790469,-129.524,7.5,-31.8476,0.251232,3925.1,3454.85,3066.16,3454.85,3843.53,3372.36
374.366,194.429,26.4458,-0.502459,0.704632,-0.496004,-125.601,32.2825,-19.3122,0.25123,4054.92,3454.85,3073.76,3454.85,3835.93,3080.48
-352.28,194.086,26.1074,-0.502451,0.460847,-0.728322,-99.882,18.0236,-46.875,0.251226,3394.31,3454.85,3074.44,3454.85,3835.25,3807.13
-9.75294,193.779,23.894,-0.502449,0.344042,-0.792837,-124.5,8,-34.7311,0.251225,3874.37,3454.85,3075.04,3454.85,3834.65,3464.6
-423.579,245.719,36.0812,-0.502424,0.339944,-0.788611,-67.6387,9.05796,-84.1086,0.251212,1454.23,3454.85,2973.24,3454.85,3936.46,3878.42
528.312,204.942,30.7312,-0.502415,0.806728,-0.309029,-127.645,37.4336,-6.34766,0.251208,4127.66,3454.85,3053.16,3454.85,3856.53,2926.53
-120.957,190.327,26.0279,-0.502402,0.362198,-0.782225,-113.488,17.1506,-38.6831,0.251201,3754.78,3454.85,3081.81,3454.85,3827.89,3575.8
-242.261,205.267,23.1023,-0.502398,0.395621,-0.768807,-112.031,0.574267,-46.9216,0.251199,3430.33,3454.85,3052.52,3454.85,3857.17,3697.11
103.23,191.876,23.5466,-0.502394,0.414296,-0.756365,-121.351,22,-31.3047,0.251197,3923.37,3454.85,3078.77,3454.85,3830.92,3351.62
7.43333,195.88,23.5769,-0.502388,0.354634,-0.787958,-125.5,6.5,-34.8145,0.251194,3860.79,3454.85,3070.92,3454.85,3838.77,3447.41
-495.181,220.477,31.1488,-0.502381,0.661532,-0.554602,-81.9133,23.4389,-56.1641,0.25119,2773.92,3454.85,3022.71,3454.85,3886.98,3950.03
-502.596,230.263,33.0961,-0.502361,0.69344,-0.513789,-77.7155,23.208,-60.5547,0.251181,2502.95,3454.85,3003.53,3454.85,3906.16,3957.44
9.0197,194.028,23.6661,-0.502352,0.34191,-0.793591,-125,9,-34.0296,0.251176,3890.62,3454.85,3074.55,3454.85,3835.14,3445.83
-39.722,199.775,23.8213,-0.502346,0.387993,-0.772244,-123.281,1.31585,-38.8885,0.251173,3725.2,3454.85,3063.29,3454.85,3846.41,3494.57
584.296,218.584,20.1855,-0.502345,0.716241,-0.48397,-149.64,24.2612,-2.44141,0.251172,3948.93,3454.85,3026.42,3454.85,3883.27,2870.55
24.6196,197.981,23.2631,-0.502326,0.365227,-0.783079,-126.5,5,-34.8978,0.251163,3847.21,3454.85,3066.8,3454.85,3842.89,3430.23
-341.362,193.814,26.0748,-0.502321,0.452303,-0.73283,-100.658,17.8373,-46.5208,0.25116,3414.96,3454.85,3074.97,3454.85,3834.72,3796.21
-176.456,190.729,26.4588,-0.502319,0.38045,-0.772588,-110.5,17,-40.6858,0.251159,3682.35,3454.85,3081.02,3454.85,3828.68,3631.3
547.374,227.306,23.1932,-0.502306,0.756486,-0.413803,-144.5,26.4966,-3.41797,0.251153,4015.6,3454.85,3009.33,3454.85,3900.37,2907.47
-421.876,244.158,36.2105,-0.502299,0.309102,-0.803112,-67.6095,8.39673,-84.6311,0.25115,1436.83,3454.85,2976.3,3454.85,3933.4,3876.72
-241.766,205.235,23.1062,-0.502292,0.3956,-0.768888,-112.062,0.574267,-46.8983,0.251146,3431.32,3454.85,3052.59,3454.85,3857.11,3696.61
-215.734,204.097,23.3372,-0.502285,0.397454,-0.767905,-113.5,0.574267,-45.8949,0.251143,3470.46,3454.85,3054.82,3454.85,3854.88,3670.58
596.279,217.065,19.6712,-0.50228,0.709561,-0.493974,-150.71,24.0262,-1.7353,0.25114,3933.04,3454.85,3029.4,3454.85,3880.29,2858.57
-242.715,205.386,23.0846,-0.502277,0.396193,-0.76859,-112,0.530093,-46.9681,0.251138,3428.21,3454.85,3052.29,3454.85,3857.4,3697.56
132.485,191.61,23.5313,-0.502272,0.450319,-0.737154,-121.111,24.0748,-30.5207,0.251136,3924.69,3454.85,3079.29,3454.85,3830.4,3322.36
41.8059,200.081,22.9525,-0.502264,0.375819,-0.778199,-127.5,3.5,-34.9812,0.251132,3833.64,3454.85,3062.69,3454.85,3847.01,3413.04
-188.53,202.74,23.5803,-0.502264,0.397311,-0.767886,-115,0.757596,-44.7531,0.251132,3515.43,3454.85,3057.48,3454.85,3852.22,3643.38
27.7923,194.276,23.4384,-0.502255,0.339778,-0.794344,-125.5,10,-33.328,0.251128,3906.86,3454.85,3074.06,3454.85,3835.63,3427.05
77.0019,197.647,22.5651,-0.502253,0.343912,-0.793349,-128,10.5035,-31.3994,0.251127,3947.58,3454.85,3067.46,3454.85,3842.23,3377.84
-224.247,204.465,23.2615,-0.502252,0.396829,-0.768259,-113.031,0.574267,-46.2216,0.251126,3457.74,3454.85,3054.09,3454.85,3855.6,3679.09
-434.587,252.009,36.1506,-0.502252,0.52766,-0.673393,-69,13.71,-80.0629,0.251126,1595.04,3454.85,2960.91,3454.85,3948.78,3889.43
-302.54,193,25.8157,-0.50225,0.424451,-0.750684,-103.5,17,-45.3849,0.251125,3478.33,3454.85,3076.57,3454.85,3833.12,3757.39
103.006,191.857,23.5476,-0.502248,0.414294,-0.756462,-121.337,22,-31.3138,0.251124,3923.18,3454.85,3078.81,3454.85,3830.89,3351.84
67.7979,196.942,22.7359,-0.502247,0.342874,-0.793616,-127.5,10.467,-31.7626,0.251123,3940.01,3454.85,3068.84,3454.85,3840.85,3387.05
-161.325,201.382,23.8234,-0.502243,0.397168,-0.767868,-116.5,0.940926,-43.6114,0.251121,3560.41,3454.85,3060.14,3454.85,3849.56,3616.17
-30.6809,200.412,23.6922,-0.502241,0.390438,-0.77113,-123.781,1,-38.7204,0.25112,3726.81,3454.85,3062.04,3454.85,3847.65,3485.53
58.5939,196.238,22.9068,-0.50224,0.341836,-0.793883,-127,10.4306,-32.1257,0.25112,3932.45,3454.85,3070.22,3454.85,3839.47,3396.25
49.3899,195.533,23.0777,-0.502234,0.340798,-0.79415,-126.5,10.3941,-32.4889,0.251117,3924.88,3454.85,3071.6,3454.85,3838.09,3405.46
-277.281,272.732,68.4169,-0.502228,0.173367,-0.846227,-49.3029,0.510245,-94.0072,0.251114,1017.04,3454.85,2920.29,3454.85,3989.4,3732.13
40.1859,194.829,23.2486,-0.502227,0.33976,-0.794417,-126,10.3576,-32.852,0.251114,3917.32,3454.85,3072.98,3454.85,3836.71,3414.66
-373.77,194.971,26.2172,-0.502223,0.483463,-0.713608,-97.941,18.6981,-47.6748,0.251112,3346.51,3454.85,3072.7,3454.85,3836.99,3828.62
-134.12,200.025,24.0665,-0.502221,0.397025,-0.767849,-118,1.12425,-42.4697,0.251111,3605.39,3454.85,3062.8,3454.85,3846.9,3588.97
-232.759,204.834,23.1858,-0.502219,0.396203,-0.768614,-112.562,0.574267,-46.5483,0.251109,3445.03,3454.85,3053.37,3454.85,3856.32,3687.61
-437.863,252.4,36.3635,-0.502217,0.567882,-0.645305,-69.4505,14.7564,-79.0864,0.251109,1629.87,3454.85,2960.14,3454.85,3949.55,3892.71
-265.783,271.566,70.2841,-0.502215,0.198948,-0.83999,-48.2895,1.27561,-94.213,0.251108,1003.96,3454.85,2922.58,3454.85,3987.12,3720.63
90.6695,190.843,23.7532,-0.502214,0.41189,-0.757402,-120.634,22,-31.7869,0.251107,3913.01,3454.85,3080.79,3454.85,3828.9,3364.18
-17.1729,201.356,23.4949,-0.502214,0.394202,-0.769421,-124.528,0.5,-38.4712,0.251107,3728.76,3454.85,3060.19,3454.85,3849.5,3472.02
562.9,226.818,24.948,-0.502207,0.784214,-0.362037,-142.5,29.0181,-1.18001,0.251104,4021.87,3454.85,3010.28,3454.85,3899.41,2891.95
-494.279,219.995,31.0746,-0.502201,0.660176,-0.556422,-82.0959,23.4389,-56,0.251101,2783.82,3454.85,3023.66,3454.85,3886.04,3949.12
-106.915,198.668,24.3096,-0.5022,0.396883,-0.767831,-119.5,1.30758,-41.328,0.2511,3650.36,3454.85,3065.46,3454.85,3844.24,3561.76
78.1924,197.685,22.5456,-0.502192,0.344322,-0.793208,-128.15,10.3247,-31.3994,0.251096,3946.54,3454.85,3067.38,3454.85,3842.31,3376.65
-325.112,193.332,25.967,-0.502191,0.440271,-0.740374,-101.829,17.5,-46.0319,0.251095,3442.75,3454.85,3075.91,3454.85,3833.78,3779.96
-3.66485,202.3,23.298,-0.502188,0.397966,-0.767713,-125.276,0,-38.222,0.251094,3730.71,3454.85,3058.34,3454.85,3851.35,3458.51
-241.271,205.202,23.1101,-0.502186,0.395578,-0.768968,-112.094,0.574267,-46.875,0.251093,3432.32,3454.85,3052.65,3454.85,3857.04,3696.12
591.124,217.68,19.8757,-0.502175,0.71229,-0.49006,-150.28,24.1046,-2.05147,0.251087,3939.65,3454.85,3028.19,3454.85,3881.5,2863.72
-242.22,205.354,23.0885,-0.502171,0.396171,-0.768671,-112.031,0.530093,-46.9448,0.251085,3429.2,3454.85,3052.35,3454.85,3857.34,3697.07
-185.462,190.904,26.406,-0.502158,0.38372,-0.771085,-110,17,-41.026,0.251079,3667.64,3454.85,3080.68,3454.85,3829.02,3640.31
-502.949,233.204,33.7605,-0.502138,0.701702,-0.501965,-76.4101,22.944,-62.1758,0.251069,2404.02,3454.85,2997.77,3454.85,3911.93,3957.79
79.383,197.724,22.5261,-0.502131,0.344732,-0.793068,-128.3,10.1459,-31.3994,0.251066,3945.5,3454.85,3067.31,3454.85,3842.39,3375.46
583.952,218.702,20.2276,-0.502117,0.717159,-0.482828,-149.57,24.3003,-2.44141,0.251058,3949.68,3454.85,3026.19,3454.85,3883.5,2870.89
102.783,191.838,23.5485,-0.502102,0.414293,-0.756559,-121.323,22,-31.3229,0.251051,3922.99,3454.85,3078.84,3454.85,3830.85,3352.06
565.491,223.063,21.714,-0.502097,0.737282,-0.447744,-147,25.418,-2.92969,0.251049,3983.02,3454.85,3017.64,3454.85,3892.05,2889.36
493.107,201.502,29.6692,-0.502087,0.789078,-0.348538,-127,36.3854,-9.76562,0.251044,4125.3,3454.85,3059.9,3454.85,3849.79,2961.74
80.5735,197.763,22.5066,-0.50207,0.345143,-0.792928,-128.45,9.96704,-31.3994,0.251035,3944.46,3454.85,3067.23,3454.85,3842.46,3374.27
-241.726,205.322,23.0924,-0.502064,0.39615,-0.768751,-112.062,0.530093,-46.9216,0.251032,3430.19,3454.85,3052.42,3454.85,3857.28,3696.57
-242.674,205.473,23.0708,-0.502049,0.396743,-0.768454,-112,0.485919,-46.9914,0.251025,3427.08,3454.85,3052.12,3454.85,3857.57,3697.52
202.514,192.817,23.8693,-0.502045,0.525339,-0.674922,-122.5,26.3353,-27.5697,0.251022,3965.26,3454.85,3076.92,3454.85,3832.77,3252.33
19.5891,190.048,24.6843,-0.502035,0.383339,-0.768403,-118.5,20,-33.9014,0.251018,3877.03,3454.85,3082.35,3454.85,3827.34,3435.26
