x,y,z,nearest_et_grid_distance_um,T_ET,T_TCAM,P,V,A,k,Cp,rho,Tliq,Tevap,case_id,T_warped_ET,r_3d,delta_T_warped,delta_T,rear_liquidus_sample
-11.1803,71.86099999999999,-52.7021,1.0881973626139534,4417.263248621927,3127.3150739213174,250.0,0.1,0.5902430852646028,36.27217,264.1654169316529,18038.93493,3454.846466711204,5798.06517,alloy0_250W_0.1ms,3508.952267608341,89.81377273837236,-381.6371936870237,-381.6371936870237,False
-14.559999999999999,12.3972,-33.383,0.9230692498399187,2014.512395318034,5792.901462015857,250.0,1.0,0.5902430852646028,36.27217,264.1654169316529,18038.93493,3454.846466711204,5798.06517,alloy0_250W_1ms,3922.5287757947094,38.47218289673722,1870.3726862211474,1870.3726862211474,False
-69.86153310322825,0.0,-2.842170943040401e-14,0.13846689677174595,3833.000039454595,3904.2442503643574,150.0,1.5,0.5902430852646028,36.27217,264.1654169316529,18038.93493,3454.846466711204,5798.06517,alloy0_150W_1.5ms,3804.5290986382543,69.86153310322825,99.71515172610316,99.71515172610316,False
-1.538371,28.201999999999998,-6.7506,0.9040496079535443,7057.712119532634,5792.901462015857,350.0,1.0,0.5902430852646028,36.27217,264.1654169316529,18038.93493,3454.846466711204,5798.06517,alloy0_350W_1ms,5626.168285808606,29.03945574031374,166.73317620725084,166.73317620725084,False
-35.5245,4.1141000000000005,-55.8905,0.5011080821539426,1573.1813776548097,3198.7816581993543,150.0,0.5,0.5902430852646028,36.27217,264.1654169316529,18038.93493,3454.846466711204,5798.06517,alloy0_150W_0.5ms,3463.9809298599216,66.35257274070086,-265.1992716605673,-265.1992716605673,False
-14.970328522120154,29.03553598750011,-2.842170943040401e-14,1.3681112060966634,3873.5345704356596,4403.499075324471,150.0,1.5,0.5902430852646028,36.27217,264.1654169316529,18038.93493,3454.846466711204,5798.06517,alloy0_150W_1.5ms,4284.3718942246705,32.66761525029977,119.12718109980051,119.12718109980051,False
-593.2685747655113,79.34004009101777,-93.75000000000003,1.0163808120535824,604.4648201249472,585.5983840193276,250.0,1.5,0.5902430852646028,36.27217,264.1654169316529,18038.93493,3454.846466711204,5798.06517,alloy0_250W_1.5ms,298.0,605.8477583237767,287.59838401932757,287.59838401932757,False
-533.002730809034,163.21437419593303,-100.00000000000001,1.2695486376133203,376.60711372718936,373.8866702270835,50.0,0.5,0.5902430852646028,36.27217,264.1654169316529,18038.93493,3454.846466711204,5798.06517,alloy0_50W_0.5ms,298.0,566.3310365802475,75.88667022708353,75.88667022708353,False
-13.6861,37.734700000000004,-58.319799999999994,0.520758427680221,5326.829843026499,4679.072046085693,250.0,0.1,0.5902430852646028,36.27217,264.1654169316529,18038.93493,3454.846466711204,5798.06517,alloy0_250W_0.1ms,5169.544476984365,70.79841798613865,-490.4724308986724,-490.4724308986724,False
-114.746,56.46,-7.1994,1.1870452223904695,3174.252065574951,2260.878521389085,350.0,1.5,0.5902430852646028,36.27217,264.1654169316529,18038.93493,3454.846466711204,5798.06517,alloy0_350W_1.5ms,1645.5022933916034,128.0867185790939,615.3762279974817,615.3762279974817,False
5.8529100000000005,0.0,-27.0024,1.008385456112916,2710.6115562582263,5792.901462015859,350.0,1.0,0.5902430852646028,36.27217,264.1654169316529,18038.93493,3454.846466711204,5798.06517,alloy0_350W_1ms,5625.214103277334,27.629443737218093,167.68735873852438,167.68735873852438,False
-36.3737404677858,11.172944753130926,-2.842170943040401e-14,0.9075804750182842,5389.845156158253,5838.185067847219,150.0,1.0,0.5902430852646028,36.27217,264.1654169316529,18038.93493,3454.846466711204,5798.06517,alloy0_150W_1ms,5760.26195749167,38.05106687169697,77.9231103555494,77.9231103555494,False
-18.77354346724422,27.932361882827312,-10.416666666666668,0.8812238771855679,3173.0706490597076,3476.9972483329875,150.0,1.0,0.5902430852646028,36.27217,264.1654169316529,18038.93493,3454.846466711204,5798.06517,alloy0_150W_1ms,3608.089287146904,35.23023870362188,-131.0920388139166,-131.0920388139166,False
-81.6445,71.09299999999999,-12.18125,0.9908989920774033,7718.367718176195,4101.914772773245,350.0,0.1,0.5902430852646028,36.27217,264.1654169316529,18038.93493,3454.846466711204,5798.06517,alloy0_350W_0.1ms,3737.824704312052,108.94228692666817,364.09006846119337,364.09006846119337,False
-252.1925,3.01594625e-14,-9.050524999999999,0.9687925606780096,3101.7824661969403,3260.760335022121,350.0,1.5,0.5902430852646028,36.27217,264.1654169316529,18038.93493,3454.846466711204,5798.06517,alloy0_350W_1.5ms,2546.4449259984253,252.35484750451224,714.3154090236958,714.3154090236958,False
-91.5064,5.7569e-16,-61.1811,0.9561580256422293,1404.0778271011427,2497.072714153432,250.0,1.0,0.5902430852646028,36.27217,264.1654169316529,18038.93493,3454.846466711204,5798.06517,alloy0_250W_1ms,3307.0582882463636,110.07519356408146,-809.9855740929315,-809.9855740929315,False
14.970328522120587,0.0,-2.842170943040401e-14,0.9703285221205871,3615.77233346667,5263.117615523584,150.0,1.5,0.5902430852646028,36.27217,264.1654169316529,18038.93493,3454.846466711204,5798.06517,alloy0_150W_1.5ms,4849.6551310883,14.970328522120587,413.46248443528475,413.46248443528475,False
21.52596258082689,24.999999999999996,-59.89583333333333,1.1115584416578141,305.09956663643715,332.268623423839,50.0,1.5,0.5902430852646028,36.27217,264.1654169316529,18038.93493,3454.846466711204,5798.06517,alloy0_50W_1.5ms,304.5159479285947,68.38039131012343,27.75267549524432,27.75267549524432,False
-18.77354346724422,33.518834259392776,-2.842170943040401e-14,0.9109829667179891,4340.4877858884765,4441.969728415928,150.0,1.0,0.5902430852646028,36.27217,264.1654169316529,18038.93493,3454.846466711204,5798.06517,alloy0_150W_1ms,4288.934145955521,38.418201212773496,153.03558246040757,153.03558246040757,False
26.283391542188827,17.487254378135685,-40.625,0.8566468577687948,567.6870502172532,679.6071003992288,50.0,0.5,0.5902430852646028,36.27217,264.1654169316529,18038.93493,3454.846466711204,5798.06517,alloy0_50W_0.5ms,577.273127468445,51.449114294083124,102.33397293078383,102.33397293078383,False
-10.0132,43.3588,-109.026,1.1661850968007008,3665.3832790457705,4238.774455317771,350.0,0.1,0.5902430852646028,36.27217,264.1654169316529,18038.93493,3454.846466711204,5798.06517,alloy0_350W_0.1ms,4833.651419246587,117.75788036339648,-594.8769639288157,-594.8769639288157,False
-67.18265,38.317099999999996,-20.527449999999998,1.0231407210154297,3546.064804212935,3251.0955906904323,250.0,1.0,0.5902430852646028,36.27217,264.1654169316529,18038.93493,3454.846466711204,5798.06517,alloy0_250W_1ms,3335.6447763896876,80.01927778313798,-84.5491856992553,-84.5491856992553,False
-204.62075000000002,25.9095,-30.933525,1.1247176259510494,2688.762088898378,2680.878921844017,350.0,1.5,0.5902430852646028,36.27217,264.1654169316529,18038.93493,3454.846466711204,5798.06517,alloy0_350W_1.5ms,2425.2618709466688,208.56134946278547,255.61705089734824,255.61705089734824,False
-417.71134214618604,89.3835580250474,-2.842170943040401e-14,0.6806791204759659,797.0872937893223,677.5288094247003,150.0,1.0,0.5902430852646028,36.27217,264.1654169316529,18038.93493,3454.846466711204,5798.06517,alloy0_150W_1ms,298.0,427.1676319699154,379.5288094247003,379.5288094247003,False
76.75340999125011,200.0,-154.9814588756426,1.2372906447125,467.58084153135445,532.4108401523769,150.0,0.1,0.5902430852646028,36.27217,264.1654169316529,18038.93493,3454.846466711204,5798.06517,alloy0_150W_0.1ms,298.0,264.40563258090293,234.41084015237686,234.41084015237686,False
-66.53479343164616,41.66666666666666,-31.249999999999993,0.9795994720512317,588.1093218255492,631.2683792265042,50.0,1.5,0.5902430852646028,36.27217,264.1654169316529,18038.93493,3454.846466711204,5798.06517,alloy0_50W_1.5ms,603.504991505554,84.49587178142454,27.763387720950163,27.763387720950163,False
43.54115158394499,12.499999999999998,-18.22916666666666,0.7162815298660767,412.0437908608377,395.4711455496532,50.0,1.5,0.5902430852646028,36.27217,264.1654169316529,18038.93493,3454.846466711204,5798.06517,alloy0_50W_1.5ms,348.63310314191284,48.830158699488024,46.838042407740375,46.838042407740375,False
