x,y,z,nearest_et_grid_distance_um,T_ET,T_TCAM,P,V,A,k,Cp,rho,Tliq,Tevap,case_id,T_warped_ET,r_3d,delta_T_warped,delta_T,rear_liquidus_sample
-196.8695,80.78465,-64.2648,1.2007601394533214,3723.4856622299158,2532.2231503288563,350.0,0.1,0.5902430852646028,36.27217,264.1654169316529,18038.93493,3454.846466711204,5798.06517,alloy0_350W_0.1ms,2058.3471422562307,222.29197966843628,473.8760080726256,473.8760080726256,False
-149.29775,11.927950000000003,-20.5384,0.8878180134464255,3910.8319592999646,3663.8028685125614,350.0,1.5,0.5902430852646028,36.27217,264.1654169316529,18038.93493,3454.846466711204,5798.06517,alloy0_350W_1.5ms,3486.4603152342115,151.17513029868704,177.3425532783499,177.3425532783499,False
-103.60545,19.11905,-19.8741,0.9734440995763451,3928.339015116704,3702.3821046398816,250.0,1.0,0.5902430852646028,36.27217,264.1654169316529,18038.93493,3454.846466711204,5798.06517,alloy0_250W_1ms,3966.949723535032,107.21290590882704,-264.5676188951502,-264.5676188951502,False
-4.99010950737324,0.0,-10.416666666666668,1.0742103833523338,2578.777908235771,3700.2022066256145,150.0,1.5,0.5902430852646028,36.27217,264.1654169316529,18038.93493,3454.846466711204,5798.06517,alloy0_150W_1.5ms,3950.35523675951,11.550244038115439,-250.1530301338953,-250.1530301338953,False
4.403037800623883,0.0,-49.47916666666666,0.6585642184653577,334.0410237543748,423.8895746816413,50.0,1.5,0.5902430852646028,36.27217,264.1654169316529,18038.93493,3454.846466711204,5798.06517,alloy0_50W_1.5ms,366.203869602211,49.67468848318527,57.685705079430306,57.685705079430306,False
-24.64027580075808,5.586472376565463,-5.208333333333334,1.0989514582050344,4694.524780277843,5579.425633612171,150.0,1.0,0.5902430852646028,36.27217,264.1654169316529,18038.93493,3454.846466711204,5798.06517,alloy0_150W_1ms,5915.239238643815,25.796871927864903,-335.81360503164433,-335.81360503164433,False
1.833724991315755,78.69264470161059,-12.499999999999998,0.8702896421204485,683.9148640290215,576.504106704445,50.0,0.5,0.5902430852646028,36.27217,264.1654169316529,18038.93493,3454.846466711204,5798.06517,alloy0_50W_0.5ms,453.5560470894322,79.7003442745243,122.94805961501282,122.94805961501282,False
2.9260191459760336,22.041192016267125,-250.0,0.9269348633632969,960.0226591968946,3611.1282267001247,350.0,0.1,0.5902430852646028,36.27217,264.1654169316529,18038.93493,3454.846466711204,5798.06517,alloy0_350W_0.1ms,3826.4541245630257,250.98680390319444,-215.325897862901,-215.325897862901,False
-72.4482,12.5577,-45.942600000000006,0.7177794159768048,2040.044445789691,3319.4477261574348,250.0,1.0,0.5902430852646028,36.27217,264.1654169316529,18038.93493,3454.846466711204,5798.06517,alloy0_250W_1ms,3787.0669632826807,86.70155712148427,-467.61923712524595,-467.61923712524595,False
-58.4457,47.0769,-68.3739,1.091129373630818,505.574582528331,1107.6548645109026,350.0,1.5,0.5902430852646028,36.27217,264.1654169316529,18038.93493,3454.846466711204,5798.06517,alloy0_350W_1.5ms,1242.3603036649843,101.5240097873897,-134.70543915408166,-134.70543915408166,False
34.027047534380486,39.10530663595824,-26.041666666666675,0.8960713676306864,657.6408033834427,657.2075870345652,150.0,1.0,0.5902430852646028,36.27217,264.1654169316529,18038.93493,3454.846466711204,5798.06517,alloy0_150W_1ms,446.6840459555608,58.0106315581643,210.52354107900442,210.52354107900442,False
-8.09341,1.0991199999999999,-141.734,0.9439630302612548,1319.3481398847496,5792.901462015857,150.0,0.1,0.5902430852646028,36.27217,264.1654169316529,18038.93493,3454.846466711204,5798.06517,alloy0_150W_0.1ms,3562.9453104707445,141.96914490903472,2229.9561515451123,2229.9561515451123,False
1.9569056891663026,31.249999999999993,-10.416666666666664,0.8590507730846457,827.5564430975487,910.4553506324844,50.0,1.5,0.5902430852646028,36.27217,264.1654169316529,18038.93493,3454.846466711204,5798.06517,alloy0_50W_1.5ms,901.8318831007631,32.998468514777095,8.623467531721303,8.623467531721303,False
36.20275524957229,54.16666666666665,-57.29166666666667,0.7553963066616352,300.86024325336206,309.26368646412726,50.0,1.5,0.5902430852646028,36.27217,264.1654169316529,18038.93493,3454.846466711204,5798.06517,alloy0_50W_1.5ms,298.6063918988393,86.75829836322664,10.657294565287941,10.657294565287941,False
-18.77354346724422,0.0,-2.842170943040401e-14,0.7735434672442203,5699.584428956778,7282.183256941643,150.0,1.0,0.5902430852646028,36.27217,264.1654169316529,18038.93493,3454.846466711204,5798.06517,alloy0_150W_1ms,7315.129184800377,18.77354346724422,-32.94592785873374,-32.94592785873374,False
