delta_T_pred,delta_T_std,Gradient_Magnitude,Normals_0,Normals_1,Normals_2,Points_0,Points_1,Points_2,R (m/s),T_ET,T_pred,T_pred_lower_95,T_pred_unconstrained,T_pred_upper_95,T_warped_ET
-60.9037,190.394,26.8334,-0.453236,0.537345,-0.710865,-109.993,24.1622,-37.7999,0.226618,3733.73,3454.85,3081.67,3454.85,3828.02,3515.75
-56.1251,190.368,26.8648,-0.454985,0.537674,-0.709504,-110.244,24.1622,-37.6596,0.227493,3738.24,3454.85,3081.72,3454.85,3827.97,3510.97
-51.3465,190.343,26.8964,-0.456735,0.538004,-0.708143,-110.495,24.1622,-37.5193,0.228368,3742.76,3454.85,3081.77,3454.85,3827.92,3506.19
-61.7122,190.435,26.871,-0.451051,0.539546,-0.710465,-109.744,24.3244,-37.7999,0.225525,3732.93,3454.85,3081.59,3454.85,3828.1,3516.56
-62.5207,190.476,26.9088,-0.448866,0.541748,-0.710066,-109.495,24.4866,-37.7999,0.224433,3732.14,3454.85,3081.51,3454.85,3828.18,3517.37
-67.2993,190.502,26.8777,-0.447116,0.541418,-0.711427,-109.244,24.4866,-37.9401,0.223558,3727.62,3454.85,3081.46,3454.85,3828.23,3522.15
-46.5679,190.317,26.9281,-0.458485,0.538333,-0.706782,-110.746,24.1622,-37.379,0.229242,3747.27,3454.85,3081.82,3454.85,3827.87,3501.41
-41.7893,190.292,26.9599,-0.460234,0.538662,-0.705421,-110.998,24.1622,-37.2387,0.230117,3751.78,3454.85,3081.87,3454.85,3827.82,3496.64
-37.0107,190.267,26.9919,-0.461984,0.538992,-0.70406,-111.249,24.1622,-37.0984,0.230992,3756.29,3454.85,3081.92,3454.85,3827.77,3491.86
-42.5978,190.333,26.9972,-0.458049,0.540864,-0.705021,-110.749,24.3244,-37.2387,0.229025,3750.98,3454.85,3081.79,3454.85,3827.9,3497.44
-48.1849,190.4,27.0031,-0.454115,0.542736,-0.705983,-110.249,24.4866,-37.379,0.227057,3745.67,3454.85,3081.66,3454.85,3828.03,3503.03
-53.772,190.467,27.0095,-0.45018,0.544608,-0.706944,-109.749,24.6488,-37.5193,0.22509,3740.36,3454.85,3081.53,3454.85,3828.16,3508.62
-59.3591,190.533,27.0165,-0.446246,0.546479,-0.707906,-109.249,24.811,-37.6596,0.223123,3735.05,3454.85,3081.4,3454.85,3828.29,3514.21
-64.9462,190.6,27.024,-0.442311,0.548351,-0.708867,-108.749,24.9733,-37.7999,0.221155,3729.74,3454.85,3081.27,3454.85,3828.42,3519.79
-70.5333,190.667,27.032,-0.438376,0.550223,-0.709829,-108.249,25.1355,-37.9401,0.219188,3724.43,3454.85,3081.14,3454.85,3828.55,3525.38
-64.1377,190.559,26.9853,-0.444496,0.54615,-0.709267,-108.998,24.811,-37.7999,0.222248,3730.54,3454.85,3081.35,3454.85,3828.34,3518.98
-68.9163,190.584,26.9543,-0.442746,0.545821,-0.710628,-108.746,24.811,-37.9401,0.221373,3726.03,3454.85,3081.3,3454.85,3828.39,3523.76
-63.3292,190.517,26.9469,-0.446681,0.543949,-0.709666,-109.246,24.6488,-37.7999,0.22334,3731.34,3454.85,3081.43,3454.85,3828.26,3518.18
-52.155,190.384,26.9338,-0.45455,0.540205,-0.707743,-110.246,24.3244,-37.5193,0.227275,3741.96,3454.85,3081.69,3454.85,3828,3507
-52.9635,190.425,26.9715,-0.452365,0.542406,-0.707344,-109.998,24.4866,-37.5193,0.226183,3741.16,3454.85,3081.61,3454.85,3828.08,3507.81
-57.7421,190.451,26.9401,-0.450616,0.542077,-0.708705,-109.746,24.4866,-37.6596,0.225308,3736.65,3454.85,3081.56,3454.85,3828.13,3512.59
-99.2049,190.819,26.8497,-0.427878,0.548248,-0.717995,-106.742,25.1355,-38.7819,0.213939,3697.36,3454.85,3080.84,3454.85,3828.85,3554.05
-93.6178,190.752,26.8404,-0.431813,0.546376,-0.717033,-107.242,24.9733,-38.6416,0.215906,3702.67,3454.85,3080.97,3454.85,3828.72,3548.46
-88.0307,190.686,26.8317,-0.435748,0.544504,-0.716072,-107.742,24.811,-38.5013,0.217874,3707.98,3454.85,3081.1,3454.85,3828.59,3542.88
-94.4263,190.793,26.8797,-0.429628,0.548577,-0.716634,-106.993,25.1355,-38.6416,0.214814,3701.87,3454.85,3080.89,3454.85,3828.8,3549.27
-89.6477,190.768,26.9099,-0.431378,0.548906,-0.715273,-107.244,25.1355,-38.5013,0.215689,3706.38,3454.85,3080.94,3454.85,3828.75,3544.49
-82.4436,190.619,26.8235,-0.439682,0.542632,-0.71511,-108.242,24.6488,-38.361,0.219841,3713.29,3454.85,3081.23,3454.85,3828.46,3537.29
-76.8565,190.552,26.8158,-0.443617,0.54076,-0.714149,-108.742,24.4866,-38.2207,0.221808,3718.6,3454.85,3081.36,3454.85,3828.33,3531.7
-71.2694,190.486,26.8087,-0.447552,0.538888,-0.713187,-109.242,24.3244,-38.0804,0.223776,3723.91,3454.85,3081.49,3454.85,3828.2,3526.12
-72.0779,190.527,26.8467,-0.445367,0.541089,-0.712788,-108.993,24.4866,-38.0804,0.222683,3723.11,3454.85,3081.41,3454.85,3828.28,3526.92
-72.8864,190.568,26.8849,-0.443182,0.54329,-0.712388,-108.744,24.6488,-38.0804,0.221591,3722.31,3454.85,3081.33,3454.85,3828.36,3527.73
-73.6949,190.609,26.9235,-0.440997,0.545492,-0.711989,-108.495,24.811,-38.0804,0.220498,3721.52,3454.85,3081.25,3454.85,3828.44,3528.54
-74.5034,190.651,26.9622,-0.438812,0.547693,-0.711589,-108.246,24.9733,-38.0804,0.219406,3720.72,3454.85,3081.17,3454.85,3828.52,3529.35
-75.3119,190.692,27.0013,-0.436627,0.549894,-0.71119,-107.998,25.1355,-38.0804,0.218313,3719.92,3454.85,3081.09,3454.85,3828.6,3530.16
-80.0905,190.717,26.9707,-0.434877,0.549565,-0.712551,-107.746,25.1355,-38.2207,0.217438,3715.41,3454.85,3081.04,3454.85,3828.65,3534.94
-84.8691,190.743,26.9402,-0.433127,0.549236,-0.713912,-107.495,25.1355,-38.361,0.216564,3710.9,3454.85,3080.99,3454.85,3828.7,3539.72
-83.2521,190.66,26.8621,-0.437497,0.544833,-0.714711,-107.993,24.811,-38.361,0.218749,3712.49,3454.85,3081.15,3454.85,3828.54,3538.1
-78.4735,190.635,26.8927,-0.439247,0.545162,-0.71335,-108.244,24.811,-38.2207,0.219623,3717,3454.85,3081.2,3454.85,3828.49,3533.32
-84.0606,190.701,26.9011,-0.435312,0.547034,-0.714311,-107.744,24.9733,-38.361,0.217656,3711.69,3454.85,3081.07,3454.85,3828.62,3538.91
-108.179,191.272,27.4565,-0.400462,0.575354,-0.71254,-103.514,27.2709,-38.785,0.200231,3685.67,3454.85,3079.95,3454.85,3829.74,3563.02
-100.121,191.252,27.6286,-0.400022,0.579904,-0.708799,-103.514,27.6087,-38.5075,0.200011,3693.39,3454.85,3079.99,3454.85,3829.7,3554.97
-92.0637,191.232,27.8018,-0.399581,0.584454,-0.705058,-103.514,27.9465,-38.23,0.199791,3701.11,3454.85,3080.03,3454.85,3829.66,3546.91
-108.376,191.323,27.5857,-0.39665,0.578757,-0.711699,-103.029,27.6087,-38.785,0.198325,3682.48,3454.85,3079.85,3454.85,3829.84,3563.22
-108.574,191.374,27.7158,-0.392839,0.58216,-0.710859,-102.543,27.9465,-38.785,0.196419,3679.28,3454.85,3079.75,3454.85,3829.94,3563.42
-84.0062,191.212,27.9761,-0.399141,0.589005,-0.701317,-103.514,28.2843,-37.9525,0.19957,3708.83,3454.85,3080.07,3454.85,3829.62,3538.85
-75.9488,191.192,28.1514,-0.398701,0.593555,-0.697576,-103.514,28.6221,-37.675,0.19935,3716.55,3454.85,3080.11,3454.85,3829.58,3530.79
-67.8913,191.171,28.3278,-0.39826,0.598105,-0.693835,-103.514,28.9599,-37.3975,0.19913,3724.27,3454.85,3080.15,3454.85,3829.54,3522.74
-59.8339,191.151,28.5052,-0.39782,0.602655,-0.690094,-103.514,29.2977,-37.12,0.19891,3731.99,3454.85,3080.19,3454.85,3829.5,3514.68
-76.1463,191.243,28.2831,-0.394889,0.596958,-0.696735,-103.029,28.9599,-37.675,0.197444,3713.35,3454.85,3080.01,3454.85,3829.68,3530.99
-76.3438,191.294,28.4155,-0.391077,0.600361,-0.695895,-102.543,29.2977,-37.675,0.195539,3710.15,3454.85,3079.91,3454.85,3829.78,3531.19
-84.4013,191.314,28.239,-0.391518,0.595811,-0.699636,-102.543,28.9599,-37.9525,0.195759,3702.44,3454.85,3079.87,3454.85,3829.82,3539.25
-92.6562,191.385,28.1956,-0.388146,0.594664,-0.702536,-102.057,28.9599,-38.23,0.194073,3691.52,3454.85,3079.73,3454.85,3829.96,3547.5
-92.8537,191.436,28.3284,-0.384335,0.598067,-0.701696,-101.571,29.2977,-38.23,0.192167,3688.32,3454.85,3079.63,3454.85,3830.06,3547.7
-100.911,191.456,28.1528,-0.384775,0.593516,-0.705437,-101.571,28.9599,-38.5075,0.192388,3680.6,3454.85,3079.59,3454.85,3830.1,3555.76
-109.166,191.527,28.1107,-0.381404,0.592369,-0.708337,-101.086,28.9599,-38.785,0.190702,3669.69,3454.85,3079.45,3454.85,3830.24,3564.01
-109.364,191.579,28.2439,-0.377592,0.595772,-0.707496,-100.6,29.2977,-38.785,0.188796,3666.49,3454.85,3079.35,3454.85,3830.34,3564.21
-108.969,191.476,27.9783,-0.385215,0.588966,-0.709178,-101.571,28.6221,-38.785,0.192608,3672.88,3454.85,3079.55,3454.85,3830.14,3563.81
-108.771,191.425,27.8466,-0.389027,0.585563,-0.710018,-102.057,28.2843,-38.785,0.194514,3676.08,3454.85,3079.65,3454.85,3830.04,3563.62
-92.2612,191.283,27.9323,-0.39577,0.587857,-0.704217,-103.029,28.2843,-38.23,0.197885,3697.91,3454.85,3079.93,3454.85,3829.76,3547.11
-92.4587,191.334,28.0635,-0.391958,0.591261,-0.703377,-102.543,28.6221,-38.23,0.195979,3694.72,3454.85,3079.83,3454.85,3829.86,3547.3
-100.516,191.354,27.8891,-0.392398,0.58671,-0.707118,-102.543,28.2843,-38.5075,0.196199,3687,3454.85,3079.79,3454.85,3829.9,3555.36
-51.7764,191.131,28.6836,-0.397379,0.607206,-0.686353,-103.514,29.6355,-36.8425,0.19869,3739.71,3454.85,3080.23,3454.85,3829.46,3506.62
-43.719,191.111,28.863,-0.396939,0.611756,-0.682612,-103.514,29.9733,-36.565,0.19847,3747.43,3454.85,3080.27,3454.85,3829.42,3498.56
-35.6615,191.091,29.0434,-0.396499,0.616306,-0.678871,-103.514,30.311,-36.2875,0.198249,3755.14,3454.85,3080.31,3454.85,3829.38,3490.51
-27.6041,191.071,29.2247,-0.396058,0.620856,-0.67513,-103.514,30.6488,-36.01,0.198029,3762.86,3454.85,3080.35,3454.85,3829.34,3482.45
-43.9165,191.162,28.9969,-0.393127,0.615159,-0.681771,-103.029,30.311,-36.565,0.196564,3744.23,3454.85,3080.17,3454.85,3829.52,3498.76
-44.114,191.213,29.1315,-0.389316,0.618562,-0.680931,-102.543,30.6488,-36.565,0.194658,3741.03,3454.85,3080.07,3454.85,3829.62,3498.96
-52.1714,191.233,28.951,-0.389756,0.614012,-0.684672,-102.543,30.311,-36.8425,0.194878,3733.31,3454.85,3080.03,3454.85,3829.66,3507.02
-19.5466,191.051,29.4069,-0.395618,0.625407,-0.671389,-103.514,30.9866,-35.7325,0.197809,3770.58,3454.85,3080.39,3454.85,3829.31,3474.39
-11.4892,191.031,29.59,-0.395177,0.629957,-0.667648,-103.514,31.3244,-35.455,0.197589,3778.3,3454.85,3080.43,3454.85,3829.27,3466.33
-3.43169,191.011,29.7741,-0.394737,0.634507,-0.663907,-103.514,31.6622,-35.1775,0.197369,3786.02,3454.85,3080.46,3454.85,3829.23,3458.28
4.62576,190.991,29.959,-0.394297,0.639057,-0.660166,-103.514,32,-34.9,0.197148,3793.74,3454.85,3080.5,3454.85,3829.19,3450.22
-11.6867,191.082,29.7259,-0.391366,0.63336,-0.666808,-103.029,31.6622,-35.455,0.195683,3775.1,3454.85,3080.33,3454.85,3829.37,3466.53
-11.8842,191.133,29.8625,-0.387554,0.636763,-0.665967,-102.543,32,-35.455,0.193777,3771.91,3454.85,3080.23,3454.85,3829.47,3466.73
-19.9416,191.153,29.6784,-0.387995,0.632213,-0.669708,-102.543,31.6622,-35.7325,0.193997,3764.19,3454.85,3080.19,3454.85,3829.51,3474.79
-28.1966,191.224,29.6315,-0.384623,0.631065,-0.672608,-102.057,31.6622,-36.01,0.192312,3753.27,3454.85,3080.05,3454.85,3829.65,3483.04
-28.3941,191.275,29.7684,-0.380812,0.634468,-0.671768,-101.571,32,-36.01,0.190406,3750.07,3454.85,3079.95,3454.85,3829.75,3483.24
-36.4515,191.296,29.5852,-0.381252,0.629918,-0.675509,-101.571,31.6622,-36.2875,0.190626,3742.35,3454.85,3079.91,3454.85,3829.79,3491.3
-44.7065,191.367,29.5395,-0.377881,0.628771,-0.678409,-101.086,31.6622,-36.565,0.18894,3731.44,3454.85,3079.77,3454.85,3829.92,3499.55
-44.904,191.418,29.6769,-0.374069,0.632174,-0.677569,-100.6,32,-36.565,0.187034,3728.24,3454.85,3079.67,3454.85,3830.02,3499.75
-52.9615,191.438,29.4944,-0.374509,0.627624,-0.68131,-100.6,31.6622,-36.8425,0.187255,3720.52,3454.85,3079.63,3454.85,3830.06,3507.81
-44.509,191.316,29.4028,-0.381692,0.625368,-0.67925,-101.571,31.3244,-36.565,0.190846,3734.64,3454.85,3079.87,3454.85,3829.82,3499.35
-52.5665,191.336,29.2213,-0.382133,0.620818,-0.682991,-101.571,30.9866,-36.8425,0.191066,3726.92,3454.85,3079.83,3454.85,3829.86,3507.41
-44.3115,191.265,29.2668,-0.385504,0.621965,-0.68009,-102.057,30.9866,-36.565,0.192752,3737.83,3454.85,3079.97,3454.85,3829.72,3499.16
-27.8016,191.122,29.3596,-0.392247,0.624259,-0.67429,-103.029,30.9866,-36.01,0.196123,3759.67,3454.85,3080.25,3454.85,3829.45,3482.65
-27.9991,191.173,29.4952,-0.388435,0.627662,-0.673449,-102.543,31.3244,-36.01,0.194217,3756.47,3454.85,3080.15,3454.85,3829.55,3482.84
-36.0565,191.193,29.3128,-0.388875,0.623112,-0.67719,-102.543,30.9866,-36.2875,0.194438,3748.75,3454.85,3080.11,3454.85,3829.58,3490.9
-61.2164,191.509,29.45,-0.371138,0.626477,-0.68421,-100.114,31.6622,-37.12,0.185569,3709.61,3454.85,3079.49,3454.85,3830.2,3516.06
-61.4139,191.56,29.5878,-0.367326,0.62988,-0.68337,-99.6286,32,-37.12,0.183663,3706.41,3454.85,3079.39,3454.85,3830.3,3516.26
-69.4714,191.58,29.4062,-0.367767,0.625329,-0.687111,-99.6286,31.6622,-37.3975,0.183883,3698.69,3454.85,3079.35,3454.85,3830.34,3524.32
-77.7264,191.652,29.363,-0.364395,0.624182,-0.690011,-99.1429,31.6622,-37.675,0.182198,3687.77,3454.85,3079.21,3454.85,3830.48,3532.57
-77.9239,191.703,29.5012,-0.360584,0.627585,-0.68917,-98.6572,32,-37.675,0.180292,3684.58,3454.85,3079.11,3454.85,3830.58,3532.77
-85.9813,191.723,29.3205,-0.361024,0.623035,-0.692911,-98.6572,31.6622,-37.9525,0.180512,3676.86,3454.85,3079.07,3454.85,3830.62,3540.83
-77.5289,191.6,29.2255,-0.368207,0.620779,-0.690852,-99.6286,31.3244,-37.675,0.184104,3690.97,3454.85,3079.31,3454.85,3830.38,3532.37
-85.5863,191.621,29.0458,-0.368648,0.616229,-0.694592,-99.6286,30.9866,-37.9525,0.184324,3683.25,3454.85,3079.27,3454.85,3830.42,3540.43
-77.3313,191.549,29.0887,-0.372019,0.617376,-0.691692,-100.114,30.9866,-37.675,0.186009,3694.17,3454.85,3079.41,3454.85,3830.28,3532.18
-94.2363,191.794,29.2786,-0.357653,0.621888,-0.695812,-98.1715,31.6622,-38.23,0.178826,3665.94,3454.85,3078.93,3454.85,3830.76,3549.08
-94.4338,191.845,29.4172,-0.353841,0.625291,-0.694971,-97.6858,32,-38.23,0.176921,3662.74,3454.85,3078.83,3454.85,3830.86,3549.28
-102.491,191.865,29.2374,-0.354282,0.620741,-0.698712,-97.6858,31.6622,-38.5075,0.177141,3655.02,3454.85,3078.79,3454.85,3830.9,3557.34
-110.746,191.936,29.1968,-0.35091,0.619594,-0.701613,-97.2001,31.6622,-38.785,0.175455,3644.11,3454.85,3078.65,3454.85,3831.04,3565.59
-110.944,191.987,29.3357,-0.347099,0.622997,-0.700772,-96.7144,32,-38.785,0.173549,3640.91,3454.85,3078.55,3454.85,3831.14,3565.79
-110.549,191.885,29.0585,-0.354722,0.61619,-0.702453,-97.6858,31.3244,-38.785,0.177361,3647.3,3454.85,3078.75,3454.85,3830.94,3565.39
-110.351,191.834,28.9209,-0.358534,0.612787,-0.703294,-98.1715,30.9866,-38.785,0.179267,3650.5,3454.85,3078.85,3454.85,3830.84,3565.2
-110.154,191.783,28.7841,-0.362345,0.609384,-0.704134,-98.6572,30.6488,-38.785,0.181173,3653.7,3454.85,3078.95,3454.85,3830.74,3565
-109.956,191.732,28.6479,-0.366157,0.605981,-0.704975,-99.1429,30.311,-38.785,0.183079,3656.9,3454.85,3079.05,3454.85,3830.64,3564.8
-109.759,191.681,28.5125,-0.369969,0.602578,-0.705815,-99.6286,29.9733,-38.785,0.184984,3660.09,3454.85,3079.15,3454.85,3830.54,3564.6
-109.561,191.63,28.3778,-0.37378,0.599175,-0.706656,-100.114,29.6355,-38.785,0.18689,3663.29,3454.85,3079.25,3454.85,3830.44,3564.41
-101.701,191.661,28.6893,-0.369528,0.607129,-0.702074,-99.6286,30.311,-38.5075,0.184764,3667.81,3454.85,3079.19,3454.85,3830.5,3556.55
-93.4463,191.59,28.7313,-0.3729,0.608276,-0.699174,-100.114,30.311,-38.23,0.18645,3678.73,3454.85,3079.33,3454.85,3830.36,3548.29
-93.6438,191.641,28.867,-0.369088,0.611679,-0.698333,-99.6286,30.6488,-38.23,0.184544,3675.53,3454.85,3079.23,3454.85,3830.46,3548.49
-94.0388,191.743,29.1407,-0.361465,0.618485,-0.696652,-98.6572,31.3244,-38.23,0.180732,3669.14,3454.85,3079.03,3454.85,3830.66,3548.88
-102.096,191.763,28.9619,-0.361905,0.613935,-0.700393,-98.6572,30.9866,-38.5075,0.180952,3661.42,3454.85,3078.99,3454.85,3830.7,3556.94
-93.8413,191.692,29.0035,-0.365276,0.615082,-0.697493,-99.1429,30.9866,-38.23,0.182638,3672.33,3454.85,3079.13,3454.85,3830.56,3548.69
-60.0314,191.202,28.638,-0.394008,0.606058,-0.689253,-103.029,29.6355,-37.12,0.197004,3728.79,3454.85,3080.09,3454.85,3829.6,3514.88
-60.2289,191.254,28.7715,-0.390196,0.609461,-0.688413,-102.543,29.9733,-37.12,0.195098,3725.59,3454.85,3079.99,3454.85,3829.7,3515.07
-60.4264,191.305,28.9058,-0.386385,0.612864,-0.687572,-102.057,30.311,-37.12,0.193192,3722.4,3454.85,3079.89,3454.85,3829.8,3515.27
-68.2863,191.274,28.593,-0.390637,0.604911,-0.692154,-102.543,29.6355,-37.3975,0.195318,3717.87,3454.85,3079.95,3454.85,3829.74,3523.13
-76.5413,191.345,28.5487,-0.387266,0.603764,-0.695054,-102.057,29.6355,-37.675,0.193633,3706.96,3454.85,3079.81,3454.85,3829.88,3531.39
-60.6239,191.356,29.0408,-0.382573,0.616268,-0.686732,-101.571,30.6488,-37.12,0.191287,3719.2,3454.85,3079.79,3454.85,3829.9,3515.47
-60.8214,191.407,29.1765,-0.378761,0.619671,-0.685891,-101.086,30.9866,-37.12,0.189381,3716,3454.85,3079.69,3454.85,3830,3515.67
-61.0189,191.458,29.3129,-0.37495,0.623074,-0.685051,-100.6,31.3244,-37.12,0.187475,3712.8,3454.85,3079.59,3454.85,3830.1,3515.86
-69.0764,191.478,29.1323,-0.37539,0.618523,-0.688792,-100.6,30.9866,-37.3975,0.187695,3705.08,3454.85,3079.55,3454.85,3830.14,3523.92
-77.1338,191.498,28.9526,-0.375831,0.613973,-0.692533,-100.6,30.6488,-37.675,0.187915,3697.36,3454.85,3079.51,3454.85,3830.18,3531.98
-85.1913,191.518,28.7739,-0.376271,0.609423,-0.696274,-100.6,30.311,-37.9525,0.188135,3689.65,3454.85,3079.47,3454.85,3830.22,3540.04
-93.2487,191.538,28.5962,-0.376711,0.604873,-0.700015,-100.6,29.9733,-38.23,0.188356,3681.93,3454.85,3079.43,3454.85,3830.26,3548.09
-101.306,191.558,28.4195,-0.377152,0.600322,-0.703755,-100.6,29.6355,-38.5075,0.188576,3674.21,3454.85,3079.39,3454.85,3830.3,3556.15
-93.0512,191.487,28.4619,-0.380523,0.60147,-0.700855,-101.086,29.6355,-38.23,0.190261,3685.12,3454.85,3079.53,3454.85,3830.16,3547.9
-84.7963,191.416,28.505,-0.383894,0.602617,-0.697955,-101.571,29.6355,-37.9525,0.191947,3696.04,3454.85,3079.67,3454.85,3830.02,3539.64
-68.6814,191.376,28.8612,-0.383013,0.611717,-0.690473,-101.571,30.311,-37.3975,0.191507,3711.48,3454.85,3079.75,3454.85,3829.94,3523.53
-76.9363,191.447,28.8172,-0.379642,0.61057,-0.693373,-101.086,30.311,-37.675,0.189821,3700.56,3454.85,3079.61,3454.85,3830.08,3531.78
-76.7388,191.396,28.6826,-0.383454,0.607167,-0.694214,-101.571,29.9733,-37.675,0.191727,3703.76,3454.85,3079.71,3454.85,3829.98,3531.58
17.9191,190.801,30.0853,-0.397612,0.642625,-0.654797,-104,32.1845,-34.4117,0.198806,3810.46,3454.85,3080.88,3454.85,3828.82,3436.93
23.5141,190.626,30.0776,-0.39922,0.643026,-0.653375,-104.341,32.1845,-34.2009,0.19961,3816.73,3454.85,3081.22,3454.85,3828.47,3431.33
29.1091,190.452,30.07,-0.400829,0.643427,-0.651953,-104.682,32.1845,-33.9901,0.200414,3823,3454.85,3081.56,3454.85,3828.13,3425.74
34.704,190.277,30.0626,-0.402437,0.643827,-0.650532,-105.022,32.1845,-33.7794,0.201219,3829.27,3454.85,3081.9,3454.85,3827.79,3420.14
28.5525,190.508,30.1553,-0.399164,0.645446,-0.650906,-104.341,32.369,-33.9901,0.199582,3822.54,3454.85,3081.45,3454.85,3828.24,3426.29
33.591,190.39,30.2334,-0.399107,0.647867,-0.648437,-104.341,32.5536,-33.7794,0.199554,3828.35,3454.85,3081.68,3454.85,3828.01,3421.25
27.996,190.565,30.2408,-0.397499,0.647466,-0.649859,-104,32.5536,-33.9901,0.198749,3822.08,3454.85,3081.34,3454.85,3828.35,3426.85
40.299,190.102,30.0553,-0.404046,0.644228,-0.64911,-105.363,32.1845,-33.5686,0.202023,3835.53,3454.85,3082.25,3454.85,3827.45,3414.55
45.8939,189.927,30.0482,-0.405654,0.644629,-0.647688,-105.704,32.1845,-33.3578,0.202827,3841.8,3454.85,3082.59,3454.85,3827.1,3408.95
51.4889,189.752,30.0412,-0.407263,0.64503,-0.646267,-106.045,32.1845,-33.147,0.203631,3848.07,3454.85,3082.93,3454.85,3826.76,3403.36
57.0838,189.578,30.0343,-0.408871,0.645431,-0.644845,-106.385,32.1845,-32.9362,0.204436,3854.34,3454.85,3083.27,3454.85,3826.42,3397.76
50.9323,189.809,30.1264,-0.405598,0.64705,-0.645219,-105.704,32.369,-33.147,0.202799,3847.61,3454.85,3082.82,3454.85,3826.87,3403.91
55.9708,189.691,30.205,-0.405541,0.64947,-0.64275,-105.704,32.5536,-32.9362,0.202771,3853.42,3454.85,3083.05,3454.85,3826.64,3398.88
50.3758,189.865,30.2119,-0.403933,0.649069,-0.644172,-105.363,32.5536,-33.147,0.201966,3847.15,3454.85,3082.71,3454.85,3826.98,3404.47
49.8193,189.922,30.2976,-0.402268,0.651089,-0.643125,-105.022,32.7381,-33.147,0.201134,3846.69,3454.85,3082.6,3454.85,3827.09,3405.03
54.8577,189.804,30.3767,-0.402211,0.653509,-0.640655,-105.022,32.9226,-32.9362,0.201106,3852.5,3454.85,3082.83,3454.85,3826.86,3399.99
49.2628,189.979,30.3836,-0.400603,0.653109,-0.642077,-104.682,32.9226,-33.147,0.200301,3846.23,3454.85,3082.49,3454.85,3827.2,3405.58
48.7062,190.035,30.4699,-0.398938,0.655128,-0.64103,-104.341,33.1071,-33.147,0.199469,3845.77,3454.85,3082.38,3454.85,3827.31,3406.14
53.7447,189.917,30.5494,-0.398881,0.657549,-0.638561,-104.341,33.2917,-32.9362,0.199441,3851.58,3454.85,3082.61,3454.85,3827.08,3401.1
48.1497,190.092,30.5563,-0.397273,0.657148,-0.639982,-104,33.2917,-33.147,0.198636,3845.31,3454.85,3082.27,3454.85,3827.43,3406.7
43.6678,190.153,30.3907,-0.398994,0.652708,-0.643499,-104.341,32.9226,-33.3578,0.199497,3839.97,3454.85,3082.15,3454.85,3827.55,3411.18
38.0729,190.328,30.3978,-0.397386,0.652307,-0.64492,-104,32.9226,-33.5686,0.198693,3833.7,3454.85,3081.8,3454.85,3827.89,3416.77
38.6294,190.272,30.3118,-0.399051,0.650287,-0.645968,-104.341,32.7381,-33.5686,0.199525,3834.16,3454.85,3081.91,3454.85,3827.78,3416.22
39.7424,190.159,30.1406,-0.402381,0.646248,-0.648063,-105.022,32.369,-33.5686,0.20119,3835.07,3454.85,3082.14,3454.85,3827.56,3415.1
44.7809,190.04,30.2189,-0.402324,0.648668,-0.645594,-105.022,32.5536,-33.3578,0.201162,3840.88,3454.85,3082.37,3454.85,3827.32,3410.06
39.1859,190.215,30.2261,-0.400716,0.648268,-0.647015,-104.682,32.5536,-33.5686,0.200358,3834.62,3454.85,3082.02,3454.85,3827.67,3415.66
62.6788,189.403,30.0276,-0.41048,0.645831,-0.643424,-106.726,32.1845,-32.7255,0.20524,3860.6,3454.85,3083.62,3454.85,3826.08,3392.17
68.2737,189.228,30.0211,-0.412088,0.646232,-0.642002,-107.067,32.1845,-32.5147,0.206044,3866.87,3454.85,3083.96,3454.85,3825.73,3386.57
73.8687,189.053,30.0146,-0.413697,0.646633,-0.64058,-107.408,32.1845,-32.3039,0.206848,3873.14,3454.85,3084.3,3454.85,3825.39,3380.98
79.4636,188.878,30.0084,-0.415305,0.647034,-0.639159,-107.749,32.1845,-32.0931,0.207653,3879.4,3454.85,3084.64,3454.85,3825.05,3375.38
73.3121,189.11,30.0998,-0.412032,0.648653,-0.639533,-107.067,32.369,-32.3039,0.206016,3872.68,3454.85,3084.19,3454.85,3825.5,3381.53
78.3506,188.992,30.179,-0.411975,0.651073,-0.637064,-107.067,32.5536,-32.0931,0.205988,3878.49,3454.85,3084.42,3454.85,3825.27,3376.5
72.7556,189.166,30.1853,-0.410367,0.650672,-0.638485,-106.726,32.5536,-32.3039,0.205183,3872.22,3454.85,3084.08,3454.85,3825.61,3382.09
85.0586,188.704,30.0022,-0.416914,0.647435,-0.637737,-108.089,32.1845,-31.8823,0.208457,3885.67,3454.85,3084.99,3454.85,3824.7,3369.79
90.6535,188.529,29.9962,-0.418522,0.647835,-0.636315,-108.43,32.1845,-31.6716,0.209261,3891.94,3454.85,3085.33,3454.85,3824.36,3364.19
96.2485,188.354,29.9904,-0.420131,0.648236,-0.634894,-108.771,32.1845,-31.4608,0.210065,3898.21,3454.85,3085.67,3454.85,3824.02,3358.6
101.843,188.179,29.9846,-0.421739,0.648637,-0.633472,-109.112,32.1845,-31.25,0.21087,3904.47,3454.85,3086.01,3454.85,3823.68,3353
95.6919,188.411,30.0755,-0.418466,0.650256,-0.633846,-108.43,32.369,-31.4608,0.209233,3897.75,3454.85,3085.56,3454.85,3824.13,3359.15
