x,y,z,temp,G,R
133.0,29.0,-35.679802,3454.8464,43347085.79715933,0.14654421121042963
134.0,29.0,-35.333908,3454.8464,42820841.99011502,0.14995079831475153
129.0,30.994097,-36.0,3454.8464,45276115.62145647,0.13568371901761145
130.56122,30.0,-36.0,3454.8464,44544362.27976363,0.1395774637839053
130.0,30.36027,-36.0,3454.8464,44805983.04386829,0.13817637756615356
131.0,30.0,-35.85608,3454.8464,44310297.437896885,0.1410409165518792
132.0,30.0,-35.522266,3454.8464,43780951.49576424,0.14438617407529386
133.0,30.0,-35.180115,3454.8464,43254391.156912655,0.14775546734200512
128.99062,31.0,-36.0,3454.8464,45280578.74333525,0.13566025676182505
128.0,31.601927,-36.0,3454.8464,45747875.76101795,0.13320735293251584
129.0,31.0,-35.997013,3454.8464,45275532.61929171,0.1356911235293418
130.0,31.0,-35.67503,3454.8464,44743191.579918765,0.13897782815919785
131.0,31.0,-35.344772,3454.8464,44213570.370238714,0.1422878417132108
132.0,31.0,-35.006195,3454.8464,43686720.99413389,0.1456210129987151
126.0,32.767582,-36.0,3454.8464,46698541.1513729,0.12829244815770396
127.33553,32.0,-36.0,3454.8464,46063824.53635921,0.1315652482233231
127.0,32.19451,-36.0,3454.8464,46222160.720231235,0.1307433418537553
128.0,32.0,-35.79281,3454.8464,45707632.24455945,0.13371735882292768
129.0,32.0,-35.474197,3454.8464,45175047.04543246,0.13697086151936438
130.0,32.0,-35.14733,3454.8464,44645169.82620773,0.14024679827784406
124.0,33.863617,-36.0,3454.8464,47658172.06311213,0.12342528818698881
125.58931,33.0,-36.0,3454.8464,46895961.01080975,0.12728586013843407
125.0,33.32314,-36.0,3454.8464,47177128.77821341,0.12585355259476477
126.0,33.0,-35.87619,3454.8464,46674393.19009425,0.12859651013187723
127.0,33.0,-35.568974,3454.8464,46138929.58896619,0.1317962596959231
128.0,33.0,-35.253574,3454.8464,45606111.05541307,0.13501771648607186
122.0,34.89558,-36.0,3454.8464,48626988.05378316,0.11859977731223556
123.74466,34.0,-36.0,3454.8464,47782196.945144355,0.12280444012293085
123.0,34.38587,-36.0,3454.8464,48141237.625158615,0.12100814553563688
124.0,34.0,-35.925716,3454.8464,47643640.74016554,0.12360721446161672
125.0,34.0,-35.629654,3454.8464,47105375.301040515,0.1267559265745321
126.0,34.0,-35.325478,3454.8464,46569690.67285832,0.1299256570492729
127.0,34.0,-35.013134,3454.8464,46036643.105781145,0.13311621197510634
120.0,35.868313,-36.0,3454.8464,49605216.07247241,0.11381017088099879
121.79264,35.0,-36.0,3454.8464,48728704.33277414,0.11809947544703772
121.0,35.38772,-36.0,3454.8464,49114723.09890018,0.11620124175353619
122.0,35.0,-35.94191,3454.8464,48615603.419178724,0.11874160712451835
123.0,35.0,-35.656754,3454.8464,48074590.41382599,0.1218420350377847
124.0,35.0,-35.363556,3454.8464,47536101.26581569,0.1249626835385548
125.0,35.0,-35.06226,3454.8464,47000191.60787223,0.128103465853741
118.0,36.786015,-36.0,3454.8464,50593085.46407038,0.10905109593174249
119.72225,36.0,-36.0,3454.8464,49742731.482011646,0.11314501052362883
119.0,36.33304,-36.0,3454.8464,50097808.4760304,0.11142736756989385
120.0,36.0,-35.925236,3454.8464,49590554.209339954,0.11399205097342527
121.0,36.0,-35.65075,3454.8464,49046840.2921215,0.11704688459985306
122.0,36.0,-35.36829,3454.8464,48505592.86085154,0.12012122891932138
123.0,36.0,-35.077805,3454.8464,47966869.85614127,0.12321491369819354
116.0,37.652336,-36.0,3454.8464,51590850.98909301,0.10431750888613434
117.5199,37.0,-36.0,3454.8464,50832870.41059465,0.10790952308433208
117.0,37.225624,-36.0,3454.8464,51090745.79731389,0.1066813622853217
118.0,37.0,-35.876125,3454.8464,50568807.82592022,0.10935123047066952
119.0,37.0,-35.61207,3454.8464,50022423.38790564,0.11236307069223732
120.0,37.0,-35.34011,3454.8464,49478454.644707866,0.11539368483077014
121.0,37.0,-35.060204,3454.8464,48936958.911346495,0.11844300969814052
113.0,38.86319,-36.0,3454.8464,53106803.37307178,0.09725464297003311
114.0,38.47045,-36.0,3454.8464,52598773.418869644,0.09960474955098776
115.16871,38.0,-36.0,3454.8464,52009415.79003465,0.10235443341993562
115.0,38.06878,-36.0,3454.8464,52093793.42735527,0.1019584427052069
116.0,38.0,-35.79496,3454.8464,51550741.90740956,0.10481207462808972
117.0,38.0,-35.5411,3454.8464,51001701.839146,0.10778353491866159
118.0,38.0,-35.27942,3454.8464,50455028.13440603,0.11077303412228279
119.0,38.0,-35.009857,3454.8464,49910774.5843654,0.11378047955027758
110.0,39.97219,-36.0,3454.8464,54646089.272939034,0.09022503709204242
111.0,39.61204,-36.0,3454.8464,54130083.148987085,0.0925655799186908
112.64546,39.0,-36.0,3454.8464,53288481.28128004,0.09641993912286531
112.0,39.24309,-36.0,3454.8464,53617122.64726769,0.09490853752767704
113.0,39.0,-35.91826,3454.8464,53090745.91227878,0.09745158168475708
114.0,39.0,-35.68206,3454.8464,52536779.508067675,0.1003678355359034
115.0,39.0,-35.438175,3454.8464,51985081.64071656,0.10330146044365549
116.0,39.0,-35.186543,3454.8464,51435705.577744976,0.10625238978759986
107.0,40.98501,-36.0,3454.8464,56209145.93050709,0.08321619526153916
108.0,40.656227,-36.0,3454.8464,55685112.095124125,0.08555104838529057
109.92145,40.0,-36.0,3454.8464,54687012.0596004,0.09004057189745258
109.0,40.318752,-36.0,3454.8464,55164118.16886416,0.08788721616886173
110.0,40.0,-35.98318,3454.8464,54642779.746741675,0.09026546389734716
111.0,40.0,-35.76421,3454.8464,54083996.71935337,0.09313044498963612
112.0,40.0,-35.537693,3454.8464,53527391.86780888,0.09601209286825621
113.0,40.0,-35.303566,3454.8464,52973017.16579282,0.09891036831498004
114.0,40.0,-35.06177,3454.8464,52420924.60197643,0.10182521671171467
104.0,41.906464,-36.0,3454.8464,57796422.30453166,0.07621691446892169
105.0,41.60798,-36.0,3454.8464,57264308.84951177,0.07854962040806815
106.95352,41.0,-36.0,3454.8464,56233731.76501116,0.08310729489196479
106.0,41.300888,-36.0,3454.8464,56735228.48843517,0.08088262106665363
107.0,41.0,-35.99083,3454.8464,56207343.16453553,0.08323815893805947
108.0,41.0,-35.788662,3454.8464,55643813.87153386,0.08605577127223185
109.0,41.0,-35.579094,3454.8464,55082381.73911984,0.08888931187526654
110.0,41.0,-35.36206,3454.8464,54523096.70497388,0.09173876931690511
111.0,41.0,-35.137493,3454.8464,53966009.00947729,0.09460411615333217
101.0,42.7406,-36.0,3454.8464,59408376.55332088,0.06921732718626825
102.0,42.471478,-36.0,3454.8464,58868131.128545485,0.07155107779487951
103.67903,42.0,-36.0,3454.8464,57968601.788270846,0.07546631276103732
103.0,42.193825,-36.0,3454.8464,58330911.11813651,0.07388419107646434
104.0,42.0,-35.942177,3454.8464,57785096.46274108,0.07635474698068308
105.0,42.0,-35.756413,3454.8464,57216848.2529805,0.07912884458071265
106.0,42.0,-35.56339,3454.8464,56650627.220121324,0.0819181021727275
107.0,42.0,-35.36304,3454.8464,56086480.57048131,0.0847225355394593
108.0,42.0,-35.155296,3454.8464,55524456.09039323,0.08754214422664357
96.0,43.94625,-36.0,3454.8464,62151327.07745612,0.05752839361146092
97.0,43.722755,-36.0,3454.8464,61596905.70417361,0.05986961502736593
98.0,43.49072,-36.0,3454.8464,61045472.77962546,0.06220892927930945
99.0,43.250175,-36.0,3454.8464,60497042.71476958,0.06454655051038181
100.0045,43.0,-36.0,3454.8464,59949197.83101874,0.06689316677711868
100.0,43.00115,-36.0,3454.8464,59951629.71040649,0.0668826969556872
101.0,43.0,-35.838028,3454.8464,59376862.463207394,0.06960103472010931
102.0,43.0,-35.66829,3454.8464,58803876.906524695,0.07233539674201424
103.0,43.0,-35.49143,3454.8464,58232861.01879204,0.0750841273685113
104.0,43.0,-35.307384,3454.8464,57663858.64424213,0.07784726809536363
105.0,43.0,-35.116085,3454.8464,57096914.467701994,0.08062484434394553
91.0,44.924717,-36.0,3454.8464,64964635.658159584,0.045782916877290664
92.0,44.746246,-36.0,3454.8464,64396082.127370454,0.048137588344342695
93.0,44.55919,-36.0,3454.8464,63830477.930691086,0.05048930570706102
94.0,44.363575,-36.0,3454.8464,63267837.94452107,0.05283824617720276
95.75127,44.0,-36.0,3454.8464,62290275.37691765,0.05694437101048913
95.0,44.159447,-36.0,3454.8464,62708176.9512759,0.05518459272343314
96.0,44.0,-35.966473,3454.8464,62144826.488537595,0.057607391695311046
97.0,44.0,-35.826164,3454.8464,61563300.99611799,0.06027882468907968
98.0,44.0,-35.679016,3454.8464,60983625.06633198,0.06296364443605168
99.0,44.0,-35.524952,3454.8464,60405836.17870656,0.06566194651555834
100.0,44.0,-35.363907,3454.8464,59829973.08751796,0.06837381123636707
101.0,44.0,-35.19581,3454.8464,59256075.72480833,0.07109930346397872
102.0,44.0,-35.02059,3454.8464,58684185.10116102,0.07383847251636427
84.0,45.92142,-36.0,3454.8464,69022778.47085866,0.029198824345501643
85.0,45.805275,-36.0,3454.8464,68434367.08980381,0.031579382747228275
86.0,45.68034,-36.0,3454.8464,67848835.29456162,0.03395594385223996
87.0,45.54666,-36.0,3454.8464,67266197.97721615,0.03632862684862295
88.0,45.40429,-36.0,3454.8464,66686470.07887097,0.03869755859281394
89.0,45.253265,-36.0,3454.8464,66109666.56727647,0.04106287333529181
90.55841,45.0,-36.0,3454.8464,65217344.736855574,0.04474056389378821
90.0,45.09364,-36.0,3454.8464,65535802.4133157,0.04342471243207555
91.0,45.0,-35.953125,3454.8464,64955652.734718904,0.04589229300530431
92.0,45.0,-35.841167,3454.8464,64365687.4716892,0.048508202964613535
93.0,45.0,-35.72263,3454.8464,63777490.99412467,0.0511363833208159
94.0,45.0,-35.597443,3454.8464,63191092.84064956,0.05377697493313881
95.0,45.0,-35.465538,3454.8464,62606524.180609874,0.056430105323192176
96.0,45.0,-35.32685,3454.8464,62023817.733494036,0.05909588824557696
97.0,45.0,-35.181305,3454.8464,61443007.68487091,0.06177442331712263
98.0,45.0,-35.02884,3454.8464,60864129.59910249,0.06446579570721675
72.0,46.603645,-36.0,3454.8464,76301182.30745907,0.00028384395160920044
73.0,46.597706,-36.0,3454.8464,75679336.41302258,0.002718681128267778
74.0,46.582264,-36.0,3454.8464,75060232.04626915,0.0051488375558370394
75.0,46.557404,-36.0,3454.8464,74443884.30605796,0.007574982271491358
76.0,46.523205,-36.0,3454.8464,73830302.6192194,0.009995157327134895
77.0,46.47976,-36.0,3454.8464,73219502.55027147,0.012410679481676724
78.0,46.427116,-36.0,3454.8464,72611504.43601304,0.014822960978622745
79.0,46.36536,-36.0,3454.8464,72006315.03667155,0.01723002184890733
80.0,46.294556,-36.0,3454.8464,71403951.17901081,0.019632588287298084
81.0,46.214767,-36.0,3454.8464,70804427.37142108,0.02203072245530435
82.0,46.126057,-36.0,3454.8464,70207758.2403124,0.024424495091074833
83.268875,46.0,-36.0,3454.8464,69455264.4530056,0.02745478671794133
83.0,46.02848,-36.0,3454.8464,69613958.51626657,0.026813985346606013
84.0,46.0,-35.9517,3454.8464,69013727.43312645,0.02930963133866431
85.0,46.0,-35.87967,3454.8464,68411795.79111764,0.03185582941023016
86.0,46.0,-35.80142,3454.8464,67811560.84453766,0.03441272817122515
87.0,46.0,-35.716885,3454.8464,67213039.17964886,0.03698052032082361
88.0,46.0,-35.626007,3454.8464,66616249.37176818,0.03955938934911167
89.0,46.0,-35.52872,3454.8464,66021211.93558136,0.042149508842795044
90.0,46.0,-35.42496,3454.8464,65427949.27055897,0.044751041826328775
91.0,46.0,-35.314663,3454.8464,64836485.60168334,0.04736414014234535
92.0,46.0,-35.19776,3454.8464,64246846.91567077,0.049988943875251574
93.0,46.0,-35.074192,3454.8464,63659060.89290995,0.05262558082162467
72.0,47.0,-35.765713,3454.8464,76260127.66289881,0.0007980226082729177
73.0,47.0,-35.760967,3454.8464,75637198.94422734,0.003245391512207942
74.0,47.0,-35.750496,3454.8464,75016005.6824972,0.005700706365653074
75.0,47.0,-35.73427,3454.8464,74396541.05631399,0.008164671342475118
76.0,47.0,-35.71224,3454.8464,73778785.26536952,0.010636073917309148
77.0,47.0,-35.68437,3454.8464,73162769.19443241,0.013116094490559347
78.0,47.0,-35.650604,3454.8464,72548461.90069383,0.015605869120443264
79.0,47.0,-35.610905,3454.8464,71935870.27101222,0.018104235636957476
80.0,47.0,-35.56522,3454.8464,71324998.54231508,0.020611863726206384
81.0,47.0,-35.513493,3454.8464,70715851.48712151,0.023128962426379338
82.0,47.0,-35.455673,3454.8464,70108435.96856906,0.025655735755530738
83.0,47.0,-35.391705,3454.8464,69502760.92235674,0.028192381934395445
84.0,47.0,-35.321537,3454.8464,68898837.33311476,0.030739092621405287
85.0,47.0,-35.245102,3454.8464,68296678.20528576,0.033296052164147175
86.0,47.0,-35.16235,3454.8464,67696298.52866054,0.03586343687146915
87.0,47.0,-35.073215,3454.8464,67097715.23869024,0.03844141431042053
72.0,48.0,-35.15679,3454.8464,76158224.7368891,0.002120265841927966
73.0,48.0,-35.14884,3454.8464,75534170.28319362,0.004579599649042513
74.0,48.0,-35.13506,3454.8464,74911923.03611042,0.0070468561405303805
75.0,48.0,-35.1154,3454.8464,74291482.31931412,0.009522237907657527
76.0,48.0,-35.08983,3454.8464,73672821.55716395,0.012005948954631435
77.0,48.0,-35.0583,3454.8464,73055969.57760376,0.014498186718658166
78.0,48.0,-35.020767,3454.8464,72440906.2567026,0.01699915115892178
153.39713,0.0,-35.0,3454.8464,34137831.654628515,0.2061492353883465
154.0,0.0,-34.723194,3454.8464,33824772.76648775,0.20889776983529101
155.0,0.0,-34.257374,3454.8464,33309683.814695578,0.21348479163378145
153.3768,1.0,-35.0,3454.8464,34145403.98009507,0.20609050342257512
154.0,1.0,-34.713882,3454.8464,33821852.4180646,0.2089309163364888
155.0,1.0,-34.24798,3454.8464,33306823.34538573,0.21351750935378572
153.31578,2.0,-35.0,3454.8464,34171712.11014242,0.20589272454962704
154.0,2.0,-34.685944,3454.8464,33816707.13117887,0.2090079436169524
155.0,2.0,-34.219788,3454.8464,33301883.686017223,0.21359224256363646
153.21396,3.0,-35.0,3454.8464,34215558.99989689,0.2055634397708475
154.0,3.0,-34.63936,3454.8464,33808161.119200364,0.20913589634894375
155.0,3.0,-34.172783,3454.8464,33293679.943962254,0.21371637407686994
153.07117,4.0,-35.0,3454.8464,34276944.75997856,0.2051031659785329
153.0,4.387181,-35.0,3454.8464,34307486.83365535,0.20487449676026143
154.0,4.0,-34.574093,3454.8464,33796258.4058469,0.2093141398365161
155.0,4.0,-34.106926,3454.8464,33282255.480501726,0.21388927257279577
152.88788,5.0,-35.0,3454.8464,34356341.95456055,0.20451127199378677
153.0,5.0,-34.94897,3454.8464,34297818.76366395,0.20501776862611246
154.0,5.0,-34.4901,3454.8464,33781060.27519824,0.20954179424805075
155.0,5.0,-34.022175,3454.8464,33267670.655236304,0.21411006299769278
152.66377,6.0,-35.0,3454.8464,34453748.583884835,0.20378867229284076
153.0,6.0,-34.847115,3454.8464,34278659.35855186,0.205301716208491
154.0,6.0,-34.387318,3454.8464,33762644.92706484,0.20981774319315577
152.39801,7.0,-35.0,3454.8464,34568867.96074128,0.20293731232333417
153.0,7.0,-34.726566,3454.8464,34256245.486437395,0.20563405636042126
154.0,7.0,-34.265675,3454.8464,33741107.04019919,0.21014064451778514
152.09013,8.0,-35.0,3454.8464,34701702.62996936,0.2019584635705278
152.0,8.257738,-35.0,3454.8464,34740458.896835744,0.20167363614547562
153.0,8.0,-34.587234,3454.8464,34230689.440159544,0.20601322658499985
154.0,8.0,-34.12508,3454.8464,33716557.247947745,0.21050894315086885
151.74121,9.0,-35.0,3454.8464,34853365.055183925,0.20085037983731943
152.0,9.0,-34.88357,3454.8464,34718470.11544488,0.2019965443156656
153.0,9.0,-34.429024,3454.8464,34202119.10221763,0.2064374647619287
151.34984,10.0,-35.0,3454.8464,35023312.8210456,0.1996162091946047
151.0,10.804721,-35.0,3454.8464,35174424.842402846,0.19852380094871264
152.0,10.0,-34.70796,3454.8464,34685772.923340075,0.20247699047680287
153.0,10.0,-34.251816,3454.8464,34170677.25647321,0.20690482539068888
150.91528,11.0,-35.0,3454.8464,35211539.47522077,0.19825771340413337
151.0,11.0,-34.962276,3454.8464,35167287.43915728,0.19862774606549546
152.0,11.0,-34.513393,3454.8464,34650237.701738626,0.2029997936867986
153.0,11.0,-34.05548,3454.8464,34136520.8299918,0.20741319722885754
150.43864,12.0,-35.0,3454.8464,35419389.43046373,0.19677288197886844
150.0,12.841399,-35.0,3454.8464,35609442.7256945,0.19542252011487496
151.0,12.0,-34.75055,3454.8464,35127594.27789722,0.19920567327443753
152.0,12.0,-34.29973,3454.8464,34612037.2428536,0.20356268485641918
149.9174,13.0,-35.0,3454.8464,35645721.836989366,0.19516698446015415
150.0,13.0,-34.96364,3454.8464,35602564.20429542,0.19552186719668102
151.0,13.0,-34.519733,3454.8464,35085303.55522704,0.19982256269162973
152.0,13.0,-34.066807,3454.8464,34571356.99732107,0.2041632659923563
149.35303,14.0,-35.0,3454.8464,35892319.56352015,0.19343693646159615
149.0,14.579004,-35.0,3454.8464,36045537.947488844,0.1923677220589456
150.0,14.0,-34.715836,3454.8464,35556159.183335856,0.1961919447474527
151.0,14.0,-34.269657,3454.8464,35040615.3552227,0.20047589640884203
148.74333,15.0,-35.0,3454.8464,36158421.92371067,0.19158709237825006
149.0,15.0,-34.888374,3454.8464,36024469.30071708,0.19266953997479092
150.0,15.0,-34.44876,3454.8464,35507456.27236379,0.1968970628181232
151.0,15.0,-34.000145,3454.8464,34993740.713113844,0.20116306668271752
148.088,16.0,-35.0,3454.8464,36444682.8423362,0.18961777018882905
148.0,16.125677,-35.0,3454.8464,36482887.98063844,0.18935607549130748
149.0,16.0,-34.604435,3454.8464,35971766.2688445,0.19342524196568217
150.0,16.0,-34.162216,3454.8464,35456679.67264307,0.1976345329536833
147.38722,17.0,-35.0,3454.8464,36752361.51182828,0.18752755416695444
147.0,17.517862,-35.0,3454.8464,36921380.439158246,0.18638691967758073
148.0,17.0,-34.73698,3454.8464,36433457.120907456,0.19005858090646188
149.0,17.0,-34.300976,3454.8464,35917118.26277958,0.19421169832157198
146.63893,18.0,-35.0,3454.8464,37080980.423683666,0.1853201197238245
146.0,18.802483,-35.0,3454.8464,37361270.398627095,0.18345652234459492
147.0,18.0,-34.846687,3454.8464,36892465.61414437,0.18679493964098073
148.0,18.0,-34.41672,3454.8464,36374988.45341457,0.19089253409649604
145.8424,19.0,-35.0,3454.8464,37431267.77071953,0.18299563110841383
145.0,19.996193,-35.0,3454.8464,37802559.64886588,0.18056343316303808
146.0,19.0,-34.933826,3454.8464,37348753.19679505,0.1836319328333346
147.0,19.0,-34.509716,3454.8464,36830246.61839697,0.18767475564761332
148.0,19.0,-34.07664,3454.8464,36314974.30536408,0.19175275034956363
144.99677,20.0,-35.0,3454.8464,37804000.189533666,0.18055408944783574
145.0,20.0,-34.99866,3454.8464,37802305.54235467,0.18056697018218076
146.0,20.0,-34.58022,3454.8464,37282873.11902129,0.18455586301630034
147.0,20.0,-34.152836,3454.8464,36766650.490203895,0.188579077334467
144.10153,21.0,-35.0,3454.8464,38200509.62348134,0.17799380975242138
144.0,21.107609,-35.0,3454.8464,38245129.46748735,0.17770710053830005
145.0,21.0,-34.62848,3454.8464,37732871.80578148,0.1815331798969847
146.0,21.0,-34.206604,3454.8464,37215797.0960332,0.18550251551427824
143.15471,22.0,-35.0,3454.8464,38620955.36962967,0.1753165143371963
143.0,22.155333,-35.0,3454.8464,38689197.06616595,0.1748844721222878
144.0,22.0,-34.654713,3454.8464,38180269.44722205,0.178603890679847
145.0,22.0,-34.238167,3454.8464,37662435.29328266,0.18252032265434523
142.1549,23.0,-35.0,3454.8464,39066248.3216212,0.17252163121903072
142.0,23.14758,-35.0,3454.8464,39134812.38455878,0.17209389236613498
143.0,23.0,-34.659138,3454.8464,38625115.09438214,0.17576507531536115
144.0,23.0,-34.247738,3454.8464,38106608.3567254,0.1796296427315114
140.0,24.990995,-35.0,3454.8464,40030906.71271649,0.16660244686751163
141.10057,24.0,-35.0,3454.8464,39537381.18534688,0.16960824466919208
141.0,24.091034,-35.0,3454.8464,39582031.70151886,0.16933372893823545
142.0,24.0,-34.641937,3454.8464,39067479.388885155,0.1730137418226913
143.0,24.0,-34.235504,3454.8464,38548380.99319851,0.17682753890129188
139.98994,25.0,-35.0,3454.8464,40035472.903975524,0.16657493900416942
139.0,25.848207,-35.0,3454.8464,40481295.409730434,0.16389972194048696
140.0,25.0,-34.996086,3454.8464,40030161.85870358,0.16661250709081302
141.0,25.0,-34.603294,3454.8464,39507453.82226311,0.17034685632192226
142.0,25.0,-34.20165,3454.8464,38987838.620311275,0.1741110240180519
138.82162,26.0,-35.0,3454.8464,40562481.826816276,0.1634176158130698
138.0,26.670324,-35.0,3454.8464,40933417.89123862,0.1612230278557374
139.0,26.0,-34.931564,3454.8464,40468284.68679683,0.1640745376187209
140.0,26.0,-34.54336,3454.8464,39945149.95353895,0.16776137052246204
141.0,26.0,-34.146324,3454.8464,39425086.60317995,0.1714770886306678
137.59282,27.0,-35.0,3454.8464,41119142.40159006,0.16013568623235064
137.0,27.460968,-35.0,3454.8464,41387361.37051682,0.15857079588283637
138.0,27.0,-34.846073,3454.8464,40904198.57876194,0.16161371318505235
139.0,27.0,-34.462276,3454.8464,40380698.59153747,0.16525424664657468
140.0,27.0,-34.069668,3454.8464,39860249.45565202,0.16892272642380268
135.0,28.958508,-35.0,3454.8464,42301014.59691465,0.15333412452081674
136.30093,28.0,-35.0,3454.8464,41706815.6015407,0.15672648844509632
136.0,28.223204,-35.0,3454.8464,41843221.170271754,0.15594150662650022
137.0,28.0,-34.739727,3454.8464,41338059.233041056,0.15922700628856307
138.0,28.0,-34.360165,3454.8464,40814248.94780654,0.1628224798084142
134.94319,29.0,-35.0,3454.8464,42327308.90902657,0.15318577805278202
134.0,29.663727,-35.0,3454.8464,42760376.605199575,0.15074943363697332
135.0,29.0,-34.979397,3454.8464,42297076.75271472,0.15338603990143154
136.0,29.0,-34.61263,3454.8464,41770039.93900294,0.15691144841898677
137.0,29.0,-34.23712,3454.8464,41245967.765445836,0.16046311790348566
133.5172,30.0,-35.0,3454.8464,42984122.31892909,0.14950382964197753
133.0,30.34753,-35.0,3454.8464,43221867.523123406,0.14818371133416347
134.0,30.0,-34.827766,3454.8464,42727570.12118113,0.15118033283864174
135.0,30.0,-34.46486,3454.8464,42200330.667744346,0.15466414703779835
136.0,30.0,-34.09323,3454.8464,41676038.4285785,0.15817327909276546
131.0,31.649145,-35.0,3454.8464,44150872.514199756,0.14310747932959764
132.0181,31.0,-35.0,3454.8464,43677281.61415672,0.14568128705218053
132.0,31.011616,-35.0,3454.8464,43685606.15001024,0.1456356518973599
133.0,31.0,-34.655693,3454.8464,43156545.45640317,0.14903880974313158
134.0,31.0,-34.29647,3454.8464,42629137.14650784,0.15248230028408327
129.0,32.872204,-35.0,3454.8464,45088293.98805266,0.1380975581996637
130.4429,32.0,-35.0,3454.8464,44412307.8920798,0.1417014773566065
130.0,32.269836,-35.0,3454.8464,44618489.51420916,0.14059479534467828
131.0,32.0,-34.81029,3454.8464,44114646.025176495,0.143577973612151
132.0,32.0,-34.46322,3454.8464,43584230.009893306,0.14695877273522506
133.0,32.0,-34.10751,3454.8464,43056679.92841093,0.15036320949712534
128.7858,33.0,-35.0,3454.8464,45189953.03108623,0.13756206771682622
128.0,33.454136,-35.0,3454.8464,45559950.97080897,0.13561616502825719
129.0,33.0,-34.929276,3454.8464,45074714.66275407,0.1382726529967144
130.0,33.0,-34.5941,3454.8464,44541389.461020395,0.141593697930942
131.0,33.0,-34.25035,3454.8464,44010864.89158409,0.1449376418765567
126.0,34.570557,-35.0,3454.8464,46510199.26164612,0.13069281817309816
127.041504,34.0,-35.0,3454.8464,46014729.15680186,0.13324856531494167
127.0,34.022923,-35.0,3454.8464,46034265.75015242,0.13314699162431665
128.0,34.0,-34.689716,3454.8464,45500736.18118504,0.13637825599292316
129.0,34.0,-34.357677,3454.8464,44967325.23181744,0.13966462399721374
130.0,34.0,-34.017082,3454.8464,44436704.10207133,0.14297296344771324
124.0,35.62438,-35.0,3454.8464,47469456.783876866,0.12581809058734045
125.20337,35.0,-35.0,3454.8464,46892133.74552807,0.12874268443995912
125.0,35.106457,-35.0,3454.8464,46988884.27120316,0.12824915569191708
126.0,35.0,-34.750645,3454.8464,46462439.9399529,0.13130384007449683
127.0,35.0,-34.430058,3454.8464,45926219.18773605,0.13453552241028774
128.0,35.0,-34.100983,3454.8464,45392725.90898505,0.13778844418635117
122.0,36.620216,-35.0,3454.8464,48437966.007434055,0.12098590173773163
123.26319,36.0,-35.0,3454.8464,47826235.45412998,0.12403007173186928
123.0,36.13044,-35.0,3454.8464,47952710.48037925,0.12339661523068027
124.0,36.0,-34.77741,3454.8464,47426720.03406778,0.12636204782579002
125.0,36.0,-34.46803,3454.8464,46887753.06859636,0.12954191922325897
126.0,36.0,-34.15023,3454.8464,46351453.74338819,0.13274230274454288
120.0,37.5621,-35.0,3454.8464,49415970.836736485,0.1161900887661785
121.211334,37.0,-35.0,3454.8464,48823464.300258905,0.11908793019178844
121.0,37.09905,-35.0,3454.8464,48925992.927353926,0.11858326828460745
122.0,37.0,-34.77052,3454.8464,48393848.18021484,0.12154493420585509
123.0,37.0,-34.47209,3454.8464,47852186.33473551,0.1246757382832563
124.0,37.0,-34.165318,3454.8464,47313132.993838616,0.12782635263768408
117.0,38.882374,-35.0,3454.8464,50901578.679458275,0.10905243843466923
118.0,38.45354,-35.0,3454.8464,50403735.43515047,0.11142522992037708
119.03598,38.0,-35.0,3454.8464,49891365.49463849,0.1138886551068568
119.0,38.015926,-35.0,3454.8464,49908979.90490814,0.11380337498497785
120.0,38.0,-34.73042,3454.8464,49364138.87950594,0.11684451177711172
121.0,38.0,-34.4427,3454.8464,48819820.507275105,0.11992910291606507
122.0,38.0,-34.14671,3454.8464,48278050.66749494,0.12303273862939999
115.0,39.70232,-35.0,3454.8464,51904210.431860514,0.104325007926133
116.721725,39.0,-35.0,3454.8464,51041414.884667896,0.10839084163888793
116.0,39.2976,-35.0,3454.8464,51401534.34690139,0.1066862187882593
117.0,39.0,-34.92664,3454.8464,50887368.50497205,0.10923067281163734
118.0,39.0,-34.657524,3454.8464,50337963.8592688,0.11225332583803607
119.0,39.0,-34.38027,3454.8464,49791003.38434666,0.1152944286434441
120.0,39.0,-34.09482,3454.8464,49246543.16746933,0.11835385301662822
112.0,40.85173,-35.0,3454.8464,53427863.76786762,0.09726758871669486
113.0,40.478584,-35.0,3454.8464,52917209.2762028,0.09961636961854337
114.25005,40.0,-35.0,3454.8464,52283914.36871827,0.10255488159572171
114.0,40.096928,-35.0,3454.8464,52409648.20430736,0.10196828236609788
115.0,40.0,-34.81115,3454.8464,51867733.81859224,0.10478172248577854
116.0,40.0,-34.552185,3454.8464,51315742.75635598,0.10776428158385605
117.0,40.0,-34.28516,3454.8464,50766148.11783795,0.11076455321797606
118.0,40.0,-34.010017,3454.8464,50219005.07989937,0.11378241139717639
109.0,41.907257,-35.0,3454.8464,54975158.52362853,0.09023924543649896
110.0,41.5645,-35.0,3454.8464,54456468.16856602,0.09257979908597747
111.59542,41.0,-35.0,3454.8464,53636225.6562307,0.09631564941198512
111.0,41.213345,-35.0,3454.8464,53940866.969098546,0.0949223135533841
112.0,41.0,-34.90486,3454.8464,53409427.15223908,0.09749744840960503
113.0,41.0,-34.66374,3454.8464,52852534.387251146,0.10042544957311089
114.0,41.0,-34.4147,3454.8464,52297940.41958921,0.10337052389323131
115.0,41.0,-34.15768,3454.8464,51745699.78046255,0.10633257268927718
